_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-9.9,GO:0006335,DNA replication-dependent nucleosome assembly,M1,1,0
1,-2.1,ko01522,Endocrine resistance,M1,1,0
1,-4.9,GO:1903083,protein localization to condensed chromosome,M1,1,0
1,-2.7,R-HSA-15869,Metabolism of nucleotides,M1,1,0
1,-2.4,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,M1,1,0
1,-2.4,GO:0044380,protein localization to cytoskeleton,M1,1,0
1,-3,GO:0007507,heart development,M1,1,0
1,-9.2,ko05203,Viral carcinogenesis,M1,1,0
1,-12,GO:0045930,negative regulation of mitotic cell cycle,M1,1,0
1,-3.4,GO:0043044,ATP-dependent chromatin remodeling,M1,1,0
1,-2.5,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,M1,1,0
1,-2.6,GO:1902101,positive regulation of metaphase/anaphase transition of cell cycle,M1,1,0
1,-2,GO:0051236,establishment of RNA localization,M1,1,0
1,-12,GO:0051983,regulation of chromosome segregation,M1,1,0
1,-2.2,GO:2000377,regulation of reactive oxygen species metabolic process,M1,1,0
1,-7.3,GO:0033048,negative regulation of mitotic sister chromatid segregation,M1,1,0
1,-2.8,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,M1,1,0
1,-3.4,GO:0034655,nucleobase-containing compound catabolic process,M1,1,0
1,-14,GO:0031497,chromatin assembly,M1,1,0
1,-7.9,R-HSA-8878171,Transcriptional regulation by RUNX1,M1,1,0
1,-2.3,GO:0051090,regulation of DNA-binding transcription factor activity,M1,1,0
1,-3.2,GO:2001021,negative regulation of response to DNA damage stimulus,M1,1,0
1,-3.9,GO:0043966,histone H3 acetylation,M1,1,0
1,-3,GO:0034968,histone lysine methylation,M1,1,0
1,-2.2,R-HSA-162587,HIV Life Cycle,M1,1,0
1,-2,GO:0061013,regulation of mRNA catabolic process,M1,1,0
1,-3.5,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-2.2,WP2857,Mesodermal commitment pathway,M1,1,0
1,-12,R-HSA-212165,Epigenetic regulation of gene expression,M1,1,0
1,-7.1,R-HSA-977225,Amyloid fiber formation,M1,1,0
1,-2.1,GO:0060411,cardiac septum morphogenesis,M1,1,0
1,-16,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M1,1,0
1,-2.4,GO:0018394,peptidyl-lysine acetylation,M1,1,0
1,-8.7,GO:1901989,positive regulation of cell cycle phase transition,M1,1,0
1,-7.9,R-HSA-9018519,Estrogen-dependent gene expression,M1,1,0
1,-2.3,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,M1,1,0
1,-3.8,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-3,GO:0045840,positive regulation of mitotic nuclear division,M1,1,0
1,-2.2,M279,PID RB 1PATHWAY,M1,1,0
1,-2.7,GO:0015931,nucleobase-containing compound transport,M1,1,0
1,-15,GO:0007093,mitotic cell cycle checkpoint signaling,M1,1,0
1,-3,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-4.5,R-HSA-180786,Extension of Telomeres,M1,1,0
1,-5.9,CORUM:387,MCM complex,M1,1,0
1,-12,R-HSA-2262752,Cellular responses to stress,M1,1,0
1,-7.9,GO:0097549,chromatin organization involved in negative regulation of transcription,M1,1,0
1,-2.7,GO:0002639,positive regulation of immunoglobulin production,M1,1,0
1,-11,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,M1,1,0
1,-11,GO:0044839,cell cycle G2/M phase transition,M1,1,0
1,-4.7,R-HSA-201681,TCF dependent signaling in response to WNT,M1,1,0
1,-2.1,GO:1904666,regulation of ubiquitin protein ligase activity,M1,1,0
1,-2.7,GO:0006271,DNA strand elongation involved in DNA replication,M1,1,0
1,-2.4,GO:1905475,regulation of protein localization to membrane,M1,1,0
1,-3.8,M145,PID P53 DOWNSTREAM PATHWAY,M1,1,0
1,-2.3,R-HSA-168276,NS1 Mediated Effects on Host Pathways,M1,1,0
1,-2.1,GO:0090316,positive regulation of intracellular protein transport,M1,1,0
1,-2.4,M17,PID NOTCH PATHWAY,M1,1,0
1,-2.3,WP4263,Pancreatic adenocarcinoma pathway,M1,1,0
1,-2.1,GO:0010611,regulation of cardiac muscle hypertrophy,M1,1,0
1,-3.9,GO:2000779,regulation of double-strand break repair,M1,1,0
1,-2.2,GO:0006418,tRNA aminoacylation for protein translation,M1,1,0
1,-2,GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,M1,1,0
1,-12,GO:0051303,establishment of chromosome localization,M1,1,0
1,-24,GO:0071103,DNA conformation change,M1,1,0
1,-4.2,GO:0043414,macromolecule methylation,M1,1,0
1,-4.5,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,M1,1,0
1,-2.3,R-HSA-73933,Resolution of Abasic Sites (AP sites),M1,1,0
1,-2.9,GO:0098534,centriole assembly,M1,1,0
1,-3.4,GO:0051231,spindle elongation,M1,1,0
1,-2,ko05169,Epstein-Barr virus infection,M1,1,0
1,-2.8,R-HSA-109582,Hemostasis,M1,1,0
1,-2.4,GO:0045738,negative regulation of DNA repair,M1,1,0
1,-2.3,GO:0006520,cellular amino acid metabolic process,M1,1,0
1,-3,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,M1,1,0
1,-5,GO:1903827,regulation of cellular protein localization,M1,1,0
1,-5.6,hsa03030,DNA replication ,M1,1,0
1,-5.3,CORUM:1120,"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)",M1,1,0
1,-2.3,GO:0031297,replication fork processing,M1,1,0
1,-8.3,GO:0007052,mitotic spindle organization,M1,1,0
1,-2.7,GO:0051235,maintenance of location,M1,1,0
1,-12,GO:1901988,negative regulation of cell cycle phase transition,M1,1,0
1,-4.4,hsa01524,Platinum drug resistance,M1,1,0
1,-2.6,CORUM:535,TRAP complex,M1,1,0
1,-4.2,M3686,SA REG CASCADE OF CYCLIN EXPR,M1,1,0
1,-20,GO:0044772,mitotic cell cycle phase transition,M1,1,0
1,-5.5,GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,M1,1,0
1,-3,M32,PID HDAC CLASSIII PATHWAY,M1,1,0
1,-2.4,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,M1,1,0
1,-14,R-HSA-69242,S Phase,M1,1,0
1,-2.6,GO:1903146,regulation of autophagy of mitochondrion,M1,1,0
1,-12,GO:0016569,covalent chromatin modification,M1,1,0
1,-7.4,GO:0045814,"negative regulation of gene expression, epigenetic",M1,1,0
1,-3.3,GO:0051383,kinetochore organization,M1,1,0
1,-2.8,GO:0051984,positive regulation of chromosome segregation,M1,1,0
1,-2.1,GO:1902117,positive regulation of organelle assembly,M1,1,0
1,-11,R-HSA-5689901,Metalloprotease DUBs,M1,1,0
1,-4.7,GO:0032079,positive regulation of endodeoxyribonuclease activity,M1,1,0
1,-2.4,GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",M1,1,0
1,-4.8,WP2261,Glioblastoma signaling pathways,M1,1,0
1,-2,GO:0006644,phospholipid metabolic process,M1,1,0
1,-21,GO:0006281,DNA repair,M1,1,0
1,-3.4,hsa04114,Oocyte meiosis ,M1,1,0
1,-10,R-HSA-2467813,Separation of Sister Chromatids,M1,1,0
1,-6.3,R-HSA-453274,Mitotic G2-G2/M phases,M1,1,0
1,-4.5,R-HSA-2514853,Condensation of Prometaphase Chromosomes,M1,1,0
1,-11,R-HSA-5693532,DNA Double-Strand Break Repair,M1,1,0
1,-2.4,GO:0030099,myeloid cell differentiation,M1,1,0
1,-3.1,GO:1902806,regulation of cell cycle G1/S phase transition,M1,1,0
1,-8,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,M1,1,0
1,-3.1,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,M1,1,0
1,-2.7,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,M1,1,0
1,-2.7,GO:0031571,mitotic G1 DNA damage checkpoint signaling,M1,1,0
1,-2.4,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-2.2,GO:0016445,somatic diversification of immunoglobulins,M1,1,0
1,-2.2,GO:0031056,regulation of histone modification,M1,1,0
1,-2.1,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-6.3,GO:0033260,nuclear DNA replication,M1,1,0
1,-4.7,CORUM:2210,BRCA1-IRIS-pre-replication complex,M1,1,0
1,-3.3,GO:0006450,regulation of translational fidelity,M1,1,0
1,-2.1,GO:0006650,glycerophospholipid metabolic process,M1,1,0
1,-3.8,GO:0016071,mRNA metabolic process,M1,1,0
1,-16,R-HSA-194315,Signaling by Rho GTPases,M1,1,0
1,-3,GO:0046606,negative regulation of centrosome cycle,M1,1,0
1,-3.3,GO:0043687,post-translational protein modification,M1,1,0
1,-3.5,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,M1,1,0
1,-11,R-HSA-5693538,Homology Directed Repair,M1,1,0
1,-6.5,GO:0007096,regulation of exit from mitosis,M1,1,0
1,-4,GO:0043009,chordate embryonic development,M1,1,0
1,-2.1,GO:0043038,amino acid activation,M1,1,0
1,-13,R-HSA-176187,Activation of ATR in response to replication stress,M1,1,0
1,-2.1,WP531,DNA mismatch repair,M1,1,0
1,-4.5,GO:0034502,protein localization to chromosome,M1,1,0
1,-3.5,GO:0010942,positive regulation of cell death,M1,1,0
1,-9.9,GO:0007051,spindle organization,M1,1,0
1,-5,GO:0034470,ncRNA processing,M1,1,0
1,-3,GO:0006511,ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.1,GO:0099111,microtubule-based transport,M1,1,0
1,-4.9,GO:0061640,cytoskeleton-dependent cytokinesis,M1,1,0
1,-4.1,R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,M1,1,0
1,-6.9,GO:1903829,positive regulation of cellular protein localization,M1,1,0
1,-2.7,CORUM:232,ARC complex,M1,1,0
1,-3.8,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-2.6,GO:0006305,DNA alkylation,M1,1,0
1,-2.6,hsa00480,Glutathione metabolism ,M1,1,0
1,-2.3,hsa03013,RNA transport,M1,1,0
1,-11,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,M1,1,0
1,-2.9,GO:0034644,cellular response to UV,M1,1,0
1,-13,hsa05034,Alcoholism,M1,1,0
1,-2.9,GO:0051302,regulation of cell division,M1,1,0
1,-6.2,GO:0072594,establishment of protein localization to organelle,M1,1,0
1,-2.7,GO:0071478,cellular response to radiation,M1,1,0
1,-5.6,R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,M1,1,0
1,-2.7,M1529,SA G1 AND S PHASES,M1,1,0
1,-5.3,CORUM:1452,MCM2-MCM6-MCM7 complex,M1,1,0
1,-2.3,ko05215,Prostate cancer,M1,1,0
1,-4.4,ko01524,Platinum drug resistance,M1,1,0
1,-4.1,R-HSA-5689603,UCH proteinases,M1,1,0
1,-2.4,GO:0031331,positive regulation of cellular catabolic process,M1,1,0
1,-2.6,CORUM:282,SNF2h-cohesin-NuRD complex,M1,1,0
1,-3.5,GO:0006595,polyamine metabolic process,M1,1,0
1,-5.3,CORUM:5550,CDK1-CCNB1-CCNF complex,M1,1,0
1,-2.8,GO:0044270,cellular nitrogen compound catabolic process,M1,1,0
1,-3.2,GO:0033314,mitotic DNA replication checkpoint signaling,M1,1,0
