Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,,-4.2,17,7.9,28160,13,498,4,0.8,0.4,891|983|1111|7533,CCNB1|CDK1|CHEK1|YWHAH,-2.5,MyList
GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-4.2,2.3,4.6,28160,663,498,27,5.4,1,207|672|1111|1663|1719|1739|2187|3014|3265|5580|7157|7468|9448|9475|10013|10114|10525|10869|23028|26271|51616|51776|54537|55010|55872|64110|387893,AKT1|BRCA1|CHEK1|DDX11|DHFR|DLG1|FANCB|H2AX|HRAS|PRKCD|TP53|NSD2|MAP4K4|ROCK2|HDAC6|HIPK3|HYOU1|USP19|KDM1A|FBXO5|TAF9B|MAP3K20|SHLD2|PARPBP|PBK|MAGEF1|KMT5A,-2.5,MyList
Reactome Gene Sets,6,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,,-4.2,5.9,5.7,28160,77,498,8,1.6,0.56,672|8535|9883|23511|23636|51564|79902|286053,BRCA1|CBX4|POM121|NUP188|NUP62|HDAC7|NUP85|NSMCE2,-2.4,MyList
Reactome Gene Sets,6,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,,-4.2,11,6.9,28160,25,498,5,1,0.45,890|891|983|1017|9088,CCNA2|CCNB1|CDK1|CDK2|PKMYT1,-2.4,MyList
GO Biological Processes,19,GO:1903046,meiotic cell cycle process,19_GO:0022414 reproductive process,-4.2,3.6,5.1,28160,202,498,13,2.6,0.71,675|699|2177|2956|3619|7153|9134|9319|9918|23353|26271|51343|151246,BRCA2|BUB1|FANCD2|MSH6|INCENP|TOP2A|CCNE2|TRIP13|NCAPD2|SUN1|FBXO5|FZR1|SGO2,-2.4,MyList
GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-4.2,3.6,5.1,28160,202,498,13,2.6,0.71,672|675|1111|6871|7862|7994|8850|9862|26151|53615|79075|80018|157570,BRCA1|BRCA2|CHEK1|TADA2A|BRPF1|KAT6A|KAT2B|MED24|NAT9|MBD3|DSCC1|NAA25|ESCO2,-2.4,MyList
GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-4.1,4.1,5.2,28160,151,498,11,2.2,0.66,207|890|891|2030|3654|4851|7157|9475|10525|10869|30001,AKT1|CCNA2|CCNB1|SLC29A1|IRAK1|NOTCH1|TP53|ROCK2|HYOU1|USP19|ERO1A,-2.3,MyList
GO Biological Processes,19,GO:0046341,CDP-diacylglycerol metabolic process,19_GO:0008152 metabolic process,-4.1,16,7.6,28160,14,498,4,0.8,0.4,10554|56894|56895|253558,AGPAT1|AGPAT3|AGPAT4|LCLAT1,-2.3,MyList
GO Biological Processes,19,GO:0007100,mitotic centrosome separation,19_GO:0009987 cellular process,-4.1,16,7.6,28160,14,498,4,0.8,0.4,1111|3832|9371|23636,CHEK1|KIF11|KIF3B|NUP62,-2.3,MyList
GO Biological Processes,19,GO:0035563,positive regulation of chromatin binding,19_GO:0065007 biological regulation,-4.1,16,7.6,28160,14,498,4,0.8,0.4,1663|8932|23028|81620,DDX11|MBD2|KDM1A|CDT1,-2.3,MyList
Reactome Gene Sets,6,R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,,-4.1,16,7.6,28160,14,498,4,0.8,0.4,890|1017|7157|9134,CCNA2|CDK2|TP53|CCNE2,-2.3,MyList
Reactome Gene Sets,6,R-HSA-5689603,UCH proteinases,,-4.1,5,5.4,28160,102,498,9,1.8,0.6,3012|8329|8331|8332|8335|8336|8969|85235|317772,H2AC8|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2AC11|H2AC12|H2AC21,-2.3,MyList
GO Biological Processes,19,GO:0006399,tRNA metabolic process,19_GO:0008152 metabolic process,-4.1,3.8,5,28160,179,498,12,2.4,0.69,3376|7407|8518|10940|11062|23395|54920|57176|79691|80324|93587|339175,IARS1|VARS1|ELP1|POP1|DUS4L|LARS2|DUS2|VARS2|QTRT2|PUS1|TRMT10A|METTL2A,-2.3,MyList
Reactome Gene Sets,6,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,,-4,5.6,5.5,28160,81,498,8,1.6,0.56,890|891|983|1017|8697|11065|26271|51343,CCNA2|CCNB1|CDK1|CDK2|CDC23|UBE2C|FBXO5|FZR1,-2.3,MyList
GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-4,3.2,4.8,28160,268,498,15,3,0.77,207|3843|5339|5580|7023|7157|8850|9711|10114|10527|10614|23603|23636|26271|54892,AKT1|IPO5|PLEC|PRKCD|TFAP4|TP53|KAT2B|RUBCN|HIPK3|IPO7|HEXIM1|CORO1C|NUP62|FBXO5|NCAPG2,-2.3,MyList
Reactome Gene Sets,6,R-HSA-8943724,Regulation of PTEN gene transcription,,-4,6.5,5.8,28160,61,498,7,1.4,0.53,7157|8535|9112|23028|51564|53615|54815,TP53|CBX4|MTA1|KDM1A|HDAC7|MBD3|GATAD2A,-2.3,MyList
Reactome Gene Sets,6,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,,-4,10,6.6,28160,27,498,5,1,0.45,5905|9883|23511|23636|79902,RANGAP1|POM121|NUP188|NUP62|NUP85,-2.3,MyList
GO Biological Processes,19,GO:0032259,methylation,19_GO:0008152 metabolic process,-4,2.8,4.6,28160,365,498,18,3.6,0.84,672|3009|3070|6018|7403|7468|8932|23028|23067|53615|54815|56257|93587|114826|196074|283742|339175|387893,BRCA1|H1-5|HELLS|RLF|KDM6A|NSD2|MBD2|KDM1A|SETD1B|MBD3|GATAD2A|MEPCE|TRMT10A|SMYD4|METTL15|FAM98B|METTL2A|KMT5A,-2.2,MyList
CORUM,33,CORUM:6304,DDX11-Ctf18-RFC complex,,-4,28,9,28160,6,498,3,0.6,0.35,1663|11169|79075,DDX11|WDHD1|DSCC1,-2.2,MyList
GO Biological Processes,19,GO:0006282,regulation of DNA repair,19_GO:0050896 response to stimulus,-4,4.3,5.1,28160,130,498,10,2,0.63,672|1111|1663|2187|3014|7468|23028|54537|55010|64110,BRCA1|CHEK1|DDX11|FANCB|H2AX|NSD2|KDM1A|SHLD2|PARPBP|MAGEF1,-2.2,MyList
GO Biological Processes,19,GO:0044843,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-4,3.3,4.8,28160,241,498,14,2.8,0.74,207|890|990|1017|1739|5127|5932|7027|7157|9134|9928|51512|55367|56257,AKT1|CCNA2|CDC6|CDK2|DLG1|CDK16|RBBP8|TFDP1|TP53|CCNE2|KIF14|GTSE1|PIDD1|MEPCE,-2.2,MyList
GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-4,2.3,4.4,28160,613,498,25,5,0.98,207|672|675|705|891|1111|1627|1739|4088|4851|4853|5932|6241|6949|7157|9968|11019|26227|53615|54892|55636|55723|60625|79682|80199,AKT1|BRCA1|BRCA2|BYSL|CCNB1|CHEK1|DBN1|DLG1|SMAD3|NOTCH1|NOTCH2|RBBP8|RRM2|TCOF1|TP53|MED12|LIAS|PHGDH|MBD3|NCAPG2|CHD7|ASF1B|DHX35|CENPU|FUZ,-2.2,MyList
GO Biological Processes,19,GO:0006268,DNA unwinding involved in DNA replication,19_GO:0008152 metabolic process,-3.9,15,7.3,28160,15,498,4,0.8,0.4,4171|4173|4175|4176,MCM2|MCM4|MCM6|MCM7,-2.2,MyList
GO Biological Processes,19,GO:0051299,centrosome separation,19_GO:0009987 cellular process,-3.9,15,7.3,28160,15,498,4,0.8,0.4,1111|3832|9371|23636,CHEK1|KIF11|KIF3B|NUP62,-2.2,MyList
GO Biological Processes,19,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,19_GO:0051179 localization,-3.9,15,7.3,28160,15,498,4,0.8,0.4,1062|11004|81620|283489,CENPE|KIF2C|CDT1|CHAMP1,-2.2,MyList
GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0048518 positive regulation of biological process,-3.9,4.8,5.3,28160,106,498,9,1.8,0.6,207|1739|3265|6711|27032|27113|54434|84687|285966,AKT1|DLG1|HRAS|SPTBN1|ATP2C1|BBC3|SSH1|PPP1R9B|TCAF2,-2.2,MyList
GO Biological Processes,19,GO:0071897,DNA biosynthetic process,19_GO:0008152 metabolic process,-3.9,3.7,4.9,28160,184,498,12,2.4,0.69,1063|5424|5983|7027|7083|7157|9768|51455|51514|79075|80169|92345,CENPF|POLD1|RFC3|TFDP1|TK1|TP53|PCLAF|REV1|DTL|DSCC1|CTC1|NAF1,-2.2,MyList
KEGG Pathway,24,hsa03460,Fanconi anemia pathway,,-3.9,6.3,5.6,28160,63,498,7,1.4,0.53,672|675|2177|2187|2189|51455|55215,BRCA1|BRCA2|FANCD2|FANCB|FANCG|REV1|FANCI,-2.2,MyList
GO Biological Processes,19,GO:0000082,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.9,3.4,4.8,28160,214,498,13,2.6,0.71,207|990|1017|1739|5127|5932|7027|7157|9134|9928|51512|55367|56257,AKT1|CDC6|CDK2|DLG1|CDK16|RBBP8|TFDP1|TP53|CCNE2|KIF14|GTSE1|PIDD1|MEPCE,-2.2,MyList
GO Biological Processes,19,GO:0043543,protein acylation,19_GO:0008152 metabolic process,-3.9,3.2,4.7,28160,244,498,14,2.8,0.74,672|675|1111|6871|7862|7994|8850|9862|26151|53615|79075|80018|84287|157570,BRCA1|BRCA2|CHEK1|TADA2A|BRPF1|KAT6A|KAT2B|MED24|NAT9|MBD3|DSCC1|NAA25|ZDHHC16|ESCO2,-2.2,MyList
GO Biological Processes,19,GO:2000779,regulation of double-strand break repair,19_GO:0050896 response to stimulus,-3.9,5.3,5.4,28160,85,498,8,1.6,0.56,1111|1663|2187|7468|23028|54537|55010|64110,CHEK1|DDX11|FANCB|NSD2|KDM1A|SHLD2|PARPBP|MAGEF1,-2.1,MyList
GO Biological Processes,19,GO:0045910,negative regulation of DNA recombination,19_GO:0048519 negative regulation of biological process,-3.9,7.5,5.9,28160,45,498,6,1.2,0.49,2187|2956|3009|54537|55010|64110,FANCB|MSH6|H1-5|SHLD2|PARPBP|MAGEF1,-2.1,MyList
GO Biological Processes,19,GO:0043966,histone H3 acetylation,19_GO:0008152 metabolic process,-3.9,6.2,5.6,28160,64,498,7,1.4,0.53,672|675|1111|6871|7862|7994|8850,BRCA1|BRCA2|CHEK1|TADA2A|BRPF1|KAT6A|KAT2B,-2.1,MyList
GO Biological Processes,19,GO:0006352,"DNA-templated transcription, initiation",19_GO:0008152 metabolic process,-3.9,4.2,5,28160,134,498,10,2,0.63,1870|7157|8294|8360|8361|8364|8365|9862|9968|51616,E2F2|TP53|H4C9|H4C4|H4C6|H4C3|H4C8|MED24|MED12|TAF9B,-2.1,MyList
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-3.8,3.9,4.9,28160,161,498,11,2.2,0.66,207|890|891|2030|3654|4851|7157|9475|10525|10869|30001,AKT1|CCNA2|CCNB1|SLC29A1|IRAK1|NOTCH1|TP53|ROCK2|HYOU1|USP19|ERO1A,-2.1,MyList
Reactome Gene Sets,6,R-HSA-156711,Polo-like kinase mediated events,,-3.8,14,7.1,28160,16,498,4,0.8,0.4,891|1063|4605|9088,CCNB1|CENPF|MYBL2|PKMYT1,-2.1,MyList
Reactome Gene Sets,6,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,,-3.8,14,7.1,28160,16,498,4,0.8,0.4,890|983|4605|7027,CCNA2|CDK1|MYBL2|TFDP1,-2.1,MyList
WikiPathways,27,WP4535,Envelope proteins and their potential roles in EDMD physiopathology,,-3.8,7.4,5.8,28160,46,498,6,1.2,0.49,3265|4088|5339|7112|23353|161176,HRAS|SMAD3|PLEC|TMPO|SUN1|SYNE3,-2.1,MyList
WikiPathways,27,WP4352,Ciliary landscape,,-3.8,3.4,4.7,28160,219,498,13,2.6,0.71,4171|4173|4175|4176|8526|9883|10128|10424|55388|64792|80199|89891|149371,MCM2|MCM4|MCM6|MCM7|DGKE|POM121|LRPPRC|PGRMC2|MCM10|IFT22|FUZ|DYNC2I2|EXOC8,-2.1,MyList
GO Biological Processes,19,GO:1900182,positive regulation of protein localization to nucleus,19_GO:0048518 positive regulation of biological process,-3.8,5.2,5.3,28160,87,498,8,1.6,0.56,207|983|3843|4088|5580|7037|56257|83667,AKT1|CDK1|IPO5|SMAD3|PRKCD|TFRC|MEPCE|SESN2,-2.1,MyList
GO Biological Processes,19,GO:1900180,regulation of protein localization to nucleus,19_GO:0051179 localization,-3.8,4.2,5,28160,136,498,10,2,0.63,207|705|983|3843|4088|5580|7037|23636|56257|83667,AKT1|BYSL|CDK1|IPO5|SMAD3|PRKCD|TFRC|NUP62|MEPCE|SESN2,-2.1,MyList
GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-3.8,2.2,4.2,28160,704,498,27,5.4,1,207|891|5580|6936|7024|7157|8458|8570|9475|9567|10114|10189|22889|23028|23367|23517|23644|50628|51163|55015|55131|57690|58490|60625|79068|80324|125950,AKT1|CCNB1|PRKCD|GCFC2|TFCP2|TP53|TTF2|KHSRP|ROCK2|GTPBP1|HIPK3|ALYREF|KHDC4|KDM1A|LARP1|MTREX|EDC4|GEMIN4|DBR1|PRPF39|RBM28|TNRC6C|RPRD1B|DHX35|FTO|PUS1|RAVER1,-2.1,MyList
WikiPathways,27,WP2374,Oncostatin M signaling pathway,,-3.8,6,5.5,28160,66,498,7,1.4,0.53,207|1017|3265|3572|3949|5580|7157,AKT1|CDK2|HRAS|IL6ST|LDLR|PRKCD|TP53,-2.1,MyList
GO Biological Processes,19,GO:0022411,cellular component disassembly,19_GO:0009987 cellular process,-3.8,2.5,4.4,28160,448,498,20,4,0.88,822|983|1803|3064|6711|6721|7153|7157|9448|9711|9928|10013|11004|11078|22974|55254|57192|63894|84687|149371,CAPG|CDK1|DPP4|HTT|SPTBN1|SREBF2|TOP2A|TP53|MAP4K4|RUBCN|KIF14|HDAC6|KIF2C|TRIOBP|TPX2|TMEM39A|MCOLN1|VIPAS39|PPP1R9B|EXOC8,-2.1,MyList
GO Biological Processes,19,GO:1902751,positive regulation of cell cycle G2/M phase transition,19_GO:0048518 positive regulation of biological process,-3.8,9.4,6.2,28160,30,498,5,1,0.45,891|983|26271|51514|79915,CCNB1|CDK1|FBXO5|DTL|ATAD5,-2.1,MyList
Reactome Gene Sets,6,R-HSA-453276,Regulation of mitotic cell cycle,,-3.8,5.1,5.2,28160,88,498,8,1.6,0.56,890|891|983|1017|8697|11065|26271|51343,CCNA2|CCNB1|CDK1|CDK2|CDC23|UBE2C|FBXO5|FZR1,-2.1,MyList
Reactome Gene Sets,6,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,,-3.8,5.1,5.2,28160,88,498,8,1.6,0.56,890|891|983|1017|8697|11065|26271|51343,CCNA2|CCNB1|CDK1|CDK2|CDC23|UBE2C|FBXO5|FZR1,-2.1,MyList
Canonical Pathways,11,M145,PID P53 DOWNSTREAM PATHWAY,,-3.8,4.1,4.9,28160,137,498,10,2,0.63,891|1434|1870|3064|7027|7157|7159|9448|27113|55367,CCNB1|CSE1L|E2F2|HTT|TFDP1|TP53|TP53BP2|MAP4K4|BBC3|PIDD1,-2.1,MyList
GO Biological Processes,19,GO:0006338,chromatin remodeling,19_GO:0009987 cellular process,-3.7,3.8,4.8,28160,165,498,11,2.2,0.66,3070|6871|7403|8850|8932|11339|53615|55355|55636|387103|401541,HELLS|TADA2A|KDM6A|KAT2B|MBD2|OIP5|MBD3|HJURP|CHD7|CENPW|CENPP,-2,MyList
GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-3.7,2.2,4.2,28160,633,498,25,5,0.98,207|672|675|705|891|1111|1627|1739|4088|4851|4853|5932|6241|6949|7157|9968|11019|26227|53615|54892|55636|55723|60625|79682|80199,AKT1|BRCA1|BRCA2|BYSL|CCNB1|CHEK1|DBN1|DLG1|SMAD3|NOTCH1|NOTCH2|RBBP8|RRM2|TCOF1|TP53|MED12|LIAS|PHGDH|MBD3|NCAPG2|CHD7|ASF1B|DHX35|CENPU|FUZ,-2,MyList
CORUM,33,CORUM:6521,Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex,,-3.7,24,8.2,28160,7,498,3,0.6,0.35,207|2177|55215,AKT1|FANCD2|FANCI,-2,MyList
Reactome Gene Sets,6,R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,,-3.7,13,6.8,28160,17,498,4,0.8,0.4,1017|1870|7027|9134,CDK2|E2F2|TFDP1|CCNE2,-2,MyList
KEGG Pathway,24,M00089,Triacylglycerol biosynthesis,,-3.7,13,6.8,28160,17,498,4,0.8,0.4,10554|56894|56895|253558,AGPAT1|AGPAT3|AGPAT4|LCLAT1,-2,MyList
Reactome Gene Sets,6,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",,-3.7,13,6.8,28160,17,498,4,0.8,0.4,1017|1870|7027|9134,CDK2|E2F2|TFDP1|CCNE2,-2,MyList
KEGG Pathway,24,hsa_M00089,Triacylglycerol biosynthesis,,-3.7,13,6.8,28160,17,498,4,0.8,0.4,10554|56894|56895|253558,AGPAT1|AGPAT3|AGPAT4|LCLAT1,-2,MyList
GO Biological Processes,19,GO:0010569,regulation of double-strand break repair via homologous recombination,19_GO:0050896 response to stimulus,-3.7,7.1,5.6,28160,48,498,6,1.2,0.49,1111|2187|23028|54537|55010|64110,CHEK1|FANCB|KDM1A|SHLD2|PARPBP|MAGEF1,-2,MyList
Canonical Pathways,11,M288,PID HES HEY PATHWAY,,-3.7,7.1,5.6,28160,48,498,6,1.2,0.49,920|4851|5932|6929|9612|23028,CD4|NOTCH1|RBBP8|TCF3|NCOR2|KDM1A,-2,MyList
GO Biological Processes,19,GO:0071480,cellular response to gamma radiation,19_GO:0050896 response to stimulus,-3.7,9.1,6.1,28160,31,498,5,1,0.45,3014|3265|7157|23028|51776,H2AX|HRAS|TP53|KDM1A|MAP3K20,-2,MyList
GO Biological Processes,19,GO:2000045,regulation of G1/S transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.6,4,4.8,28160,142,498,10,2,0.63,207|990|1017|1739|7027|7157|9928|51512|55367|56257,AKT1|CDC6|CDK2|DLG1|TFDP1|TP53|KIF14|GTSE1|PIDD1|MEPCE,-1.9,MyList
GO Biological Processes,19,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,19_GO:0048519 negative regulation of biological process,-3.6,8.8,6,28160,32,498,5,1,0.45,3843|7023|8850|10527|10614,IPO5|TFAP4|KAT2B|IPO7|HEXIM1,-1.9,MyList
GO Biological Processes,19,GO:0006301,postreplication repair,19_GO:0050896 response to stimulus,-3.6,8.8,6,28160,32,498,5,1,0.45,672|5424|9768|51455|51514,BRCA1|POLD1|PCLAF|REV1|DTL,-1.9,MyList
Reactome Gene Sets,6,R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,,-3.6,13,6.6,28160,18,498,4,0.8,0.4,891|983|7027|7157,CCNB1|CDK1|TFDP1|TP53,-1.9,MyList
GO Biological Processes,19,GO:0090398,cellular senescence,19_GO:0032502 developmental process,-3.6,4.9,5,28160,93,498,8,1.6,0.56,1017|3014|3265|5580|7157|7994|26271|286053,CDK2|H2AX|HRAS|PRKCD|TP53|KAT6A|FBXO5|NSMCE2,-1.9,MyList
GO Biological Processes,19,GO:2001252,positive regulation of chromosome organization,19_GO:0048518 positive regulation of biological process,-3.6,3.6,4.6,28160,172,498,11,2.2,0.66,672|891|1663|2237|3009|6871|7157|23028|81620|92345|286053,BRCA1|CCNB1|DDX11|FEN1|H1-5|TADA2A|TP53|KDM1A|CDT1|NAF1|NSMCE2,-1.9,MyList
GO Biological Processes,19,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,19_GO:0048519 negative regulation of biological process,-3.6,8.6,5.8,28160,33,498,5,1,0.45,3843|7023|8850|10527|10614,IPO5|TFAP4|KAT2B|IPO7|HEXIM1,-1.9,MyList
GO Biological Processes,19,GO:0006654,phosphatidic acid biosynthetic process,19_GO:0008152 metabolic process,-3.6,8.6,5.8,28160,33,498,5,1,0.45,8526|10554|56894|56895|253558,DGKE|AGPAT1|AGPAT3|AGPAT4|LCLAT1,-1.9,MyList
GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.6,3.4,4.5,28160,202,498,12,2.4,0.69,207|672|1663|2187|3014|5580|5983|7037|7468|54537|79075|92345,AKT1|BRCA1|DDX11|FANCB|H2AX|PRKCD|RFC3|TFRC|NSD2|SHLD2|DSCC1|NAF1,-1.9,MyList
WikiPathways,27,WP2853,Endoderm differentiation,,-3.5,3.9,4.7,28160,146,498,10,2,0.63,4088|4830|4851|10128|11169|54892|56946|57198|57690|121536,SMAD3|NME1|NOTCH1|LRPPRC|WDHD1|NCAPG2|EMSY|ATP8B2|TNRC6C|AEBP2,-1.9,MyList
GO Biological Processes,19,GO:0032075,positive regulation of nuclease activity,19_GO:0048518 positive regulation of biological process,-3.5,21,7.7,28160,8,498,3,0.6,0.35,207|1663|5580,AKT1|DDX11|PRKCD,-1.8,MyList
GO Biological Processes,19,GO:0032071,regulation of endodeoxyribonuclease activity,19_GO:0050789 regulation of biological process,-3.5,21,7.7,28160,8,498,3,0.6,0.35,207|1663|5580,AKT1|DDX11|PRKCD,-1.8,MyList
GO Biological Processes,19,GO:0051256,mitotic spindle midzone assembly,19_GO:0009987 cellular process,-3.5,21,7.7,28160,8,498,3,0.6,0.35,9055|9493|24137,PRC1|KIF23|KIF4A,-1.8,MyList
GO Biological Processes,19,GO:0071901,negative regulation of protein serine/threonine kinase activity,19_GO:0048519 negative regulation of biological process,-3.5,4.2,4.8,28160,120,498,9,1.8,0.6,207|3843|5580|7023|8850|10114|10527|10614|23636,AKT1|IPO5|PRKCD|TFAP4|KAT2B|HIPK3|IPO7|HEXIM1|NUP62,-1.8,MyList
GO Biological Processes,19,GO:0006595,polyamine metabolic process,19_GO:0008152 metabolic process,-3.5,12,6.4,28160,19,498,4,0.8,0.4,4953|6723|10013|79814,ODC1|SRM|HDAC6|AGMAT,-1.8,MyList
GO Biological Processes,19,GO:2000042,negative regulation of double-strand break repair via homologous recombination,19_GO:0048519 negative regulation of biological process,-3.5,12,6.4,28160,19,498,4,0.8,0.4,2187|54537|55010|64110,FANCB|SHLD2|PARPBP|MAGEF1,-1.8,MyList
Reactome Gene Sets,6,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,,-3.5,5.4,5.1,28160,73,498,7,1.4,0.53,890|990|1017|8697|9134|11065|51343,CCNA2|CDC6|CDK2|CDC23|CCNE2|UBE2C|FZR1,-1.8,MyList
Reactome Gene Sets,6,R-HSA-9675135,Diseases of DNA repair,,-3.5,8.3,5.7,28160,34,498,5,1,0.45,672|675|2956|5932|55247,BRCA1|BRCA2|MSH6|RBBP8|NEIL3,-1.8,MyList
Reactome Gene Sets,6,R-HSA-159227,Transport of the SLBP independent Mature mRNA,,-3.5,8.3,5.7,28160,34,498,5,1,0.45,9883|10189|23511|23636|79902,POM121|ALYREF|NUP188|NUP62|NUP85,-1.8,MyList
Reactome Gene Sets,6,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,,-3.5,8.3,5.7,28160,34,498,5,1,0.45,5905|9883|23511|23636|79902,RANGAP1|POM121|NUP188|NUP62|NUP85,-1.8,MyList
Reactome Gene Sets,6,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,,-3.5,8.3,5.7,28160,34,498,5,1,0.45,2237|5424|5983|79075|80169,FEN1|POLD1|RFC3|DSCC1|CTC1,-1.8,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-3.5,2.2,4,28160,618,498,24,4.8,0.96,207|1493|3039|3043|3064|3672|4605|4851|4853|5326|5580|6279|7023|7153|7157|7159|9040|9833|10013|27113|51776|54434|55367|57118,AKT1|CTLA4|HBA1|HBB|HTT|ITGA1|MYBL2|NOTCH1|NOTCH2|PLAGL2|PRKCD|S100A8|TFAP4|TOP2A|TP53|TP53BP2|UBE2M|MELK|HDAC6|BBC3|MAP3K20|SSH1|PIDD1|CAMK1D,-1.8,MyList
Reactome Gene Sets,6,R-HSA-195721,Signaling by WNT,,-3.5,2.7,4.2,28160,332,498,16,3.2,0.79,207|3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|57690|283149,AKT1|H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|TNRC6C|BCL9L,-1.8,MyList
GO Biological Processes,19,GO:0033673,negative regulation of kinase activity,19_GO:0048519 negative regulation of biological process,-3.5,3.1,4.4,28160,236,498,13,2.6,0.71,207|3843|5339|5580|7023|8850|9711|10114|10527|10614|23603|23636|54892,AKT1|IPO5|PLEC|PRKCD|TFAP4|KAT2B|RUBCN|HIPK3|IPO7|HEXIM1|CORO1C|NUP62|NCAPG2,-1.8,MyList
GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,19_GO:0023052 signaling,-3.5,2.2,4,28160,582,498,23,4.6,0.94,207|602|672|675|1870|2956|3064|3070|3265|4088|5326|5580|6279|7157|7159|9833|10038|10525|23028|27113|30001|51616|55367,AKT1|BCL3|BRCA1|BRCA2|E2F2|MSH6|HTT|HELLS|HRAS|SMAD3|PLAGL2|PRKCD|S100A8|TP53|TP53BP2|MELK|PARP2|HYOU1|KDM1A|BBC3|ERO1A|TAF9B|PIDD1,-1.8,MyList
GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-3.5,3.5,4.5,28160,177,498,11,2.2,0.66,207|890|891|2030|3654|4851|7157|9475|10525|10869|30001,AKT1|CCNA2|CCNB1|SLC29A1|IRAK1|NOTCH1|TP53|ROCK2|HYOU1|USP19|ERO1A,-1.8,MyList
GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-3.5,3.8,4.6,28160,149,498,10,2,0.63,672|675|2177|3014|3265|6240|7157|9112|23028|51776,BRCA1|BRCA2|FANCD2|H2AX|HRAS|RRM1|TP53|MTA1|KDM1A|MAP3K20,-1.8,MyList
GO Biological Processes,19,GO:0001701,in utero embryonic development,19_GO:0032502 developmental process,-3.5,2.6,4.2,28160,369,498,17,3.4,0.81,207|675|705|891|1111|1627|4088|4851|4853|5932|6241|7157|53615|54892|55636|55723|60625,AKT1|BRCA2|BYSL|CCNB1|CHEK1|DBN1|SMAD3|NOTCH1|NOTCH2|RBBP8|RRM2|TP53|MBD3|NCAPG2|CHD7|ASF1B|DHX35,-1.8,MyList
GO Biological Processes,19,GO:0031109,microtubule polymerization or depolymerization,19_GO:0009987 cellular process,-3.5,4.1,4.7,28160,123,498,9,1.8,0.6,9928|10013|11004|22974|26271|27229|114791|220134|221150,KIF14|HDAC6|KIF2C|TPX2|FBXO5|TUBGCP4|TUBGCP5|SKA1|SKA3,-1.8,MyList
