Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-4,3.1,4.7,28160,276,488,15,3.1,0.78,2207|2268|3430|3822|4063|5590|5729|7305|7462|8767|10875|11314|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PRKCZ|PTGDR|TYROBP|LAT2|RIPK2|FGL2|CD300A|TBX21|SH2D1B|ZNF683,-1.7,MyList
GO Biological Processes,19,GO:0002704,negative regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4,6.4,5.7,28160,63,488,7,1.4,0.54,684|3133|3824|6375|11314|30009|100507436,BST2|HLA-E|KLRD1|XCL1|CD300A|TBX21|MICA,-1.7,MyList
Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-3.9,2.5,4.5,28160,480,488,21,4.3,0.92,1|230|567|684|719|847|1471|1535|2207|2268|4758|5269|6993|7305|10043|10875|11314|51646|51816|93100|326624,A1BG|ALDOC|B2M|BST2|C3AR1|CAT|CST3|CYBA|FCER1G|FGR|NEU1|SERPINB6|DYNLT1|TYROBP|TOM1|FGL2|CD300A|YPEL5|ADA2|NAPRT|RAB37,-1.7,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.9,5.4,5.4,28160,85,488,8,1.6,0.57,2537|3665|4938|4940|6352|23586|64135|79132,IFI6|IRF7|OAS1|OAS3|CCL5|DDX58|IFIH1|DHX58,-1.7,MyList
GO Biological Processes,19,GO:0002709,regulation of T cell mediated immunity,19_GO:0002376 immune system process,-3.9,5.4,5.4,28160,85,488,8,1.6,0.57,567|3133|3824|5590|6375|11035|30009|91543,B2M|HLA-E|KLRD1|PRKCZ|XCL1|RIPK3|TBX21|RSAD2,-1.7,MyList
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-3.9,2.4,4.4,28160,555,488,23,4.7,0.96,665|694|1020|1649|1843|3433|4616|5291|5608|6285|6352|7132|7305|8644|8767|10553|10616|10962|11035|11126|51147|79156|81030,BNIP3L|BTG1|CDK5|DDIT3|DUSP1|IFIT2|GADD45B|PIK3CB|MAP2K6|S100B|CCL5|TNFRSF1A|TYROBP|AKR1C3|RIPK2|HTATIP2|RBCK1|MLLT11|RIPK3|CD160|ING4|PLEKHF1|ZBP1,-1.7,MyList
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-3.9,3.1,4.7,28160,280,488,15,3.1,0.78,2207|2268|3430|3822|4063|5590|5729|7305|7462|8767|10875|11314|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PRKCZ|PTGDR|TYROBP|LAT2|RIPK2|FGL2|CD300A|TBX21|SH2D1B|ZNF683,-1.7,MyList
GO Biological Processes,19,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0023052 signaling,-3.9,3.2,4.7,28160,249,488,14,2.9,0.76,684|843|6285|7132|8767|10346|10475|10616|51246|51523|79594|85363|142678|339123,BST2|CASP10|S100B|TNFRSF1A|RIPK2|TRIM22|TRIM38|RBCK1|SHISA5|CXXC5|MUL1|TRIM5|MIB2|JMJD8,-1.7,MyList
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-3.9,4.7,5.2,28160,110,488,9,1.8,0.61,2|684|3133|3824|6375|10875|11314|30009|100507436,A2M|BST2|HLA-E|KLRD1|XCL1|FGL2|CD300A|TBX21|MICA,-1.7,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-3.8,2.6,4.4,28160,419,488,19,3.9,0.88,2|1843|2268|2841|3133|3824|4938|4940|7132|7538|8530|9636|10875|11274|56339|79132|79594|100507436|100528032,A2M|DUSP1|FGR|GPR18|HLA-E|KLRD1|OAS1|OAS3|TNFRSF1A|ZFP36|CST7|ISG15|FGL2|USP18|METTL3|DHX58|MUL1|MICA|KLRC4-KLRK1,-1.6,MyList
GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0050789 regulation of biological process,-3.8,2.9,4.5,28160,320,488,16,3.3,0.81,154|665|1020|1649|5291|6048|8767|9528|10346|10475|10670|27244|79142|79156|85363|116442,ADRB2|BNIP3L|CDK5|DDIT3|PIK3CB|RNF5|RIPK2|TMEM59|TRIM22|TRIM38|RRAGA|SESN1|PHF23|PLEKHF1|TRIM5|RAB39B,-1.5,MyList
GO Biological Processes,19,GO:0071675,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.8,4.6,5.1,28160,114,488,9,1.8,0.61,719|1240|1843|6351|6352|6375|8764|11035|100528032,C3AR1|CMKLR1|DUSP1|CCL4|CCL5|XCL1|TNFRSF14|RIPK3|KLRC4-KLRK1,-1.5,MyList
GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0040011 locomotion,-3.8,3.5,4.7,28160,196,488,12,2.5,0.7,719|1240|1843|6351|6352|6375|8764|11035|30009|56253|120425|100528032,C3AR1|CMKLR1|DUSP1|CCL4|CCL5|XCL1|TNFRSF14|RIPK3|TBX21|CRTAM|JAML|KLRC4-KLRK1,-1.5,MyList
WikiPathways,27,WP4868,Type I interferon induction and signaling during SARS-CoV-2 infection,,-3.7,9.3,6.1,28160,31,488,5,1,0.46,3665|4938|4940|23586|64135,IRF7|OAS1|OAS3|DDX58|IFIH1,-1.5,MyList
GO Biological Processes,19,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-3.7,2.7,4.4,28160,357,488,17,3.5,0.83,567|2207|3133|3493|3494|3665|3824|4063|5590|6375|8284|8767|11035|30009|56253|91543|100507436,B2M|FCER1G|HLA-E|IGHA1|IGHA2|IRF7|KLRD1|LY9|PRKCZ|XCL1|KDM5D|RIPK2|RIPK3|TBX21|CRTAM|RSAD2|MICA,-1.5,MyList
GO Biological Processes,19,GO:0035456,response to interferon-beta,19_GO:0050896 response to stimulus,-3.7,9,6,28160,32,488,5,1,0.46,684|4938|8519|55337|149628,BST2|OAS1|IFITM1|SHFL|PYHIN1,-1.5,MyList
KEGG Pathway,24,ko04622,RIG-I-like receptor signaling pathway,,-3.7,5.8,5.3,28160,70,488,7,1.4,0.54,843|3665|9636|23586|64135|64343|79132,CASP10|IRF7|ISG15|DDX58|IFIH1|AZI2|DHX58,-1.5,MyList
KEGG Pathway,24,hsa04622,RIG-I-like receptor signaling pathway ,,-3.7,5.8,5.3,28160,70,488,7,1.4,0.54,843|3665|9636|23586|64135|64343|79132,CASP10|IRF7|ISG15|DDX58|IFIH1|AZI2|DHX58,-1.5,MyList
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-3.7,2.4,4.2,28160,539,488,22,4.5,0.94,665|694|1020|1649|1843|3433|4616|5291|5608|6285|6352|7132|7305|8644|8767|10616|10962|11035|11126|51147|79156|81030,BNIP3L|BTG1|CDK5|DDIT3|DUSP1|IFIT2|GADD45B|PIK3CB|MAP2K6|S100B|CCL5|TNFRSF1A|TYROBP|AKR1C3|RIPK2|RBCK1|MLLT11|RIPK3|CD160|ING4|PLEKHF1|ZBP1,-1.5,MyList
GO Biological Processes,19,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",19_GO:0002376 immune system process,-3.6,13,6.7,28160,18,488,4,0.82,0.41,5590|6375|30009|91543,PRKCZ|XCL1|TBX21|RSAD2,-1.4,MyList
GO Biological Processes,19,GO:0071360,cellular response to exogenous dsRNA,19_GO:0050896 response to stimulus,-3.6,13,6.7,28160,18,488,4,0.82,0.41,3434|23586|64135|79594,IFIT1|DDX58|IFIH1|MUL1,-1.4,MyList
KEGG Pathway,24,ko05164,Influenza A,,-3.6,3.7,4.7,28160,173,488,11,2.3,0.67,3665|4599|4938|4940|5291|5608|6352|7132|23586|64135|91543,IRF7|MX1|OAS1|OAS3|PIK3CB|MAP2K6|CCL5|TNFRSF1A|DDX58|IFIH1|RSAD2,-1.4,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-3.6,2.2,4.1,28160,618,488,24,4.9,0.98,665|694|1020|1649|1843|2353|3433|4616|5291|5608|6285|6352|7132|7305|8644|8767|10553|10616|10962|11035|11126|51147|79156|81030,BNIP3L|BTG1|CDK5|DDIT3|DUSP1|FOS|IFIT2|GADD45B|PIK3CB|MAP2K6|S100B|CCL5|TNFRSF1A|TYROBP|AKR1C3|RIPK2|HTATIP2|RBCK1|MLLT11|RIPK3|CD160|ING4|PLEKHF1|ZBP1,-1.4,MyList
GO Biological Processes,19,GO:0002702,positive regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.6,4.4,4.9,28160,119,488,9,1.8,0.61,567|3133|5590|6375|8764|11126|23586|30009|91543,B2M|HLA-E|PRKCZ|XCL1|TNFRSF14|CD160|DDX58|TBX21|RSAD2,-1.4,MyList
WikiPathways,27,WP4880,Host-pathogen interaction of human coronaviruses - interferon induction,,-3.6,8.7,5.9,28160,33,488,5,1,0.46,2353|4938|4940|23586|64135,FOS|OAS1|OAS3|DDX58|IFIH1,-1.4,MyList
GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-3.6,4.9,5,28160,95,488,8,1.6,0.57,3665|4938|4940|8767|9636|23586|64135|79132,IRF7|OAS1|OAS3|RIPK2|ISG15|DDX58|IFIH1|DHX58,-1.4,MyList
GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-3.6,4.9,5,28160,95,488,8,1.6,0.57,3665|4938|4940|8767|9636|23586|64135|79132,IRF7|OAS1|OAS3|RIPK2|ISG15|DDX58|IFIH1|DHX58,-1.4,MyList
GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.6,2.4,4.2,28160,472,488,20,4.1,0.9,1240|2057|2207|3665|4599|4938|4940|6351|6352|6375|7132|7294|8519|8764|8767|9636|11274|56339|79594|81030,CMKLR1|EPOR|FCER1G|IRF7|MX1|OAS1|OAS3|CCL4|CCL5|XCL1|TNFRSF1A|TXK|IFITM1|TNFRSF14|RIPK2|ISG15|USP18|METTL3|MUL1|ZBP1,-1.4,MyList
Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-3.6,5.6,5.2,28160,72,488,7,1.4,0.54,3434|4599|4600|9636|11274|23586|51191,IFIT1|MX1|MX2|ISG15|USP18|DDX58|HERC5,-1.4,MyList
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,6.7,5.4,28160,52,488,6,1.2,0.5,3822|3824|7305|81030|85363|149628,KLRC2|KLRD1|TYROBP|ZBP1|TRIM5|PYHIN1,-1.4,MyList
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-3.5,2.7,4.3,28160,336,488,16,3.3,0.81,567|3133|5590|6352|6375|8379|8740|8764|8767|10875|11126|11314|30009|56253|201633|100528032,B2M|HLA-E|PRKCZ|CCL5|XCL1|MAD1L1|TNFSF14|TNFRSF14|RIPK2|FGL2|CD160|CD300A|TBX21|CRTAM|TIGIT|KLRC4-KLRK1,-1.4,MyList
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-3.5,2.6,4.2,28160,371,488,17,3.5,0.83,567|3133|5590|6352|6375|8379|8740|8764|8767|10875|11126|11314|30009|51148|56253|201633|100528032,B2M|HLA-E|PRKCZ|CCL5|XCL1|MAD1L1|TNFSF14|TNFRSF14|RIPK2|FGL2|CD160|CD300A|TBX21|CERCAM|CRTAM|TIGIT|KLRC4-KLRK1,-1.4,MyList
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-3.5,2.6,4.2,28160,372,488,17,3.5,0.83,719|1240|1843|2207|2841|3603|4814|6351|6352|6375|8764|11035|11314|30009|56253|120425|100528032,C3AR1|CMKLR1|DUSP1|FCER1G|GPR18|IL16|NINJ1|CCL4|CCL5|XCL1|TNFRSF14|RIPK3|CD300A|TBX21|CRTAM|JAML|KLRC4-KLRK1,-1.4,MyList
GO Biological Processes,19,GO:0002224,toll-like receptor signaling pathway,19_GO:0002376 immune system process,-3.5,4.2,4.7,28160,124,488,9,1.8,0.61,1535|3430|3665|4814|4938|8767|11314|56927|91543,CYBA|IFI35|IRF7|NINJ1|OAS1|RIPK2|CD300A|GPR108|RSAD2,-1.3,MyList
GO Biological Processes,19,GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5,8.2,5.7,28160,35,488,5,1,0.46,3665|4940|23586|64135|79132,IRF7|OAS3|DDX58|IFIH1|DHX58,-1.3,MyList
GO Biological Processes,19,GO:0034121,regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-3.5,5.3,5,28160,76,488,7,1.4,0.54,1535|3430|3665|4814|11314|56927|91543,CYBA|IFI35|IRF7|NINJ1|CD300A|GPR108|RSAD2,-1.3,MyList
KEGG Pathway,24,hsa05164,Influenza A,,-3.4,3.5,4.5,28160,182,488,11,2.3,0.67,3665|4599|4938|4940|5291|5608|6352|7132|23586|64135|91543,IRF7|MX1|OAS1|OAS3|PIK3CB|MAP2K6|CCL5|TNFRSF1A|DDX58|IFIH1|RSAD2,-1.3,MyList
WikiPathways,27,WP4877,Host-pathogen interaction of human coronaviruses - MAPK signaling,,-3.4,8,5.6,28160,36,488,5,1,0.46,684|1649|2353|5608|8519,BST2|DDIT3|FOS|MAP2K6|IFITM1,-1.3,MyList
GO Biological Processes,19,GO:0060267,positive regulation of respiratory burst,19_GO:0048518 positive regulation of biological process,-3.4,19,7.3,28160,9,488,3,0.61,0.35,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-1.3,MyList
GO Biological Processes,19,GO:2000553,positive regulation of T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-3.4,19,7.3,28160,9,488,3,0.61,0.35,5590|6375|91543,PRKCZ|XCL1|RSAD2,-1.3,MyList
Reactome Gene Sets,6,R-HSA-8983711,OAS antiviral response,,-3.4,19,7.3,28160,9,488,3,0.61,0.35,4938|4940|23586,OAS1|OAS3|DDX58,-1.3,MyList
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-3.4,4.5,4.7,28160,102,488,8,1.6,0.57,1535|3133|4938|4940|7305|8767|23586|64135,CYBA|HLA-E|OAS1|OAS3|TYROBP|RIPK2|DDX58|IFIH1,-1.2,MyList
GO Biological Processes,19,GO:0032482,Rab protein signal transduction,19_GO:0023052 signaling,-3.4,11,6.1,28160,21,488,4,0.82,0.41,9363|9367|83452|116442,RAB33A|RAB9A|RAB33B|RAB39B,-1.2,MyList
GO Biological Processes,19,GO:0002369,T cell cytokine production,19_GO:0002376 immune system process,-3.4,7.8,5.5,28160,37,488,5,1,0.46,567|5590|6375|30009|91543,B2M|PRKCZ|XCL1|TBX21|RSAD2,-1.2,MyList
GO Biological Processes,19,GO:0002724,regulation of T cell cytokine production,19_GO:0002376 immune system process,-3.4,7.8,5.5,28160,37,488,5,1,0.46,567|5590|6375|30009|91543,B2M|PRKCZ|XCL1|TBX21|RSAD2,-1.2,MyList
GO Biological Processes,19,GO:0060760,positive regulation of response to cytokine stimulus,19_GO:0048518 positive regulation of biological process,-3.3,6.1,5.1,28160,57,488,6,1.2,0.5,3665|7294|8767|23586|64135|81030,IRF7|TXK|RIPK2|DDX58|IFIH1|ZBP1,-1.2,MyList
GO Biological Processes,19,GO:0032727,positive regulation of interferon-alpha production,19_GO:0048518 positive regulation of biological process,-3.3,10,5.9,28160,22,488,4,0.82,0.41,3665|8767|23586|64135,IRF7|RIPK2|DDX58|IFIH1,-1.2,MyList
GO Biological Processes,19,GO:0071359,cellular response to dsRNA,19_GO:0050896 response to stimulus,-3.3,10,5.9,28160,22,488,4,0.82,0.41,3434|23586|64135|79594,IFIT1|DDX58|IFIH1|MUL1,-1.2,MyList
GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.3,2.6,4,28160,354,488,16,3.3,0.81,1535|2207|2268|3133|3493|3494|3512|4938|4940|7132|8764|8767|9636|10578|11126|100507436,CYBA|FCER1G|FGR|HLA-E|IGHA1|IGHA2|JCHAIN|OAS1|OAS3|TNFRSF1A|TNFRSF14|RIPK2|ISG15|GNLY|CD160|MICA,-1.2,MyList
GO Biological Processes,19,GO:0001960,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-3.3,5,4.8,28160,81,488,7,1.4,0.54,4938|4940|6352|9636|11274|56339|79594,OAS1|OAS3|CCL5|ISG15|USP18|METTL3|MUL1,-1.2,MyList
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-3.3,4.4,4.6,28160,106,488,8,1.6,0.57,1535|3133|4938|4940|7305|8767|23586|64135,CYBA|HLA-E|OAS1|OAS3|TYROBP|RIPK2|DDX58|IFIH1,-1.2,MyList
GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.3,4.4,4.6,28160,106,488,8,1.6,0.57,1535|3430|3665|4814|11314|56927|79132|91543,CYBA|IFI35|IRF7|NINJ1|CD300A|GPR108|DHX58|RSAD2,-1.2,MyList
GO Biological Processes,19,GO:0001914,regulation of T cell mediated cytotoxicity,19_GO:0002376 immune system process,-3.3,7.4,5.3,28160,39,488,5,1,0.46,567|3133|3824|6375|11035,B2M|HLA-E|KLRD1|XCL1|RIPK3,-1.2,MyList
CORUM,33,CORUM:867,TRAP-SMCC mediator complex,,-3.2,17,6.9,28160,10,488,3,0.61,0.35,54797|219541|400569,MED18|MED19|MED11,-1.1,MyList
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-3.2,2.9,4.1,28160,256,488,13,2.7,0.73,567|2207|2841|4063|5590|8767|10875|11035|30009|56253|56339|91543|257101,B2M|FCER1G|GPR18|LY9|PRKCZ|RIPK2|FGL2|RIPK3|TBX21|CRTAM|METTL3|RSAD2|ZNF683,-1.1,MyList
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-3.2,5.7,4.9,28160,61,488,6,1.2,0.5,6351|6352|6375|8764|11035|100528032,CCL4|CCL5|XCL1|TNFRSF14|RIPK3|KLRC4-KLRK1,-1.1,MyList
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.2,3.5,4.2,28160,166,488,10,2,0.64,567|684|3133|5590|6375|8764|11126|23586|30009|91543,B2M|BST2|HLA-E|PRKCZ|XCL1|TNFRSF14|CD160|DDX58|TBX21|RSAD2,-1.1,MyList
KEGG Pathway,24,ko05332,Graft-versus-host disease,,-3.2,7,5.1,28160,41,488,5,1,0.46,3133|3804|3811|3812|3824,HLA-E|KIR2DL3|KIR3DL1|KIR3DL2|KLRD1,-1.1,MyList
KEGG Pathway,24,hsa05332,Graft-versus-host disease ,,-3.2,7,5.1,28160,41,488,5,1,0.46,3133|3804|3811|3812|3824,HLA-E|KIR2DL3|KIR3DL1|KIR3DL2|KLRD1,-1.1,MyList
GO Biological Processes,19,GO:0002726,positive regulation of T cell cytokine production,19_GO:0002376 immune system process,-3.1,9.6,5.6,28160,24,488,4,0.82,0.41,567|5590|6375|91543,B2M|PRKCZ|XCL1|RSAD2,-1,MyList
GO Biological Processes,19,GO:0060761,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-3.1,4.7,4.6,28160,86,488,7,1.4,0.54,4938|4940|6352|9636|11274|56339|79594,OAS1|OAS3|CCL5|ISG15|USP18|METTL3|MUL1,-1,MyList
GO Biological Processes,19,GO:0032609,interferon-gamma production,19_GO:0032501 multicellular organismal process,-3.1,4.1,4.4,28160,112,488,8,1.6,0.57,1649|6375|7294|8767|9636|11035|11126|56253,DDIT3|XCL1|TXK|RIPK2|ISG15|RIPK3|CD160|CRTAM,-1,MyList
GO Biological Processes,19,GO:0032649,regulation of interferon-gamma production,19_GO:0032501 multicellular organismal process,-3.1,4.1,4.4,28160,112,488,8,1.6,0.57,1649|6375|7294|8767|9636|11035|11126|56253,DDIT3|XCL1|TXK|RIPK2|ISG15|RIPK3|CD160|CRTAM,-1,MyList
GO Biological Processes,19,GO:0046596,regulation of viral entry into host cell,19_GO:0016032 viral process,-3.1,6.9,5.1,28160,42,488,5,1,0.46,4061|8519|10346|10475|85363,LY6E|IFITM1|TRIM22|TRIM38|TRIM5,-1,MyList
GO Biological Processes,19,GO:0035457,cellular response to interferon-alpha,19_GO:0050896 response to stimulus,-3.1,16,6.5,28160,11,488,3,0.61,0.35,3433|3437|149628,IFIT2|IFIT3|PYHIN1,-1,MyList
KEGG Pathway,24,ko04623,Cytosolic DNA-sensing pathway,,-3.1,5.5,4.7,28160,63,488,6,1.2,0.5,3665|6351|6352|11035|23586|81030,IRF7|CCL4|CCL5|RIPK3|DDX58|ZBP1,-1,MyList
KEGG Pathway,24,hsa04623,Cytosolic DNA-sensing pathway ,,-3.1,5.5,4.7,28160,63,488,6,1.2,0.5,3665|6351|6352|11035|23586|81030,IRF7|CCL4|CCL5|RIPK3|DDX58|ZBP1,-1,MyList
GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-3.1,3,4,28160,232,488,12,2.5,0.7,719|1240|1843|2207|2841|3603|4814|6351|6352|6375|120425|100528032,C3AR1|CMKLR1|DUSP1|FCER1G|GPR18|IL16|NINJ1|CCL4|CCL5|XCL1|JAML|KLRC4-KLRK1,-1,MyList
KEGG Pathway,24,ko04621,NOD-like receptor signaling pathway,,-3.1,3.4,4.2,28160,170,488,10,2,0.64,1535|2635|3665|4938|4940|5330|6352|8767|10616|11035,CYBA|GBP3|IRF7|OAS1|OAS3|PLCB2|CCL5|RIPK2|RBCK1|RIPK3,-1,MyList
KEGG Pathway,24,hsa04621,NOD-like receptor signaling pathway ,,-3.1,3.4,4.2,28160,170,488,10,2,0.64,1535|2635|3665|4938|4940|5330|6352|8767|10616|11035,CYBA|GBP3|IRF7|OAS1|OAS3|PLCB2|CCL5|RIPK2|RBCK1|RIPK3,-1,MyList
GO Biological Processes,19,GO:0034341,response to interferon-gamma,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,3.7,4.2,28160,141,488,9,1.8,0.61,684|2635|6351|6352|6375|7294|8519|9482|55337,BST2|GBP3|CCL4|CCL5|XCL1|TXK|IFITM1|STX8|SHFL,-1,MyList
GO Biological Processes,19,GO:0003094,glomerular filtration,19_GO:0032501 multicellular organismal process,-3.1,9.2,5.5,28160,25,488,4,0.82,0.41,1535|3493|3494|3512,CYBA|IGHA1|IGHA2|JCHAIN,-1,MyList
GO Biological Processes,19,GO:1903901,negative regulation of viral life cycle,19_GO:0016032 viral process,-3.1,9.2,5.5,28160,25,488,4,0.82,0.41,684|4061|8519|85363,BST2|LY6E|IFITM1|TRIM5,-1,MyList
GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-3.1,9.2,5.5,28160,25,488,4,0.82,0.41,6351|6352|6375|100528032,CCL4|CCL5|XCL1|KLRC4-KLRK1,-1,MyList
GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3,6.6,4.9,28160,44,488,5,1,0.46,1535|3430|4814|79132|91543,CYBA|IFI35|NINJ1|DHX58|RSAD2,-0.96,MyList
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3,2.3,3.7,28160,450,488,18,3.7,0.85,567|3133|5590|6352|6375|8379|8740|8764|8767|10370|10875|11126|11314|30009|56253|56339|201633|100528032,B2M|HLA-E|PRKCZ|CCL5|XCL1|MAD1L1|TNFSF14|TNFRSF14|RIPK2|CITED2|FGL2|CD160|CD300A|TBX21|CRTAM|METTL3|TIGIT|KLRC4-KLRK1,-0.95,MyList
GO Biological Processes,19,GO:0097205,renal filtration,19_GO:0032501 multicellular organismal process,-3,8.9,5.3,28160,26,488,4,0.82,0.41,1535|3493|3494|3512,CYBA|IGHA1|IGHA2|JCHAIN,-0.95,MyList
GO Biological Processes,19,GO:0072676,lymphocyte migration,19_GO:0040011 locomotion,-3,3.9,4.2,28160,117,488,8,1.6,0.57,6351|6352|6375|8764|11035|30009|56253|100528032,CCL4|CCL5|XCL1|TNFRSF14|RIPK3|TBX21|CRTAM|KLRC4-KLRK1,-0.94,MyList
GO Biological Processes,19,GO:0006497,protein lipidation,19_GO:0008152 metabolic process,-3,4.4,4.3,28160,92,488,7,1.4,0.54,9487|11152|55650|56270|64840|83734|93210,PIGL|WDR45|PIGV|WDR45B|PORCN|ATG10|PGAP3,-0.9,MyList
CORUM,33,CORUM:5450,Mediator complex,,-2.9,8.5,5.2,28160,27,488,4,0.82,0.41,9412|54797|219541|400569,MED21|MED18|MED19|MED11,-0.89,MyList
GO Biological Processes,19,GO:0036037,"CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.9,8.5,5.2,28160,27,488,4,0.82,0.41,2841|3133|6375|56253,GPR18|HLA-E|XCL1|CRTAM,-0.89,MyList
GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-2.9,4.3,4.3,28160,93,488,7,1.4,0.54,2207|2268|3430|5729|7305|7462|11314,FCER1G|FGR|IFI35|PTGDR|TYROBP|LAT2|CD300A,-0.88,MyList
GO Biological Processes,19,GO:0032680,regulation of tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-2.9,3.2,3.9,28160,180,488,10,2,0.64,1535|2841|3133|4938|4940|7305|7538|8767|23586|64135,CYBA|GPR18|HLA-E|OAS1|OAS3|TYROBP|ZFP36|RIPK2|DDX58|IFIH1,-0.86,MyList
GO Biological Processes,19,GO:0032640,tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-2.9,3.2,3.9,28160,180,488,10,2,0.64,1535|2841|3133|4938|4940|7305|7538|8767|23586|64135,CYBA|GPR18|HLA-E|OAS1|OAS3|TYROBP|ZFP36|RIPK2|DDX58|IFIH1,-0.86,MyList
GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-2.9,3,3.9,28160,212,488,11,2.3,0.67,719|1240|1843|2841|6351|6352|6375|8764|11035|11314|100528032,C3AR1|CMKLR1|DUSP1|GPR18|CCL4|CCL5|XCL1|TNFRSF14|RIPK3|CD300A|KLRC4-KLRK1,-0.86,MyList
Reactome Gene Sets,6,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,,-2.9,4.3,4.3,28160,94,488,7,1.4,0.54,2353|3665|5608|6285|8767|11035|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|RIPK3|VRK3,-0.86,MyList
Reactome Gene Sets,6,R-HSA-933543,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,,-2.9,13,5.9,28160,13,488,3,0.61,0.35,843|23586|64135,CASP10|DDX58|IFIH1,-0.85,MyList
