_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.5,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-2.4,GO:0031445,regulation of heterochromatin assembly,M1,1,0
1,-4.5,GO:0031647,regulation of protein stability,M1,1,0
1,-2.7,GO:0045913,positive regulation of carbohydrate metabolic process,M1,1,0
1,-2.8,WP2583,T cell receptor and co-stimulatory signaling,M1,1,0
1,-2.2,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",M1,1,0
1,-3.3,GO:0007623,circadian rhythm,M1,1,0
1,-7.7,GO:0006606,protein import into nucleus,M1,1,0
1,-3.1,GO:0036490,regulation of translation in response to endoplasmic reticulum stress,M1,1,0
1,-6.5,GO:0002287,alpha-beta T cell activation involved in immune response,M1,1,0
1,-2.4,R-HSA-446353,Cell-extracellular matrix interactions,M1,1,0
1,-6.1,GO:0002286,T cell activation involved in immune response,M1,1,0
1,-2.1,R-HSA-8878159,Transcriptional regulation by RUNX3,M1,1,0
1,-3,GO:2000317,negative regulation of T-helper 17 type immune response,M1,1,0
1,-2.8,GO:0110053,regulation of actin filament organization,M1,1,0
1,-2.8,M167,PID AP1 PATHWAY,M1,1,0
1,-2.8,GO:0010458,exit from mitosis,M1,1,0
1,-3.4,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-2.1,GO:0071378,cellular response to growth hormone stimulus,M1,1,0
1,-4,GO:0001672,regulation of chromatin assembly or disassembly,M1,1,0
1,-4.3,GO:0072538,T-helper 17 type immune response,M1,1,0
1,-3.4,GO:0051223,regulation of protein transport,M1,1,0
1,-3,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,M1,1,0
1,-2.5,GO:0007076,mitotic chromosome condensation,M1,1,0
1,-2.1,GO:0071364,cellular response to epidermal growth factor stimulus,M1,1,0
1,-3,WP4659,Gastrin signaling pathway,M1,1,0
1,-2.8,GO:0031497,chromatin assembly,M1,1,0
1,-6.6,GO:0046639,negative regulation of alpha-beta T cell differentiation,M1,1,0
1,-5.8,GO:0002764,immune response-regulating signaling pathway,M1,1,0
1,-3.4,GO:0048511,rhythmic process,M1,1,0
1,-2.1,WP1539,Angiogenesis,M1,1,0
1,-3.1,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M1,1,0
1,-8.1,GO:0045580,regulation of T cell differentiation,M1,1,0
1,-3.7,GO:1905616,regulation of miRNA mediated inhibition of translation,M1,1,0
1,-2.7,GO:0070661,leukocyte proliferation,M1,1,0
1,-4.2,GO:0010675,regulation of cellular carbohydrate metabolic process,M1,1,0
1,-2.9,M1718,SIG IL4RECEPTOR IN B LYPHOCYTES,M1,1,0
1,-2.7,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,M1,1,0
1,-3.3,GO:0019319,hexose biosynthetic process,M1,1,0
1,-5.2,GO:0050778,positive regulation of immune response,M1,1,0
1,-2.7,GO:0010942,positive regulation of cell death,M1,1,0
1,-4.4,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-2.2,WP673,ErbB signaling pathway,M1,1,0
1,-3.3,GO:0044089,positive regulation of cellular component biogenesis,M1,1,0
1,-3.3,R-HSA-2262752,Cellular responses to stress,M1,1,0
1,-2.4,GO:1902905,positive regulation of supramolecular fiber organization,M1,1,0
1,-2.1,GO:0002363,alpha-beta T cell lineage commitment,M1,1,0
1,-3.3,M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",M1,1,0
1,-2.9,GO:0035305,negative regulation of dephosphorylation,M1,1,0
1,-2.9,hsa04066,HIF-1 signaling pathway,M1,1,0
1,-4.8,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-2.2,GO:0045576,mast cell activation,M1,1,0
1,-2.5,M100,PID SHP2 PATHWAY,M1,1,0
1,-2.9,R-HSA-3899300,SUMOylation of transcription cofactors,M1,1,0
1,-5.3,CORUM:571,p300-CBP-p270 complex,M1,1,0
1,-5.1,GO:0008610,lipid biosynthetic process,M1,1,0
1,-3.2,WP4871,Kisspeptin/kisspeptin receptor system in the ovary,M1,1,0
1,-2.7,WP3844,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,M1,1,0
1,-3.7,WP3935,Leptin-insulin signaling overlap,M1,1,0
1,-2.3,R-HSA-187037,Signaling by NTRK1 (TRKA),M1,1,0
1,-7.2,R-HSA-8878171,Transcriptional regulation by RUNX1,M1,1,0
1,-3.9,GO:0043966,histone H3 acetylation,M1,1,0
1,-4.9,GO:0006417,regulation of translation,M1,1,0
1,-3.2,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,M1,1,0
1,-4.8,GO:0007059,chromosome segregation,M1,1,0
1,-2,M128,PID TNF PATHWAY,M1,1,0
1,-4.1,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M1,1,0
1,-2.7,GO:0007264,small GTPase mediated signal transduction,M1,1,0
1,-4.2,GO:0038127,ERBB signaling pathway,M1,1,0
1,-6,GO:0045815,"positive regulation of gene expression, epigenetic",M1,1,0
1,-3.1,R-HSA-9020956,Interleukin-27 signaling,M1,1,0
1,-3.1,GO:0010921,regulation of phosphatase activity,M1,1,0
1,-5.5,GO:0006401,RNA catabolic process,M1,1,0
1,-4.2,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-2.1,GO:0060324,face development,M1,1,0
1,-3.1,GO:0010631,epithelial cell migration,M1,1,0
1,-2.3,GO:0006887,exocytosis,M1,1,0
1,-2.2,GO:0071470,cellular response to osmotic stress,M1,1,0
1,-4.1,GO:0006406,mRNA export from nucleus,M1,1,0
1,-2.1,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,M1,1,0
1,-4.9,GO:0010256,endomembrane system organization,M1,1,0
1,-3.9,GO:2000147,positive regulation of cell motility,M1,1,0
1,-2.9,GO:0035384,thioester biosynthetic process,M1,1,0
1,-2.5,GO:0010676,positive regulation of cellular carbohydrate metabolic process,M1,1,0
1,-3,GO:0097066,response to thyroid hormone,M1,1,0
1,-4.6,GO:0045648,positive regulation of erythrocyte differentiation,M1,1,0
1,-2.5,M210,PID IL8 CXCR2 PATHWAY,M1,1,0
1,-3.5,M151,PID AR TF PATHWAY,M1,1,0
1,-3.6,GO:0071375,cellular response to peptide hormone stimulus,M1,1,0
1,-2.5,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-2.1,GO:0001503,ossification,M1,1,0
1,-3.2,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,M1,1,0
1,-5.5,ko05203,Viral carcinogenesis,M1,1,0
1,-2.5,GO:0051668,localization within membrane,M1,1,0
1,-5.5,GO:0033044,regulation of chromosome organization,M1,1,0
1,-2.3,GO:0034968,histone lysine methylation,M1,1,0
1,-4.1,GO:0001822,kidney development,M1,1,0
1,-4.3,GO:0061013,regulation of mRNA catabolic process,M1,1,0
1,-4.7,GO:0006109,regulation of carbohydrate metabolic process,M1,1,0
1,-2.4,GO:0045063,T-helper 1 cell differentiation,M1,1,0
1,-3.9,GO:0051222,positive regulation of protein transport,M1,1,0
1,-3.9,WP2857,Mesodermal commitment pathway,M1,1,0
1,-2.3,R-HSA-212165,Epigenetic regulation of gene expression,M1,1,0
1,-5.4,GO:0007179,transforming growth factor beta receptor signaling pathway,M1,1,0
1,-2.5,GO:0035518,histone H2A monoubiquitination,M1,1,0
1,-6.5,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M1,1,0
1,-4.7,GO:1904951,positive regulation of establishment of protein localization,M1,1,0
1,-4.3,GO:0010815,bradykinin catabolic process,M1,1,0
1,-2.9,GO:0031057,negative regulation of histone modification,M1,1,0
1,-7.1,GO:0018394,peptidyl-lysine acetylation,M1,1,0
1,-7.3,GO:0046486,glycerolipid metabolic process,M1,1,0
1,-2.2,GO:0008064,regulation of actin polymerization or depolymerization,M1,1,0
1,-2.3,R-HSA-9018519,Estrogen-dependent gene expression,M1,1,0
1,-2.1,GO:0006368,transcription elongation from RNA polymerase II promoter,M1,1,0
1,-2.3,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-2.7,GO:1900101,regulation of endoplasmic reticulum unfolded protein response,M1,1,0
1,-2,R-HSA-9707616,Heme signaling,M1,1,0
1,-5.6,GO:0015931,nucleobase-containing compound transport,M1,1,0
1,-2.3,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-3.1,GO:0005996,monosaccharide metabolic process,M1,1,0
1,-2.2,GO:0016049,cell growth,M1,1,0
1,-5,hsa04070,Phosphatidylinositol signaling system ,M1,1,0
1,-3.8,GO:0034655,nucleobase-containing compound catabolic process,M1,1,0
1,-3.5,GO:0001568,blood vessel development,M1,1,0
1,-3.4,GO:0030224,monocyte differentiation,M1,1,0
1,-2.8,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",M1,1,0
1,-2.8,M121,PID MTOR 4PATHWAY,M1,1,0
1,-5.4,WP4217,Ebola virus pathway in host,M1,1,0
1,-6.2,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-7.5,GO:0006644,phospholipid metabolic process,M1,1,0
1,-2.2,GO:0034599,cellular response to oxidative stress,M1,1,0
1,-3.7,GO:0006111,regulation of gluconeogenesis,M1,1,0
1,-2.2,GO:0006281,DNA repair,M1,1,0
1,-2.4,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M1,1,0
1,-2.1,R-HSA-2467813,Separation of Sister Chromatids,M1,1,0
1,-5.3,M9378,ST INTERLEUKIN 4 PATHWAY,M1,1,0
1,-2.2,GO:0072574,hepatocyte proliferation,M1,1,0
1,-13,GO:0016569,covalent chromatin modification,M1,1,0
1,-6,GO:1903827,regulation of cellular protein localization,M1,1,0
1,-2.5,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-5.7,GO:0030155,regulation of cell adhesion,M1,1,0
1,-2.2,WP3872,Regulation of apoptosis by parathyroid hormone-related protein,M1,1,0
1,-3.9,M71,PID ILK PATHWAY,M1,1,0
1,-2.1,R-HSA-982772,Growth hormone receptor signaling,M1,1,0
1,-2.2,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,M1,1,0
1,-2.1,GO:0072657,protein localization to membrane,M1,1,0
1,-2,GO:0032675,regulation of interleukin-6 production,M1,1,0
1,-5.6,R-HSA-1483255,PI Metabolism,M1,1,0
1,-3.8,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2.5,R-HSA-201681,TCF dependent signaling in response to WNT,M1,1,0
1,-3.9,CORUM:1257,ALL-1 supercomplex,M1,1,0
1,-6.1,GO:0002263,cell activation involved in immune response,M1,1,0
1,-2.6,GO:0016584,nucleosome positioning,M1,1,0
1,-5.3,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-2,GO:0048608,reproductive structure development,M1,1,0
1,-2.5,M145,PID P53 DOWNSTREAM PATHWAY,M1,1,0
1,-5.6,WP4971,Phosphoinositides metabolism,M1,1,0
1,-5.9,GO:0090316,positive regulation of intracellular protein transport,M1,1,0
1,-2.3,R-HSA-168276,NS1 Mediated Effects on Host Pathways,M1,1,0
1,-5.6,M195,PID CMYB PATHWAY,M1,1,0
1,-5.7,WP2261,Glioblastoma signaling pathways,M1,1,0
1,-4.9,GO:0043487,regulation of RNA stability,M1,1,0
1,-2.5,R-HSA-8934593,Regulation of RUNX1 Expression and Activity,M1,1,0
1,-2.3,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-2.7,WP4666,Hepatitis B infection,M1,1,0
1,-2.3,GO:0006897,endocytosis,M1,1,0
1,-2.4,GO:0034033,purine nucleoside bisphosphate biosynthetic process,M1,1,0
1,-3.7,GO:0070482,response to oxygen levels,M1,1,0
1,-4.4,WP437,EGF/EGFR signaling pathway,M1,1,0
1,-2.1,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-2.7,GO:0071824,protein-DNA complex subunit organization,M1,1,0
1,-2.4,R-HSA-176033,Interactions of Vpr with host cellular proteins,M1,1,0
1,-2.3,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,M1,1,0
1,-3.4,GO:0007052,mitotic spindle organization,M1,1,0
1,-2.7,GO:0051235,maintenance of location,M1,1,0
1,-3.9,GO:0050851,antigen receptor-mediated signaling pathway,M1,1,0
1,-2.7,hsa01524,Platinum drug resistance,M1,1,0
1,-3.5,CORUM:6462,MLL1 complex,M1,1,0
1,-2.1,GO:0060149,negative regulation of posttranscriptional gene silencing,M1,1,0
1,-2.2,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,M1,1,0
1,-3.2,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,M1,1,0
1,-7.7,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-9.7,GO:0046637,regulation of alpha-beta T cell differentiation,M1,1,0
1,-5.3,M32,PID HDAC CLASSIII PATHWAY,M1,1,0
1,-3.2,GO:0044772,mitotic cell cycle phase transition,M1,1,0
1,-2.1,GO:0034250,positive regulation of cellular amide metabolic process,M1,1,0
1,-2.4,ko05205,Proteoglycans in cancer,M1,1,0
1,-2.1,GO:0060396,growth hormone receptor signaling pathway,M1,1,0
1,-2.7,R-HSA-1500931,Cell-Cell communication,M1,1,0
1,-2.4,GO:0002295,T-helper cell lineage commitment,M1,1,0
1,-3.8,GO:0198738,cell-cell signaling by wnt,M1,1,0
1,-2.2,GO:0097191,extrinsic apoptotic signaling pathway,M1,1,0
1,-2.4,M17,PID NOTCH PATHWAY,M1,1,0
1,-2.2,hsa04142,Lysosome ,M1,1,0
1,-2.2,GO:0071333,cellular response to glucose stimulus,M1,1,0
1,-2.6,GO:0030162,regulation of proteolysis,M1,1,0
1,-6,GO:0031331,positive regulation of cellular catabolic process,M1,1,0
1,-2.5,GO:0002183,cytoplasmic translational initiation,M1,1,0
1,-5,WP364,IL-6 signaling pathway,M1,1,0
1,-3,GO:0001678,cellular glucose homeostasis,M1,1,0
1,-4.4,M113,PID NFAT 3PATHWAY,M1,1,0
1,-4,GO:0044270,cellular nitrogen compound catabolic process,M1,1,0
1,-3,GO:0001667,ameboidal-type cell migration,M1,1,0
1,-2.6,GO:0050853,B cell receptor signaling pathway,M1,1,0
1,-6.3,GO:0006511,ubiquitin-dependent protein catabolic process,M1,1,0
1,-6.6,GO:0046474,glycerophospholipid biosynthetic process,M1,1,0
1,-4,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2.7,GO:0034470,ncRNA processing,M1,1,0
1,-6,GO:0007051,spindle organization,M1,1,0
1,-3.4,GO:0032011,ARF protein signal transduction,M1,1,0
1,-3.3,GO:0006446,regulation of translational initiation,M1,1,0
1,-3.9,WP366,TGF-beta signaling pathway,M1,1,0
1,-2.7,GO:0018210,peptidyl-threonine modification,M1,1,0
1,-3.7,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-2.7,GO:0031056,regulation of histone modification,M1,1,0
1,-2.7,R-HSA-1483249,Inositol phosphate metabolism,M1,1,0
1,-3.7,GO:0043967,histone H4 acetylation,M1,1,0
1,-2.2,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,M1,1,0
1,-2.3,WP3937,Microglia pathogen phagocytosis pathway,M1,1,0
1,-2.1,hsa05016,Huntington's disease ,M1,1,0
1,-8.1,GO:0006650,glycerophospholipid metabolic process,M1,1,0
1,-5.8,GO:0030099,myeloid cell differentiation,M1,1,0
1,-6.7,R-HSA-194315,Signaling by Rho GTPases,M1,1,0
1,-5.6,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2.2,GO:0016075,rRNA catabolic process,M1,1,0
1,-3.8,GO:0002443,leukocyte mediated immunity,M1,1,0
1,-2.1,GO:0070527,platelet aggregation,M1,1,0
1,-2.8,GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,M1,1,0
1,-2.7,ko01524,Platinum drug resistance,M1,1,0
1,-4.8,GO:0043414,macromolecule methylation,M1,1,0
1,-3.7,GO:0071103,DNA conformation change,M1,1,0
1,-2.5,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,M1,1,0
1,-2.1,GO:0030048,actin filament-based movement,M1,1,0
1,-9.7,GO:0030098,lymphocyte differentiation,M1,1,0
1,-2.4,R-HSA-109582,Hemostasis,M1,1,0
1,-3,GO:0000956,nuclear-transcribed mRNA catabolic process,M1,1,0
1,-2,GO:0006909,phagocytosis,M1,1,0
1,-2.1,R-HSA-451927,Interleukin-2 family signaling,M1,1,0
1,-5.4,GO:0016071,mRNA metabolic process,M1,1,0
1,-3.1,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-5.6,GO:1903829,positive regulation of cellular protein localization,M1,1,0
1,-4.5,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-2.4,hsa04931,insulin resistance,M1,1,0
1,-2.1,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,M1,1,0
1,-4,hsa03013,RNA transport,M1,1,0
1,-2.5,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,M1,1,0
1,-4.4,GO:0060147,regulation of posttranscriptional gene silencing,M1,1,0
1,-4.6,GO:0032868,response to insulin,M1,1,0
1,-2.6,R-HSA-210744,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,M1,1,0
1,-6.7,GO:0072594,establishment of protein localization to organelle,M1,1,0
1,-7.9,GO:0006661,phosphatidylinositol biosynthetic process,M1,1,0
1,-3.4,GO:0031050,dsRNA processing,M1,1,0
1,-2.5,R-HSA-114604,GPVI-mediated activation cascade,M1,1,0
1,-2.6,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-2.2,GO:0030832,regulation of actin filament length,M1,1,0
1,-3.1,GO:0042789,mRNA transcription by RNA polymerase II,M1,1,0
1,-2.3,hsa04810,Regulation of actin cytoskeleton ,M1,1,0
1,-4.7,GO:0045646,regulation of erythrocyte differentiation,M1,1,0
1,-2.8,GO:0002819,regulation of adaptive immune response,M1,1,0
