Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
WikiPathways,27,WP364,IL-6 signaling pathway,,-3,6.6,4.9,28160,43,493,5,1,0.45,639|1387|6774|7297|9021,PRDM1|CREBBP|STAT3|TYK2|SOCS3,-1.2,MyList
GO Biological Processes,19,GO:0030522,intracellular receptor signaling pathway,19_GO:0023052 signaling,-3,2.8,3.9,28160,266,493,13,2.6,0.72,2033|5469|6720|6774|7337|8805|9113|9612|9698|26057|51366|55809|57617,EP300|MED1|SREBF1|STAT3|UBE3A|TRIM24|LATS1|NCOR2|PUM1|ANKRD17|UBR5|TRERF1|VPS18,-1.2,MyList
GO Biological Processes,19,GO:0060070,canonical Wnt signaling pathway,19_GO:0023052 signaling,-3,2.7,3.9,28160,300,493,14,2.8,0.75,267|1454|1856|1958|3836|6907|7090|8945|9113|51366|53944|80199|84445|283149,AMFR|CSNK1E|DVL2|EGR1|KPNA1|TBL1X|TLE3|BTRC|LATS1|UBR5|CSNK1G1|FUZ|LZTS2|BCL9L,-1.2,MyList
GO Biological Processes,19,GO:0035601,protein deacylation,19_GO:0008152 metabolic process,-3,4,4.3,28160,114,493,8,1.6,0.57,2033|3458|6497|6720|6907|25942|51043|55809,EP300|IFNG|SKI|SREBF1|TBL1X|SIN3A|ZBTB7B|TRERF1,-1.2,MyList
GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0048518 positive regulation of biological process,-3,3.1,4,28160,202,493,11,2.2,0.67,288|1263|3458|9695|9747|10155|51366|54471|55294|80149|285966,ANK3|PLK3|IFNG|EDEM1|TCAF1|TRIM28|UBR5|MIEF1|FBXW7|ZC3H12A|TCAF2,-1.2,MyList
KEGG Pathway,24,ko05164,Influenza A,,-3,3.3,4.1,28160,173,493,10,2,0.63,1387|2033|3123|3458|3836|4928|5601|7297|9021|9451,CREBBP|EP300|HLA-DRB1|IFNG|KPNA1|NUP98|MAPK9|TYK2|SOCS3|EIF2AK3,-1.2,MyList
WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-3,3.6,4.1,28160,144,493,9,1.8,0.6,3458|3566|5330|5723|6774|7133|9021|26012|29968,IFNG|IL4R|PLCB2|PSPH|STAT3|TNFRSF1B|SOCS3|NSMF|PSAT1,-1.2,MyList
WikiPathways,27,WP2858,Ectoderm differentiation,,-3,3.6,4.1,28160,144,493,9,1.8,0.6,4771|5297|5452|6907|6929|23133|51043|54880|152789,NF2|PI4KA|POU2F2|TBL1X|TCF3|PHF8|ZBTB7B|BCOR|JAKMIP1,-1.2,MyList
GO Biological Processes,19,GO:0030518,intracellular steroid hormone receptor signaling pathway,19_GO:0023052 signaling,-3,3.9,4.2,28160,116,493,8,1.6,0.57,2033|5469|7337|9113|9612|51366|55809|57617,EP300|MED1|UBE3A|LATS1|NCOR2|UBR5|TRERF1|VPS18,-1.2,MyList
GO Biological Processes,19,GO:0033522,histone H2A ubiquitination,19_GO:0008152 metabolic process,-3,8.8,5.3,28160,26,493,4,0.81,0.4,8450|23429|51366|54880,CUL4B|RYBP|UBR5|BCOR,-1.2,MyList
GO Biological Processes,19,GO:0097066,response to thyroid hormone,19_GO:0050896 response to stimulus,-3,8.8,5.3,28160,26,493,4,0.81,0.4,687|1512|5469|51719,KLF9|CTSH|MED1|CAB39,-1.2,MyList
Canonical Pathways,11,M162,PID RXR VDR PATHWAY,,-3,8.8,5.3,28160,26,493,4,0.81,0.4,19|5469|6720|9612,ABCA1|MED1|SREBF1|NCOR2,-1.2,MyList
GO Biological Processes,19,GO:0046639,negative regulation of alpha-beta T cell differentiation,19_GO:0022610 biological adhesion,-3,8.8,5.3,28160,26,493,4,0.81,0.4,3566|3718|51043|80149,IL4R|JAK3|ZBTB7B|ZC3H12A,-1.2,MyList
GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-3,2.5,3.8,28160,339,493,15,3,0.77,687|790|2033|2308|5469|6720|7337|9113|9612|10018|51366|55809|57617|84687|114907,KLF9|CAD|EP300|FOXO1|MED1|SREBF1|UBE3A|LATS1|NCOR2|BCL2L11|UBR5|TRERF1|VPS18|PPP1R9B|FBXO32,-1.1,MyList
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-3,2.9,3.9,28160,237,493,12,2.4,0.69,3123|3458|3566|3902|3916|5170|7037|8140|22976|26057|64332|84807,HLA-DRB1|IFNG|IL4R|LAG3|LAMP1|PDPK1|TFRC|SLC7A5|PAXIP1|ANKRD17|NFKBIZ|NFKBID,-1.1,MyList
GO Biological Processes,19,GO:0017038,protein import,19_GO:0051179 localization,-3,3.1,4,28160,205,493,11,2.2,0.67,1994|3458|3836|4928|5469|6774|10155|26953|51366|80149|100101267,ELAVL1|IFNG|KPNA1|NUP98|MED1|STAT3|TRIM28|RANBP6|UBR5|ZC3H12A|POM121C,-1.1,MyList
Reactome Gene Sets,6,R-HSA-1989781,PPARA activates gene expression,,-3,3.9,4.2,28160,117,493,8,1.6,0.57,19|1387|2033|5469|6720|6907|9612|9862,ABCA1|CREBBP|EP300|MED1|SREBF1|TBL1X|NCOR2|MED24,-1.1,MyList
GO Biological Processes,19,GO:1905475,regulation of protein localization to membrane,19_GO:0051179 localization,-3,3.3,4,28160,175,493,10,2,0.63,288|1213|3458|5170|5583|9747|54434|54471|84687|285966,ANK3|CLTC|IFNG|PDPK1|PRKCH|TCAF1|SSH1|MIEF1|PPP1R9B|TCAF2,-1.1,MyList
GO Biological Processes,19,GO:0006310,DNA recombination,19_GO:0008152 metabolic process,-3,2.6,3.8,28160,306,493,14,2.8,0.75,3007|3009|3836|5892|6929|7037|7155|7486|10189|22976|29072|55159|63979|79677,H1-3|H1-5|KPNA1|RAD51D|TCF3|TFRC|TOP2B|WRN|ALYREF|PAXIP1|SETD2|RFWD3|FIGNL1|SMC6,-1.1,MyList
GO Biological Processes,19,GO:0045582,positive regulation of T cell differentiation,19_GO:0022610 biological adhesion,-3,4.4,4.3,28160,91,493,7,1.4,0.53,3123|3458|3566|3707|51043|64332|84807,HLA-DRB1|IFNG|IL4R|ITPKB|ZBTB7B|NFKBIZ|NFKBID,-1.1,MyList
GO Biological Processes,19,GO:0051983,regulation of chromosome segregation,19_GO:0050789 regulation of biological process,-3,4.4,4.3,28160,91,493,7,1.4,0.53,1063|4288|9698|29945|55743|56852|79677,CENPF|MKI67|PUM1|ANAPC4|CHFR|RAD18|SMC6,-1.1,MyList
GO Biological Processes,19,GO:0071364,cellular response to epidermal growth factor stimulus,19_GO:0050896 response to stimulus,-3,6.3,4.8,28160,45,493,5,1,0.45,790|867|5170|5469|84687,CAD|CBL|PDPK1|MED1|PPP1R9B,-1.1,MyList
WikiPathways,27,WP2853,Endoderm differentiation,,-3,3.5,4.1,28160,146,493,9,1.8,0.6,31|1994|2308|6875|8450|11190|23528|51366|55809,ACACA|ELAVL1|FOXO1|TAF4B|CUL4B|CEP250|ZNF281|UBR5|TRERF1,-1.1,MyList
GO Biological Processes,19,GO:0006333,chromatin assembly or disassembly,19_GO:0009987 cellular process,-2.9,3,3.9,28160,207,493,11,2.2,0.67,3007|3009|7994|8364|9031|10155|23133|55201|55729|132660|401541,H1-3|H1-5|KAT6A|H4C3|BAZ1B|TRIM28|PHF8|MAP1S|ATF7IP|LIN54|CENPP,-1.1,MyList
WikiPathways,27,WP3594,Circadian rhythm genes,,-2.9,3,3.9,28160,207,493,11,2.2,0.67,687|1454|1958|2033|5601|5971|6720|7337|8945|10514|25942,KLF9|CSNK1E|EGR1|EP300|MAPK9|RELB|SREBF1|UBE3A|BTRC|MYBBP1A|SIN3A,-1.1,MyList
GO Biological Processes,19,GO:0006513,protein monoubiquitination,19_GO:0008152 metabolic process,-2.9,5.1,4.5,28160,67,493,6,1.2,0.49,867|8450|23429|54880|56852|90850,CBL|CUL4B|RYBP|BCOR|RAD18|ZNF598,-1.1,MyList
GO Biological Processes,19,GO:0098732,macromolecule deacylation,19_GO:0008152 metabolic process,-2.9,3.9,4.2,28160,118,493,8,1.6,0.57,2033|3458|6497|6720|6907|25942|51043|55809,EP300|IFNG|SKI|SREBF1|TBL1X|SIN3A|ZBTB7B|TRERF1,-1.1,MyList
KEGG Pathway,24,ko04658,Th1 and Th2 cell differentiation,,-2.9,4.3,4.3,28160,92,493,7,1.4,0.53,3123|3458|3566|3718|5601|7297|9794,HLA-DRB1|IFNG|IL4R|JAK3|MAPK9|TYK2|MAML1,-1.1,MyList
GO Biological Processes,19,GO:0001672,regulation of chromatin assembly or disassembly,19_GO:0050789 regulation of biological process,-2.9,8.5,5.2,28160,27,493,4,0.81,0.4,10155|23133|55201|55729,TRIM28|PHF8|MAP1S|ATF7IP,-1.1,MyList
KEGG Pathway,24,hsa04066,HIF-1 signaling pathway,,-2.9,3.8,4.1,28160,119,493,8,1.6,0.57,1387|2033|3458|5163|5170|5209|6774|7037,CREBBP|EP300|IFNG|PDK1|PDPK1|PFKFB3|STAT3|TFRC,-1.1,MyList
WikiPathways,27,WP3932,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,,-2.9,2.6,3.7,28160,309,493,14,2.8,0.75,31|1994|2149|2308|3566|3655|3718|5170|5209|5294|6720|7423|23533|51719,ACACA|ELAVL1|F2R|FOXO1|IL4R|ITGA6|JAK3|PDPK1|PFKFB3|PIK3CG|SREBF1|VEGFB|PIK3R5|CAB39,-1.1,MyList
WikiPathways,27,WP1403,AMP-activated protein kinase (AMPK) signaling,,-2.9,5,4.5,28160,68,493,6,1.2,0.49,31|1994|5209|5294|6720|51719,ACACA|ELAVL1|PFKFB3|PIK3CG|SREBF1|CAB39,-1.1,MyList
GO Biological Processes,19,GO:0006304,DNA modification,19_GO:0008152 metabolic process,-2.9,3.8,4.1,28160,120,493,8,1.6,0.57,6018|7874|10155|54790|54815|55729|81602|221656,RLF|USP7|TRIM28|TET2|GATAD2A|ATF7IP|CDADC1|KDM1B,-1.1,MyList
Reactome Gene Sets,6,R-HSA-212165,Epigenetic regulation of gene expression,,-2.9,3.5,4,28160,149,493,9,1.8,0.6,2033|8364|9031|10514|25885|25942|54790|54815|79595,EP300|H4C3|BAZ1B|MYBBP1A|POLR1A|SIN3A|TET2|GATAD2A|SAP130,-1.1,MyList
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.9,2.8,3.8,28160,244,493,12,2.4,0.69,867|2308|5469|6720|7486|8805|8897|9451|10514|23274|80149|84687,CBL|FOXO1|MED1|SREBF1|WRN|TRIM24|MTMR3|EIF2AK3|MYBBP1A|CLEC16A|ZC3H12A|PPP1R9B,-1.1,MyList
GO Biological Processes,19,GO:1901655,cellular response to ketone,19_GO:0050896 response to stimulus,-2.9,4.3,4.2,28160,94,493,7,1.4,0.53,31|687|2308|23367|27158|55809|114907,ACACA|KLF9|FOXO1|LARP1|NDOR1|TRERF1|FBXO32,-1.1,MyList
GO Biological Processes,19,GO:0002455,humoral immune response mediated by circulating immunoglobulin,19_GO:0002376 immune system process,-2.9,3.8,4.1,28160,121,493,8,1.6,0.57,3500|3502|3503|3538|3539|28408|28442|28468,IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|IGHV3-74|IGHV3-23|IGHV1-18,-1.1,MyList
CORUM,33,CORUM:2639,HES1 promoter-Notch enhancer complex,,-2.9,13,5.9,28160,13,493,3,0.61,0.35,2033|5469|9794,EP300|MED1|MAML1,-1.1,MyList
WikiPathways,27,WP3892,Development of pulmonary dendritic cells and macrophage subsets,,-2.9,13,5.9,28160,13,493,3,0.61,0.35,3662|6774|10320,IRF4|STAT3|IKZF1,-1.1,MyList
Reactome Gene Sets,6,R-HSA-140342,Apoptosis induced DNA fragmentation,,-2.9,13,5.9,28160,13,493,3,0.61,0.35,3007|3009|3836,H1-3|H1-5|KPNA1,-1.1,MyList
GO Biological Processes,19,GO:1901096,regulation of autophagosome maturation,19_GO:0050789 regulation of biological process,-2.9,13,5.9,28160,13,493,3,0.61,0.35,4943|23274|79443,TBC1D25|CLEC16A|FYCO1,-1.1,MyList
GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-2.9,2.3,3.6,28160,421,493,17,3.4,0.82,1994|3009|3458|3836|3916|4121|4928|5469|6720|6774|9695|10155|26953|51366|55294|80149|100101267,ELAVL1|H1-5|IFNG|KPNA1|LAMP1|MAN1A1|NUP98|MED1|SREBF1|STAT3|EDEM1|TRIM28|RANBP6|UBR5|FBXW7|ZC3H12A|POM121C,-1.1,MyList
GO Biological Processes,19,GO:0007595,lactation,19_GO:0051179 localization,-2.9,6.1,4.6,28160,47,493,5,1,0.45,790|5469|5471|9612|51043,CAD|MED1|PPAT|NCOR2|ZBTB7B,-1.1,MyList
GO Biological Processes,19,GO:0016574,histone ubiquitination,19_GO:0008152 metabolic process,-2.9,6.1,4.6,28160,47,493,5,1,0.45,8450|23326|23429|51366|54880,CUL4B|USP22|RYBP|UBR5|BCOR,-1.1,MyList
Reactome Gene Sets,6,R-HSA-9707616,Heme signaling,,-2.9,6.1,4.6,28160,47,493,5,1,0.45,1387|2033|3043|5469|6907,CREBBP|EP300|HBB|MED1|TBL1X,-1.1,MyList
Canonical Pathways,11,M183,PID IL6 7 PATHWAY,,-2.9,6.1,4.6,28160,47,493,5,1,0.45,2|2308|6774|7297|9021,A2M|FOXO1|STAT3|TYK2|SOCS3,-1.1,MyList
GO Biological Processes,19,GO:0045581,negative regulation of T cell differentiation,19_GO:0022610 biological adhesion,-2.9,6.1,4.6,28160,47,493,5,1,0.45,3566|3718|3902|51043|80149,IL4R|JAK3|LAG3|ZBTB7B|ZC3H12A,-1.1,MyList
Reactome Gene Sets,6,R-HSA-1483257,Phospholipid metabolism,,-2.9,3,3.8,28160,212,493,11,2.2,0.67,5294|5297|8398|8897|10908|23396|23533|55697|56623|79888|154141,PIK3CG|PI4KA|PLA2G6|MTMR3|PNPLA6|PIP5K1C|PIK3R5|VAC14|INPP5E|LPCAT1|MBOAT1,-1.1,MyList
Reactome Gene Sets,6,R-HSA-350054,Notch-HLH transcription pathway,,-2.9,8.2,5.1,28160,28,493,4,0.81,0.4,1387|6907|9612|9794,CREBBP|TBL1X|NCOR2|MAML1,-1.1,MyList
Canonical Pathways,11,M252,PID IL8 CXCR1 PATHWAY,,-2.9,8.2,5.1,28160,28,493,4,0.81,0.4,867|5170|5294|5330,CBL|PDPK1|PIK3CG|PLCB2,-1.1,MyList
GO Biological Processes,19,GO:0045589,regulation of regulatory T cell differentiation,19_GO:0002376 immune system process,-2.9,8.2,5.1,28160,28,493,4,0.81,0.4,3123|3458|3902|29102,HLA-DRB1|IFNG|LAG3|DROSHA,-1.1,MyList
GO Biological Processes,19,GO:0010256,endomembrane system organization,19_GO:0009987 cellular process,-2.9,2.1,3.5,28160,536,493,20,4.1,0.89,19|288|1263|2149|4627|4644|7917|9451|9919|10564|23141|23344|25777|50807|55627|57584|57617|64398|338440|440270,ABCA1|ANK3|PLK3|F2R|MYH9|MYO5A|BAG6|EIF2AK3|SEC16A|ARFGEF2|ANKLE2|ESYT1|SUN2|ASAP1|SMPD4|ARHGAP21|VPS18|PALS1|ANO9|GOLGA8B,-1.1,MyList
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.8,2.9,3.8,28160,213,493,11,2.2,0.67,867|2308|5469|6720|7486|8805|8897|9451|10514|23274|80149,CBL|FOXO1|MED1|SREBF1|WRN|TRIM24|MTMR3|EIF2AK3|MYBBP1A|CLEC16A|ZC3H12A,-1.1,MyList
Reactome Gene Sets,6,R-HSA-8957322,Metabolism of steroids,,-2.8,3.4,4,28160,151,493,9,1.8,0.6,31|1387|5469|6720|6907|10484|112812|114881|403313,ACACA|CREBBP|MED1|SREBF1|TBL1X|SEC23A|FDX2|OSBPL7|PLPP6,-1.1,MyList
KEGG Pathway,24,hsa05164,Influenza A,,-2.8,3.1,3.9,28160,182,493,10,2,0.63,1387|2033|3123|3458|3836|4928|5601|7297|9021|9451,CREBBP|EP300|HLA-DRB1|IFNG|KPNA1|NUP98|MAPK9|TYK2|SOCS3|EIF2AK3,-1.1,MyList
KEGG Pathway,24,hsa04919,thyroid hormone signaling pathway,,-2.8,3.7,4,28160,123,493,8,1.6,0.57,1387|2033|2308|5170|5330|5469|9862|25942,CREBBP|EP300|FOXO1|PDPK1|PLCB2|MED1|MED24|SIN3A,-1,MyList
GO Biological Processes,19,GO:0045912,negative regulation of carbohydrate metabolic process,19_GO:0048519 negative regulation of biological process,-2.8,5.9,4.6,28160,48,493,5,1,0.45,1213|2033|6774|90007|283871,CLTC|EP300|STAT3|MIDN|PGP,-1,MyList
KEGG Pathway,24,hsa04330,Notch signaling pathway ,,-2.8,5.9,4.6,28160,48,493,5,1,0.45,1387|1856|2033|9612|9794,CREBBP|DVL2|EP300|NCOR2|MAML1,-1,MyList
KEGG Pathway,24,ko04330,Notch signaling pathway,,-2.8,5.9,4.6,28160,48,493,5,1,0.45,1387|1856|2033|9612|9794,CREBBP|DVL2|EP300|NCOR2|MAML1,-1,MyList
GO Biological Processes,19,GO:0002819,regulation of adaptive immune response,19_GO:0002376 immune system process,-2.8,3.1,3.8,28160,183,493,10,2,0.63,3123|3566|3718|7037|7133|22976|51043|64332|80149|84807,HLA-DRB1|IL4R|JAK3|TFRC|TNFRSF1B|PAXIP1|ZBTB7B|NFKBIZ|ZC3H12A|NFKBID,-1,MyList
GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.8,2.2,3.5,28160,503,493,19,3.9,0.87,19|867|2149|3707|4649|4650|5294|5900|6239|8567|9922|10155|10564|22821|23526|57186|57584|84033|139818,ABCA1|CBL|F2R|ITPKB|MYO9A|MYO9B|PIK3CG|RALGDS|RREB1|MADD|IQSEC1|TRIM28|ARFGEF2|RASA3|ARHGAP45|RALGAPA2|ARHGAP21|OBSCN|DOCK11,-1,MyList
GO Biological Processes,19,GO:0060325,face morphogenesis,19_GO:0032502 developmental process,-2.8,7.9,4.9,28160,29,493,4,0.81,0.4,2033|6497|25976|84159,EP300|SKI|TIPARP|ARID5B,-1,MyList
KEGG Pathway,24,hsa04392,Hippo signaling pathway -multiple species,,-2.8,7.9,4.9,28160,29,493,4,0.81,0.4,1454|4771|9113|92597,CSNK1E|NF2|LATS1|MOB1B,-1,MyList
WikiPathways,27,WP3613,Photodynamic therapy-induced unfolded protein response,,-2.8,7.9,4.9,28160,29,493,4,0.81,0.4,9451|9695|10018|22926,EIF2AK3|EDEM1|BCL2L11|ATF6,-1,MyList
KEGG Pathway,24,ko04392,Hippo signaling pathway -multiple species,,-2.8,7.9,4.9,28160,29,493,4,0.81,0.4,1454|4771|9113|92597,CSNK1E|NF2|LATS1|MOB1B,-1,MyList
Reactome Gene Sets,6,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",,-2.8,7.9,4.9,28160,29,493,4,0.81,0.4,2308|6720|25942|114907,FOXO1|SREBF1|SIN3A|FBXO32,-1,MyList
Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-2.8,2,3.4,28160,621,493,22,4.5,0.93,1|2|489|2149|2734|3043|3655|5170|5294|5583|7273|7280|7423|8140|22927|23046|23095|23533|25942|83692|139818|160851,A1BG|A2M|ATP2A3|F2R|GLG1|HBB|ITGA6|PDPK1|PIK3CG|PRKCH|TTN|TUBB2A|VEGFB|SLC7A5|HABP4|KIF21B|KIF1B|PIK3R5|SIN3A|CD99L2|DOCK11|DGKH,-1,MyList
Reactome Gene Sets,6,R-HSA-9707564,Cytoprotection by HMOX1,,-2.8,3.7,4,28160,124,493,8,1.6,0.57,1387|3043|4363|5469|6774|6907|9612|25942,CREBBP|HBB|ABCC1|MED1|STAT3|TBL1X|NCOR2|SIN3A,-1,MyList
GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-2.8,2.5,3.6,28160,318,493,14,2.8,0.75,104|3123|3416|3916|3949|4774|5093|5297|7037|7155|10155|23367|57617|80149,ADARB1|HLA-DRB1|IDE|LAMP1|LDLR|NFIA|PCBP1|PI4KA|TFRC|TOP2B|TRIM28|LARP1|VPS18|ZC3H12A,-1,MyList
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-2.8,2.9,3.8,28160,216,493,11,2.2,0.67,3123|3458|3566|3707|3718|7037|8440|51043|64332|84807|283234,HLA-DRB1|IFNG|IL4R|ITPKB|JAK3|TFRC|NCK2|ZBTB7B|NFKBIZ|NFKBID|CCDC88B,-1,MyList
KEGG Pathway,24,ko04070,Phosphatidylinositol signaling system,,-2.8,4.1,4.1,28160,97,493,7,1.4,0.53,3707|5297|5330|8897|23396|56623|160851,ITPKB|PI4KA|PLCB2|MTMR3|PIP5K1C|INPP5E|DGKH,-1,MyList
KEGG Pathway,24,hsa04070,Phosphatidylinositol signaling system ,,-2.8,4.1,4.1,28160,97,493,7,1.4,0.53,3707|5297|5330|8897|23396|56623|160851,ITPKB|PI4KA|PLCB2|MTMR3|PIP5K1C|INPP5E|DGKH,-1,MyList
GO Biological Processes,19,GO:0006959,humoral immune response,19_GO:0002376 immune system process,-2.8,2.5,3.6,28160,319,493,14,2.8,0.75,2|3123|3458|3500|3502|3503|3538|3539|5450|5452|8398|28408|28442|28468,A2M|HLA-DRB1|IFNG|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|POU2AF1|POU2F2|PLA2G6|IGHV3-74|IGHV3-23|IGHV1-18,-1,MyList
KEGG Pathway,24,ko04390,Hippo signaling pathway,,-2.8,3.3,3.9,28160,154,493,9,1.8,0.6,1454|1856|3996|4771|8945|9113|10207|64398|92597,CSNK1E|DVL2|LLGL1|NF2|BTRC|LATS1|PATJ|PALS1|MOB1B,-1,MyList
GO Biological Processes,19,GO:0060828,regulation of canonical Wnt signaling pathway,19_GO:0023052 signaling,-2.8,2.7,3.7,28160,250,493,12,2.4,0.69,267|1454|1958|3836|6907|7090|8945|9113|51366|53944|80199|84445,AMFR|CSNK1E|EGR1|KPNA1|TBL1X|TLE3|BTRC|LATS1|UBR5|CSNK1G1|FUZ|LZTS2,-1,MyList
GO Biological Processes,19,GO:0060964,regulation of gene silencing by miRNA,19_GO:0048519 negative regulation of biological process,-2.8,5.8,4.5,28160,49,493,5,1,0.45,1994|6774|9612|9698|80149,ELAVL1|STAT3|NCOR2|PUM1|ZC3H12A,-1,MyList
GO Biological Processes,19,GO:0070849,response to epidermal growth factor,19_GO:0050896 response to stimulus,-2.8,5.8,4.5,28160,49,493,5,1,0.45,790|867|5170|5469|84687,CAD|CBL|PDPK1|MED1|PPP1R9B,-1,MyList
GO Biological Processes,19,GO:0090311,regulation of protein deacetylation,19_GO:0050789 regulation of biological process,-2.8,5.8,4.5,28160,49,493,5,1,0.45,2033|3458|6497|6720|51043,EP300|IFNG|SKI|SREBF1|ZBTB7B,-1,MyList
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.8,1.9,3.4,28160,746,493,25,5.1,0.99,1263|3949|3985|4644|4771|5829|7273|8440|9113|11078|23406|26999|27229|29109|51199|54434|55201|63979|79709|79745|84033|84687|85378|283234|359845,PLK3|LDLR|LIMK2|MYO5A|NF2|PXN|TTN|NCK2|LATS1|TRIOBP|COTL1|CYFIP2|TUBGCP4|FHOD1|NIN|SSH1|MAP1S|FIGNL1|COLGALT1|CLIP4|OBSCN|PPP1R9B|TUBGCP6|CCDC88B|RFLNB,-1,MyList
Reactome Gene Sets,6,R-HSA-9697154,Disorders of Nervous System Development,,-2.8,12,5.6,28160,14,493,3,0.61,0.35,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1,MyList
Reactome Gene Sets,6,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,,-2.8,12,5.6,28160,14,493,3,0.61,0.35,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1,MyList
Reactome Gene Sets,6,R-HSA-9675151,Disorders of Developmental Biology,,-2.8,12,5.6,28160,14,493,3,0.61,0.35,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1,MyList
Reactome Gene Sets,6,R-HSA-9005895,Pervasive developmental disorders,,-2.8,12,5.6,28160,14,493,3,0.61,0.35,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1,MyList
Reactome Gene Sets,6,R-HSA-8941856,RUNX3 regulates NOTCH signaling,,-2.8,12,5.6,28160,14,493,3,0.61,0.35,1387|2033|9794,CREBBP|EP300|MAML1,-1,MyList
WikiPathways,27,WP23,B cell receptor signaling pathway,,-2.8,4.1,4.1,28160,98,493,7,1.4,0.53,867|2308|3662|5170|5294|5601|23396,CBL|FOXO1|IRF4|PDPK1|PIK3CG|MAPK9|PIP5K1C,-1,MyList
KEGG Pathway,24,hsa04658,Th1 and Th2 cell differentiation,,-2.8,4.1,4.1,28160,98,493,7,1.4,0.53,3123|3458|3566|3718|5601|7297|9794,HLA-DRB1|IFNG|IL4R|JAK3|MAPK9|TYK2|MAML1,-1,MyList
GO Biological Processes,19,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,19_GO:0023052 signaling,-2.8,2.1,3.4,28160,546,493,20,4.1,0.89,267|1454|1856|1958|2011|2870|3836|5310|6497|6907|7090|8861|8945|9113|51366|53944|54434|80199|84445|283149,AMFR|CSNK1E|DVL2|EGR1|MARK2|GRK6|KPNA1|PKD1|SKI|TBL1X|TLE3|LDB1|BTRC|LATS1|UBR5|CSNK1G1|SSH1|FUZ|LZTS2|BCL9L,-1,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.8,1.9,3.4,28160,748,493,25,5.1,0.99,1063|2033|2395|3007|3009|3949|3985|6497|7037|7133|7337|9860|10507|11078|22828|23133|23258|23274|25942|26278|51366|54434|54880|57609|80169,CENPF|EP300|FXN|H1-3|H1-5|LDLR|LIMK2|SKI|TFRC|TNFRSF1B|UBE3A|LRIG2|SEMA4D|TRIOBP|SCAF8|PHF8|DENND5A|CLEC16A|SIN3A|SACS|UBR5|SSH1|BCOR|DIP2B|CTC1,-1,MyList
GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.8,2,3.4,28160,586,493,21,4.3,0.91,3009|4771|5601|5829|6720|8398|8440|10018|10155|22976|25942|29109|29945|50807|51043|51199|54471|55729|79443|80199|93624,H1-5|NF2|MAPK9|PXN|SREBF1|PLA2G6|NCK2|BCL2L11|TRIM28|PAXIP1|SIN3A|FHOD1|ANAPC4|ASAP1|ZBTB7B|NIN|MIEF1|ATF7IP|FYCO1|FUZ|TADA2B,-1,MyList
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-2.8,2,3.4,28160,627,493,22,4.5,0.93,104|2033|2395|3836|5469|6774|7337|9113|9150|10018|10155|10507|25942|26999|51199|51320|57609|80169|84159|84445|114804|205428,ADARB1|EP300|FXN|KPNA1|MED1|STAT3|UBE3A|LATS1|CTDP1|BCL2L11|TRIM28|SEMA4D|SIN3A|CYFIP2|NIN|MEX3C|DIP2B|CTC1|ARID5B|LZTS2|RNF157|DIPK2A,-1,MyList
WikiPathways,27,WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,,-2.8,4.7,4.2,28160,73,493,6,1.2,0.49,31|267|3949|6720|10484|22926,ACACA|AMFR|LDLR|SREBF1|SEC23A|ATF6,-1,MyList
