Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,,-3.4,11,6.2,28160,20,499,4,0.8,0.4,1387|2033|4088|4853,CREBBP|EP300|SMAD3|NOTCH2,-1.9,MyList
GO Biological Processes,19,GO:0006607,NLS-bearing protein import into nucleus,19_GO:0051179 localization,-3.4,11,6.2,28160,20,499,4,0.8,0.4,868|3836|3838|3843,CBLB|KPNA1|KPNA2|IPO5,-1.9,MyList
GO Biological Processes,19,GO:0032011,ARF protein signal transduction,19_GO:0023052 signaling,-3.4,11,6.2,28160,20,499,4,0.8,0.4,4650|9922|10564|23550,MYO9B|IQSEC1|ARFGEF2|PSD4,-1.9,MyList
KEGG Pathway,24,ko00670,One carbon pool by folate,,-3.4,11,6.2,28160,20,499,4,0.8,0.4,1719|4522|7298|10797,DHFR|MTHFD1|TYMS|MTHFD2,-1.9,MyList
GO Biological Processes,19,GO:0039692,single stranded viral RNA replication via double stranded DNA intermediate,19_GO:0016032 viral process,-3.4,11,6.2,28160,20,499,4,0.8,0.4,7153|7155|10155|164668,TOP2A|TOP2B|TRIM28|APOBEC3H,-1.9,MyList
KEGG Pathway,24,hsa00670,One carbon pool by folate ,,-3.4,11,6.2,28160,20,499,4,0.8,0.4,1719|4522|7298|10797,DHFR|MTHFD1|TYMS|MTHFD2,-1.9,MyList
GO Biological Processes,19,GO:0006346,DNA methylation-dependent heterochromatin assembly,19_GO:0048519 negative regulation of biological process,-3.4,11,6.2,28160,20,499,4,0.8,0.4,3070|8932|10155|55729,HELLS|MBD2|TRIM28|ATF7IP,-1.9,MyList
KEGG Pathway,24,hsa00480,Glutathione metabolism ,,-3.4,6.3,5.2,28160,54,499,6,1.2,0.49,2944|2947|4953|6240|6241|6723,GSTM1|GSTM3|ODC1|RRM1|RRM2|SRM,-1.9,MyList
KEGG Pathway,24,ko00480,Glutathione metabolism,,-3.4,6.3,5.2,28160,54,499,6,1.2,0.49,2944|2947|4953|6240|6241|6723,GSTM1|GSTM3|ODC1|RRM1|RRM2|SRM,-1.9,MyList
KEGG Pathway,24,ko03460,Fanconi anemia pathway,,-3.4,6.3,5.2,28160,54,499,6,1.2,0.49,641|672|675|2189|29089|55215,BLM|BRCA1|BRCA2|FANCG|UBE2T|FANCI,-1.9,MyList
GO Biological Processes,19,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0023052 signaling,-3.4,4.6,4.8,28160,99,499,8,1.6,0.56,602|672|675|2033|7133|7917|23028|28996,BCL3|BRCA1|BRCA2|EP300|TNFRSF1B|BAG6|KDM1A|HIPK2,-1.9,MyList
Reactome Gene Sets,6,R-HSA-162587,HIV Life Cycle,,-3.4,3.7,4.5,28160,152,499,10,2,0.63,1234|2237|3159|3836|3978|4928|9150|9883|23225|23511,CCR5|FEN1|HMGA1|KPNA1|LIG1|NUP98|CTDP1|POM121|NUP210|NUP188,-1.9,MyList
GO Biological Processes,19,GO:0001909,leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3.4,4.1,4.6,28160,125,499,9,1.8,0.6,1512|3002|3071|3123|3902|3916|10383|84868|203068,CTSH|GZMB|NCKAP1L|HLA-DRB1|LAG3|LAMP1|TUBB4B|HAVCR2|TUBB,-1.9,MyList
Reactome Gene Sets,6,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,,-3.4,5.2,4.9,28160,76,499,7,1.4,0.53,3012|3014|3017|8338|8358|8364|54815,H2AC8|H2AX|H2BC5|H2AC20|H3C2|H4C3|GATAD2A,-1.9,MyList
GO Biological Processes,19,GO:0031100,animal organ regeneration,19_GO:0032502 developmental process,-3.4,5.2,4.9,28160,76,499,7,1.4,0.53,890|983|2146|5111|5469|5471|7298,CCNA2|CDK1|EZH2|PCNA|MED1|PPAT|TYMS,-1.9,MyList
GO Biological Processes,19,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,19_GO:0023052 signaling,-3.4,5.2,4.9,28160,76,499,7,1.4,0.53,602|675|2033|7917|10514|23028|28996,BCL3|BRCA2|EP300|BAG6|MYBBP1A|KDM1A|HIPK2,-1.9,MyList
GO Biological Processes,19,GO:0061640,cytoskeleton-dependent cytokinesis,19_GO:0009987 cellular process,-3.4,4.5,4.7,28160,100,499,8,1.6,0.56,288|5339|5347|6711|9585|29127|51203|112574,ANK3|PLEC|PLK1|SPTBN1|KIF20B|RACGAP1|NUSAP1|SNX18,-1.9,MyList
GO Biological Processes,19,GO:0006910,"phagocytosis, recognition",19_GO:0051179 localization,-3.4,4.5,4.7,28160,100,499,8,1.6,0.56,3500|3502|3503|3538|3539|28439|28442|28468,IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|IGHV3-30|IGHV3-23|IGHV1-18,-1.9,MyList
Reactome Gene Sets,6,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),,-3.4,6.2,5.1,28160,55,499,6,1.2,0.49,31|1387|5469|6721|6907|10484,ACACA|CREBBP|MED1|SREBF2|TBL1X|SEC23A,-1.9,MyList
GO Biological Processes,19,GO:0002315,marginal zone B cell differentiation,19_GO:0002376 immune system process,-3.4,19,7.2,28160,9,499,3,0.6,0.35,602|4853|139818,BCL3|NOTCH2|DOCK11,-1.9,MyList
GO Biological Processes,19,GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-3.4,19,7.2,28160,9,499,3,0.6,0.35,864|865|3071,RUNX3|CBFB|NCKAP1L,-1.9,MyList
Reactome Gene Sets,6,R-HSA-8951936,RUNX3 regulates p14-ARF,,-3.4,19,7.2,28160,9,499,3,0.6,0.35,864|865|2033,RUNX3|CBFB|EP300,-1.9,MyList
Reactome Gene Sets,6,R-HSA-113507,E2F-enabled inhibition of pre-replication complex formation,,-3.4,19,7.2,28160,9,499,3,0.6,0.35,891|983|4999,CCNB1|CDK1|ORC2,-1.9,MyList
GO Biological Processes,19,GO:0032201,telomere maintenance via semi-conservative replication,19_GO:0008152 metabolic process,-3.4,19,7.2,28160,9,499,3,0.6,0.35,641|2237|5111,BLM|FEN1|PCNA,-1.9,MyList
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0048518 positive regulation of biological process,-3.4,2.2,3.9,28160,594,499,23,4.6,0.94,81|1512|1729|2149|2316|3071|3265|3458|3958|4088|5294|8826|9585|9922|10059|23332|23625|25777|26271|51564|57118|65125|285966,ACTN4|CTSH|DIAPH1|F2R|FLNA|NCKAP1L|HRAS|IFNG|LGALS3|SMAD3|PIK3CG|IQGAP1|KIF20B|IQSEC1|DNM1L|CLASP1|FAM89B|SUN2|FBXO5|HDAC7|CAMK1D|WNK1|TCAF2,-1.9,MyList
GO Biological Processes,19,GO:0030048,actin filament-based movement,19_GO:0009987 cellular process,-3.3,4,4.5,28160,127,499,9,1.8,0.6,81|2316|4627|4644|4650|5144|25777|64005|147179,ACTN4|FLNA|MYH9|MYO5A|MYO9B|PDE4D|SUN2|MYO1G|WIPF2,-1.9,MyList
GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-3.3,3.2,4.3,28160,213,499,12,2.4,0.69,868|3458|3843|4771|5339|5347|5580|7453|9113|10114|10527|54892,CBLB|IFNG|IPO5|NF2|PLEC|PLK1|PRKCD|WARS1|LATS1|HIPK3|IPO7|NCAPG2,-1.9,MyList
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-3.3,2.7,4.1,28160,309,499,15,3,0.76,3071|3458|3500|3502|3503|3538|3539|4627|5580|23208|28439|28442|28468|57118|64005,NCKAP1L|IFNG|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|MYH9|PRKCD|SYT11|IGHV3-30|IGHV3-23|IGHV1-18|CAMK1D|MYO1G,-1.9,MyList
GO Biological Processes,19,GO:1902307,positive regulation of sodium ion transmembrane transport,19_GO:0048518 positive regulation of biological process,-3.3,11,6,28160,21,499,4,0.8,0.4,81|288|54997|65125,ACTN4|ANK3|TESC|WNK1,-1.9,MyList
Reactome Gene Sets,6,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,,-3.3,11,6,28160,21,499,4,0.8,0.4,2237|3978|5111|5424,FEN1|LIG1|PCNA|POLD1,-1.9,MyList
GO Biological Processes,19,GO:0099515,actin filament-based transport,19_GO:0051179 localization,-3.3,11,6,28160,21,499,4,0.8,0.4,81|4644|25777|64005,ACTN4|MYO5A|SUN2|MYO1G,-1.9,MyList
GO Biological Processes,19,GO:0031145,anaphase-promoting complex-dependent catabolic process,19_GO:0008152 metabolic process,-3.3,11,6,28160,21,499,4,0.8,0.4,991|5347|8697|11065,CDC20|PLK1|CDC23|UBE2C,-1.9,MyList
Reactome Gene Sets,6,R-HSA-5621575,CD209 (DC-SIGN) signaling,,-3.3,11,6,28160,21,499,4,0.8,0.4,1387|2033|3265|5971,CREBBP|EP300|HRAS|RELB,-1.9,MyList
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.3,2.2,3.9,28160,596,499,23,4.6,0.94,81|1512|1729|2149|2316|3071|3265|3458|3958|4088|5294|8826|9585|9922|10059|23332|23625|25777|26271|51564|57118|65125|285966,ACTN4|CTSH|DIAPH1|F2R|FLNA|NCKAP1L|HRAS|IFNG|LGALS3|SMAD3|PIK3CG|IQGAP1|KIF20B|IQSEC1|DNM1L|CLASP1|FAM89B|SUN2|FBXO5|HDAC7|CAMK1D|WNK1|TCAF2,-1.9,MyList
GO Biological Processes,19,GO:0051603,proteolysis involved in cellular protein catabolic process,19_GO:0008152 metabolic process,-3.3,2,3.8,28160,751,499,27,5.4,1,991|1512|1642|3002|5347|6907|7317|7874|7917|8450|8697|9113|9690|9695|9736|11065|23198|23326|23358|23429|28996|29128|55294|55743|80700|114881|219333,CDC20|CTSH|DDB1|GZMB|PLK1|TBL1X|UBA1|USP7|BAG6|CUL4B|CDC23|LATS1|UBE3C|EDEM1|USP34|UBE2C|PSME4|USP22|USP24|RYBP|HIPK2|UHRF1|FBXW7|CHFR|UBXN6|OSBPL7|USP12,-1.9,MyList
CORUM,33,CORUM:929,CEN complex,,-3.3,7.6,5.4,28160,37,499,5,1,0.45,1059|1642|29127|79019|79682,CENPB|DDB1|RACGAP1|CENPM|CENPU,-1.9,MyList
GO Biological Processes,19,GO:0051567,histone H3-K9 methylation,19_GO:0008152 metabolic process,-3.3,7.6,5.4,28160,37,499,5,1,0.45,672|3009|6839|23028|55209,BRCA1|H1-5|SUV39H1|KDM1A|SETD5,-1.9,MyList
Reactome Gene Sets,6,R-HSA-5693606,DNA Double Strand Break Response,,-3.3,5.1,4.8,28160,78,499,7,1.4,0.53,672|3014|3017|3838|7468|8364|9031,BRCA1|H2AX|H2BC5|KPNA2|NSD2|H4C3|BAZ1B,-1.9,MyList
GO Biological Processes,19,GO:0000082,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.3,3.2,4.3,28160,214,499,12,2.4,0.69,1033|1871|1981|2146|5471|5932|7027|8450|9113|23133|26057|51512,CDKN3|E2F3|EIF4G1|EZH2|PPAT|RBBP8|TFDP1|CUL4B|LATS1|PHF8|ANKRD17|GTSE1,-1.9,MyList
GO Biological Processes,19,GO:1902106,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.3,4.4,4.7,28160,102,499,8,1.6,0.56,864|865|1493|3566|3718|3902|51043|55294,RUNX3|CBFB|CTLA4|IL4R|JAK3|LAG3|ZBTB7B|FBXW7,-1.9,MyList
GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-3.3,2.6,4.1,28160,344,499,16,3.2,0.79,868|891|1981|3458|3843|4771|5144|5339|5347|5580|7453|9021|9113|10114|10527|54892,CBLB|CCNB1|EIF4G1|IFNG|IPO5|NF2|PDE4D|PLEC|PLK1|PRKCD|WARS1|SOCS3|LATS1|HIPK3|IPO7|NCAPG2,-1.9,MyList
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.3,2.1,3.9,28160,636,499,24,4.8,0.96,302|636|975|1213|3071|3265|3500|3502|3503|3538|3539|3958|4627|5294|8871|8898|10059|23208|28439|28442|28468|29887|53944|112574,ANXA2|BICD1|CD81|CLTC|NCKAP1L|HRAS|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|LGALS3|MYH9|PIK3CG|SYNJ2|MTMR2|DNM1L|SYT11|IGHV3-30|IGHV3-23|IGHV1-18|SNX10|CSNK1G1|SNX18,-1.8,MyList
Canonical Pathways,11,M19,PID P73PATHWAY,,-3.3,5,4.8,28160,79,499,7,1.4,0.53,675|890|891|983|2033|3566|5347,BRCA2|CCNA2|CCNB1|CDK1|EP300|IL4R|PLK1,-1.8,MyList
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-3.3,3.1,4.2,28160,216,499,12,2.4,0.69,864|865|975|3071|3123|3458|3566|3718|51043|64332|84868|283234,RUNX3|CBFB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|JAK3|ZBTB7B|NFKBIZ|HAVCR2|CCDC88B,-1.8,MyList
KEGG Pathway,24,ko00240,Pyrimidine metabolism,,-3.3,4.3,4.6,28160,104,499,8,1.6,0.56,1503|5424|6240|6241|7083|7298|7371|23649,CTPS1|POLD1|RRM1|RRM2|TK1|TYMS|UCK2|POLA2,-1.8,MyList
GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.3,4.3,4.6,28160,104,499,8,1.6,0.56,864|865|3071|3123|3458|3566|51043|64332,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|ZBTB7B|NFKBIZ,-1.8,MyList
KEGG Pathway,24,hsa00240,Pyrimidine metabolism ,,-3.3,4.3,4.6,28160,104,499,8,1.6,0.56,1503|5424|6240|6241|7083|7298|7371|23649,CTPS1|POLD1|RRM1|RRM2|TK1|TYMS|UCK2|POLA2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-438064,Post NMDA receptor activation events,,-3.3,4.9,4.7,28160,80,499,7,1.4,0.53,3265|3838|6197|7280|10376|10383|84790,HRAS|KPNA2|RPS6KA3|TUBB2A|TUBA1B|TUBB4B|TUBA1C,-1.8,MyList
GO Biological Processes,19,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,19_GO:0032502 developmental process,-3.3,10,5.8,28160,22,499,4,0.8,0.4,4853|5469|55294|55679,NOTCH2|MED1|FBXW7|LIMS2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-389977,Post-chaperonin tubulin folding pathway,,-3.3,10,5.8,28160,22,499,4,0.8,0.4,7280|10376|10383|84790,TUBB2A|TUBA1B|TUBB4B|TUBA1C,-1.8,MyList
GO Biological Processes,19,GO:0072574,hepatocyte proliferation,19_GO:0032502 developmental process,-3.3,10,5.8,28160,22,499,4,0.8,0.4,4853|5469|55294|55679,NOTCH2|MED1|FBXW7|LIMS2,-1.8,MyList
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-3.3,2.6,4,28160,349,499,16,3.2,0.79,868|2146|2149|2889|3265|5799|6494|8826|9922|22821|23526|55920|57186|65125|112574|139818,CBLB|EZH2|F2R|RAPGEF1|HRAS|PTPRN2|SIPA1|IQGAP1|IQSEC1|RASA3|ARHGAP45|RCC2|RALGAPA2|WNK1|SNX18|DOCK11,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,,-3.3,5.8,5,28160,58,499,6,1.2,0.49,1387|2033|6907|9612|51564|55294,CREBBP|EP300|TBL1X|NCOR2|HDAC7|FBXW7,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,,-3.3,5.8,5,28160,58,499,6,1.2,0.49,1387|2033|6907|9612|51564|55294,CREBBP|EP300|TBL1X|NCOR2|HDAC7|FBXW7,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2644603,Signaling by NOTCH1 in Cancer,,-3.3,5.8,5,28160,58,499,6,1.2,0.49,1387|2033|6907|9612|51564|55294,CREBBP|EP300|TBL1X|NCOR2|HDAC7|FBXW7,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer,,-3.3,5.8,5,28160,58,499,6,1.2,0.49,1387|2033|6907|9612|51564|55294,CREBBP|EP300|TBL1X|NCOR2|HDAC7|FBXW7,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,,-3.3,5.8,5,28160,58,499,6,1.2,0.49,1387|2033|6907|9612|51564|55294,CREBBP|EP300|TBL1X|NCOR2|HDAC7|FBXW7,-1.8,MyList
GO Biological Processes,19,GO:0000723,telomere maintenance,19_GO:0008152 metabolic process,-3.3,3.9,4.4,28160,131,499,9,1.8,0.6,641|675|2237|5111|5892|7874|55135|79677|80169,BLM|BRCA2|FEN1|PCNA|RAD51D|USP7|WRAP53|SMC6|CTC1,-1.8,MyList
Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-3.2,4.3,4.5,28160,105,499,8,1.6,0.56,1958|3265|5580|6197|7533|8826|8986|26999,EGR1|HRAS|PRKCD|RPS6KA3|YWHAH|IQGAP1|RPS6KA4|CYFIP2,-1.8,MyList
GO Biological Processes,19,GO:0006520,cellular amino acid metabolic process,19_GO:0008152 metabolic process,-3.2,2.8,4.1,28160,283,499,14,2.8,0.74,16|191|435|1503|1719|3376|4522|4953|5471|5723|7453|22929|29968|57176,AARS1|AHCY|ASL|CTPS1|DHFR|IARS1|MTHFD1|ODC1|PPAT|PSPH|WARS1|SEPHS1|PSAT1|VARS2,-1.8,MyList
GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-3.2,2.3,3.9,28160,457,499,19,3.8,0.86,602|641|672|675|1387|1642|1958|2033|2189|2237|3014|3265|5111|5424|5580|6240|8450|23028|143570,BCL3|BLM|BRCA1|BRCA2|CREBBP|DDB1|EGR1|EP300|FANCG|FEN1|H2AX|HRAS|PCNA|POLD1|PRKCD|RRM1|CUL4B|KDM1A|XRRA1,-1.8,MyList
WikiPathways,27,WP4320,Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome,,-3.2,7.2,5.2,28160,39,499,5,1,0.45,6839|8358|8932|23028|23468,SUV39H1|H3C2|MBD2|KDM1A|CBX5,-1.8,MyList
Reactome Gene Sets,6,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,,-3.2,7.2,5.2,28160,39,499,5,1,0.45,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-1.8,MyList
GO Biological Processes,19,GO:0032506,cytokinetic process,19_GO:0009987 cellular process,-3.2,7.2,5.2,28160,39,499,5,1,0.45,4627|5339|9585|29127|112574,MYH9|PLEC|KIF20B|RACGAP1|SNX18,-1.8,MyList
GO Biological Processes,19,GO:0035999,tetrahydrofolate interconversion,19_GO:0008152 metabolic process,-3.2,17,6.8,28160,10,499,3,0.6,0.35,4522|7298|10797,MTHFD1|TYMS|MTHFD2,-1.8,MyList
GO Biological Processes,19,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,19_GO:0002376 immune system process,-3.2,17,6.8,28160,10,499,3,0.6,0.35,975|3958|84868,CD81|LGALS3|HAVCR2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),,-3.2,17,6.8,28160,10,499,3,0.6,0.35,865|1493|3458,CBFB|CTLA4|IFNG,-1.8,MyList
Reactome Gene Sets,6,R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,,-3.2,17,6.8,28160,10,499,3,0.6,0.35,639|2033|25942,PRDM1|EP300|SIN3A,-1.8,MyList
GO Biological Processes,19,GO:1904668,positive regulation of ubiquitin protein ligase activity,19_GO:0048518 positive regulation of biological process,-3.2,17,6.8,28160,10,499,3,0.6,0.35,991|5347|11065,CDC20|PLK1|UBE2C,-1.8,MyList
CORUM,33,CORUM:1107,DNA synthesome core complex,,-3.2,17,6.8,28160,10,499,3,0.6,0.35,5111|5424|23649,PCNA|POLD1|POLA2,-1.8,MyList
CORUM,33,CORUM:7557,LGR4-RSPO supercomplex,,-3.2,17,6.8,28160,10,499,3,0.6,0.35,1729|5829|8826,DIAPH1|PXN|IQGAP1,-1.8,MyList
GO Biological Processes,19,GO:0032070,regulation of deoxyribonuclease activity,19_GO:0050789 regulation of biological process,-3.2,17,6.8,28160,10,499,3,0.6,0.35,1663|5111|5580,DDX11|PCNA|PRKCD,-1.8,MyList
GO Biological Processes,19,GO:1903707,negative regulation of hemopoiesis,19_GO:0002376 immune system process,-3.2,4.3,4.5,28160,106,499,8,1.6,0.56,864|865|1493|3566|3718|3902|51043|55294,RUNX3|CBFB|CTLA4|IL4R|JAK3|LAG3|ZBTB7B|FBXW7,-1.8,MyList
GO Biological Processes,19,GO:0051568,histone H3-K4 methylation,19_GO:0008152 metabolic process,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,672|3006|6018|11091|23028|23067,BRCA1|H1-2|RLF|WDR5|KDM1A|SETD1B,-1.8,MyList
Reactome Gene Sets,6,R-HSA-9664407,Parasite infection,,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,3071|4627|4644|4650|26999|147179,NCKAP1L|MYH9|MYO5A|MYO9B|CYFIP2|WIPF2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-9664422,FCGR3A-mediated phagocytosis,,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,3071|4627|4644|4650|26999|147179,NCKAP1L|MYH9|MYO5A|MYO9B|CYFIP2|WIPF2,-1.8,MyList
GO Biological Processes,19,GO:0035306,positive regulation of dephosphorylation,19_GO:0048518 positive regulation of biological process,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,3458|4088|5580|8189|23141|26051,IFNG|SMAD3|PRKCD|SYMPK|ANKLE2|PPP1R16B,-1.8,MyList
Canonical Pathways,11,M166,PID ATF2 PATHWAY,,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,672|865|890|2033|3458|9021,BRCA1|CBFB|CCNA2|EP300|IFNG|SOCS3,-1.8,MyList
Reactome Gene Sets,6,R-HSA-9664417,Leishmania phagocytosis,,-3.2,5.7,4.9,28160,59,499,6,1.2,0.49,3071|4627|4644|4650|26999|147179,NCKAP1L|MYH9|MYO5A|MYO9B|CYFIP2|WIPF2,-1.8,MyList
GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-3.2,2.7,4,28160,318,499,15,3,0.76,975|983|1234|1487|1642|3123|3838|3916|5093|6510|7153|7155|10155|23367|164668,CD81|CDK1|CCR5|CTBP1|DDB1|HLA-DRB1|KPNA2|LAMP1|PCBP1|SLC1A5|TOP2A|TOP2B|TRIM28|LARP1|APOBEC3H,-1.8,MyList
WikiPathways,27,WP481,Insulin signaling,,-3.2,3.5,4.3,28160,161,499,10,2,0.63,868|1958|2889|3265|5294|5580|5583|6197|8986|9021,CBLB|EGR1|RAPGEF1|HRAS|PIK3CG|PRKCD|PRKCH|RPS6KA3|RPS6KA4|SOCS3,-1.8,MyList
Reactome Gene Sets,6,R-HSA-380287,Centrosome maturation,,-3.2,4.8,4.6,28160,82,499,7,1.4,0.53,983|5116|5347|7283|10383|23332|203068,CDK1|PCNT|PLK1|TUBG1|TUBB4B|CLASP1|TUBB,-1.7,MyList
Reactome Gene Sets,6,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,,-3.2,4.8,4.6,28160,82,499,7,1.4,0.53,983|5116|5347|7283|10383|23332|203068,CDK1|PCNT|PLK1|TUBG1|TUBB4B|CLASP1|TUBB,-1.7,MyList
GO Biological Processes,19,GO:0072659,protein localization to plasma membrane,19_GO:0051179 localization,-3.2,2.8,4,28160,286,499,14,2.8,0.74,288|302|975|1213|2316|3458|3958|4644|5583|6711|9919|10484|54997|84668,ANK3|ANXA2|CD81|CLTC|FLNA|IFNG|LGALS3|MYO5A|PRKCH|SPTBN1|SEC16A|SEC23A|TESC|FAM126A,-1.7,MyList
GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,2.6,3.9,28160,354,499,16,3.2,0.79,602|3500|3502|3503|3538|3539|4069|4853|5580|23208|26057|28439|28442|28468|29102|84868,BCL3|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|LYZ|NOTCH2|PRKCD|SYT11|ANKRD17|IGHV3-30|IGHV3-23|IGHV1-18|DROSHA|HAVCR2,-1.7,MyList
GO Biological Processes,19,GO:2001022,positive regulation of response to DNA damage stimulus,19_GO:0048518 positive regulation of biological process,-3.2,4.2,4.5,28160,107,499,8,1.6,0.56,672|1660|1663|3014|5111|5580|10155|55135,BRCA1|DHX9|DDX11|H2AX|PCNA|PRKCD|TRIM28|WRAP53,-1.7,MyList
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-3.2,2.3,3.8,28160,498,499,20,4,0.88,31|47|1503|2033|2597|3458|4522|5144|5163|5214|5471|6240|6241|6576|7083|7298|7371|11332|79631|195827,ACACA|ACLY|CTPS1|EP300|GAPDH|IFNG|MTHFD1|PDE4D|PDK1|PFKP|PPAT|RRM1|RRM2|SLC25A1|TK1|TYMS|UCK2|ACOT7|EFL1|PRXL2C,-1.7,MyList
WikiPathways,27,WP5103,Progeria-associated lipodystrophy,,-3.2,9.8,5.7,28160,23,499,4,0.8,0.4,4001|4088|5424|23463,LMNB1|SMAD3|POLD1|ICMT,-1.7,MyList
GO Biological Processes,19,GO:0072576,liver morphogenesis,19_GO:0032502 developmental process,-3.2,9.8,5.7,28160,23,499,4,0.8,0.4,4853|5469|55294|55679,NOTCH2|MED1|FBXW7|LIMS2,-1.7,MyList
GO Biological Processes,19,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-3.2,5.6,4.8,28160,60,499,6,1.2,0.49,641|672|983|5347|55743|63967,BLM|BRCA1|CDK1|PLK1|CHFR|CLSPN,-1.7,MyList
GO Biological Processes,19,GO:0009112,nucleobase metabolic process,19_GO:0008152 metabolic process,-3.2,7.1,5.1,28160,40,499,5,1,0.45,1503|5471|6240|7298|23028,CTPS1|PPAT|RRM1|TYMS|KDM1A,-1.7,MyList
WikiPathways,27,WP4871,Kisspeptin/kisspeptin receptor system in the ovary,,-3.2,7.1,5.1,28160,40,499,5,1,0.45,3265|5163|5294|5580|5583,HRAS|PDK1|PIK3CG|PRKCD|PRKCH,-1.7,MyList
GO Biological Processes,19,GO:0009069,serine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.2,7.1,5.1,28160,40,499,5,1,0.45,1719|4522|5723|22929|29968,DHFR|MTHFD1|PSPH|SEPHS1|PSAT1,-1.7,MyList
GO Biological Processes,19,GO:0006730,one-carbon metabolic process,19_GO:0008152 metabolic process,-3.2,7.1,5.1,28160,40,499,5,1,0.45,191|1719|4522|7298|10797,AHCY|DHFR|MTHFD1|TYMS|MTHFD2,-1.7,MyList
Canonical Pathways,11,M161,PID IFNG PATHWAY,,-3.2,7.1,5.1,28160,40,499,5,1,0.45,1387|2033|2889|3458|5580,CREBBP|EP300|RAPGEF1|IFNG|PRKCD,-1.7,MyList
