Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-4.7,2.4,4.9,28160,763,455,29,6.4,1.1,3384|3804|3811|3812|3820|4734|5336|5683|6502|6850|7305|8519|9246|10385|10437|11126|22914|27338|51191|51348|57531|64167|84727|114876|117157|118788|131450|140691|140735,ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|NEDD4|PLCG2|PSMA2|SKP2|SYK|TYROBP|IFITM1|UBE2L6|BTN2A2|IFI30|CD160|KLRK1|UBE2S|HERC5|KLRF1|HACE1|ERAP2|SPSB2|OSBPL1A|SH2D1B|PIK3AP1|CD200R1|TRIM69|DYNLL2,-2.3,MyList
GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-4.6,3.6,5.4,28160,258,455,15,3.3,0.84,2|3848|3965|4938|4940|6773|6850|9111|9636|10875|11274|11277|56339|79132|131450,A2M|KRT1|LGALS9|OAS1|OAS3|STAT2|SYK|NMI|ISG15|FGL2|USP18|TREX1|METTL3|DHX58|CD200R1,-2.3,MyList
GO Biological Processes,19,GO:0043299,leukocyte degranulation,19_GO:0002376 immune system process,-4.5,6.6,6.2,28160,75,455,8,1.8,0.62,3684|3822|3965|5729|5730|6850|7462|729230,ITGAM|KLRC2|LGALS9|PTGDR|PTGDS|SYK|LAT2|CCR2,-2.2,MyList
GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.5,3.9,5.4,28160,204,455,13,2.9,0.78,950|2838|2934|3434|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|GPR15|GSN|IFIT1|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2.2,MyList
GO Biological Processes,19,GO:0052126,movement in host environment,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.5,4.2,5.5,28160,176,455,12,2.6,0.75,950|2838|2934|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|GPR15|GSN|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2.2,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-4.5,7.7,6.5,28160,56,455,7,1.5,0.58,3663|3665|4938|4940|9111|9636|79132,IRF5|IRF7|OAS1|OAS3|NMI|ISG15|DHX58,-2.2,MyList
GO Biological Processes,19,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-4.5,7.7,6.5,28160,56,455,7,1.5,0.58,3684|3822|6375|7305|8807|11126|22914,ITGAM|KLRC2|XCL1|TYROBP|IL18RAP|CD160|KLRK1,-2.2,MyList
GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-4.5,7.7,6.5,28160,56,455,7,1.5,0.58,3663|3665|4938|4940|9111|9636|79132,IRF5|IRF7|OAS1|OAS3|NMI|ISG15|DHX58,-2.2,MyList
KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-4.5,3.3,5.2,28160,299,455,16,3.5,0.86,1026|1460|3315|3665|4734|4938|4940|5336|5610|6502|6773|6850|9636|10379|51728|548644,CDKN1A|CSNK2B|HSPB1|IRF7|NEDD4|OAS1|OAS3|PLCG2|EIF2AK2|SKP2|STAT2|SYK|ISG15|IRF9|POLR3K|POLR2J3,-2.2,MyList
GO Biological Processes,19,GO:0001959,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-4.5,4.5,5.6,28160,150,455,11,2.4,0.72,3665|4938|4940|6773|6850|9636|11274|11277|56339|81030|114769,IRF7|OAS1|OAS3|STAT2|SYK|ISG15|USP18|TREX1|METTL3|ZBP1|CARD16,-2.2,MyList
GO Biological Processes,19,GO:0002224,toll-like receptor signaling pathway,19_GO:0002376 immune system process,-4.5,5,5.7,28160,124,455,10,2.2,0.69,3430|3665|3965|4938|5336|9111|23098|81622|91543|118788,IFI35|IRF7|LGALS9|OAS1|PLCG2|NMI|SARM1|UNC93B1|RSAD2|PIK3AP1,-2.2,MyList
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-4.4,9.5,6.8,28160,39,455,6,1.3,0.53,3663|3665|4938|4940|9636|79132,IRF5|IRF7|OAS1|OAS3|ISG15|DHX58,-2.2,MyList
GO Biological Processes,19,GO:0031341,regulation of cell killing,19_GO:0050789 regulation of biological process,-4.4,5.5,5.8,28160,102,455,9,2,0.65,3684|3822|3965|6375|6850|7305|8807|11126|22914,ITGAM|KLRC2|LGALS9|XCL1|SYK|TYROBP|IL18RAP|CD160|KLRK1,-2.1,MyList
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-4.4,5.5,5.8,28160,102,455,9,2,0.65,1191|3315|3965|4938|4940|5336|6850|7305|729230,CLU|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|CCR2,-2.1,MyList
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-4.3,2.7,4.8,28160,484,455,21,4.6,0.98,326|2207|2529|2841|2934|3965|6097|6375|6850|8379|10385|10875|11126|11277|22914|56339|57178|79840|91543|257101|729230,AIRE|FCER1G|FUT7|GPR18|GSN|LGALS9|RORC|XCL1|SYK|MAD1L1|BTN2A2|FGL2|CD160|TREX1|KLRK1|METTL3|ZMIZ1|NHEJ1|RSAD2|ZNF683|CCR2,-2,MyList
GO Biological Processes,19,GO:0001960,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-4.3,6.1,5.9,28160,81,455,8,1.8,0.62,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-2,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-4.3,6,5.9,28160,82,455,8,1.8,0.62,3684|3822|3965|6375|7305|8807|11126|22914,ITGAM|KLRC2|LGALS9|XCL1|TYROBP|IL18RAP|CD160|KLRK1,-2,MyList
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-4.2,7.1,6.1,28160,61,455,7,1.5,0.58,326|6375|6846|22914|131450|257144|729230,AIRE|XCL1|XCL2|KLRK1|CD200R1|GCSAM|CCR2,-2,MyList
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-4.2,5.3,5.6,28160,106,455,9,2,0.65,1191|3315|3965|4938|4940|5336|6850|7305|729230,CLU|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|CCR2,-2,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.2,4.2,5.2,28160,162,455,11,2.4,0.72,3665|4938|4940|6773|6850|9636|11274|11277|56339|81030|114769,IRF7|OAS1|OAS3|STAT2|SYK|ISG15|USP18|TREX1|METTL3|ZBP1|CARD16,-1.9,MyList
GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-4.1,8.4,6.3,28160,44,455,6,1.3,0.53,2207|3684|6850|7305|8807|729230,FCER1G|ITGAM|SYK|TYROBP|IL18RAP|CCR2,-1.9,MyList
GO Biological Processes,19,GO:0060761,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-4.1,5.8,5.7,28160,86,455,8,1.8,0.62,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-1.9,MyList
GO Biological Processes,19,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,19_GO:0048518 positive regulation of biological process,-4.1,17,7.7,28160,15,455,4,0.88,0.44,3965|4938|4940|6850,LGALS9|OAS1|OAS3|SYK,-1.9,MyList
GO Biological Processes,19,GO:1905671,regulation of lysosome organization,19_GO:0050789 regulation of biological process,-4.1,31,9.4,28160,6,455,3,0.66,0.38,950|11277|55353,SCARB2|TREX1|LAPTM4B,-1.9,MyList
GO Biological Processes,19,GO:0032020,ISG15-protein conjugation,19_GO:0008152 metabolic process,-4.1,31,9.4,28160,6,455,3,0.66,0.38,9246|9636|51191,UBE2L6|ISG15|HERC5,-1.9,MyList
GO Biological Processes,19,GO:0072679,thymocyte migration,19_GO:0040011 locomotion,-4.1,31,9.4,28160,6,455,3,0.66,0.38,326|6375|729230,AIRE|XCL1|CCR2,-1.9,MyList
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-4.1,3.4,4.9,28160,256,455,14,3.1,0.81,326|2207|2529|2841|3965|6097|6850|10875|56339|57178|79840|91543|257101|729230,AIRE|FCER1G|FUT7|GPR18|LGALS9|RORC|SYK|FGL2|METTL3|ZMIZ1|NHEJ1|RSAD2|ZNF683|CCR2,-1.9,MyList
GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-4,4.1,5.1,28160,168,455,11,2.4,0.72,2529|3822|3965|4049|6375|8807|11126|22914|91543|117157|729230,FUT7|KLRC2|LGALS9|LTA|XCL1|IL18RAP|CD160|KLRK1|RSAD2|SH2D1B|CCR2,-1.8,MyList
KEGG Pathway,24,hsa05160,Hepatitis C,,-4,4,5.1,28160,169,455,11,2.4,0.72,1026|3434|3665|4599|4938|4940|5605|5610|6773|10379|91543,CDKN1A|IFIT1|IRF7|MX1|OAS1|OAS3|MAP2K2|EIF2AK2|STAT2|IRF9|RSAD2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-2424491,DAP12 signaling,,-4,10,6.5,28160,30,455,5,1.1,0.49,3822|5336|6850|7305|22914,KLRC2|PLCG2|SYK|TYROBP|KLRK1,-1.7,MyList
GO Biological Processes,19,GO:0002715,regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.9,7.7,6,28160,48,455,6,1.3,0.53,3822|3965|8807|11126|22914|117157,KLRC2|LGALS9|IL18RAP|CD160|KLRK1|SH2D1B,-1.7,MyList
GO Biological Processes,19,GO:0072676,lymphocyte migration,19_GO:0040011 locomotion,-3.9,4.8,5.2,28160,117,455,9,2,0.65,326|2529|2838|6375|6846|22914|131450|257144|729230,AIRE|FUT7|GPR15|XCL1|XCL2|KLRK1|CD200R1|GCSAM|CCR2,-1.7,MyList
GO Biological Processes,19,GO:0002717,positive regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.9,10,6.4,28160,31,455,5,1.1,0.49,3822|8807|11126|22914|117157,KLRC2|IL18RAP|CD160|KLRK1|SH2D1B,-1.7,MyList
GO Biological Processes,19,GO:0070106,interleukin-27-mediated signaling pathway,19_GO:0023052 signaling,-3.9,27,8.7,28160,7,455,3,0.66,0.38,4599|4938|8638,MX1|OAS1|OASL,-1.6,MyList
GO Biological Processes,19,GO:0002228,natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,6,5.5,28160,72,455,7,1.5,0.58,3811|3822|3965|8807|11126|22914|117157,KIR3DL1|KLRC2|LGALS9|IL18RAP|CD160|KLRK1|SH2D1B,-1.6,MyList
GO Biological Processes,19,GO:0043903,regulation of biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,6,5.5,28160,72,455,7,1.5,0.58,2934|3965|4061|8519|10346|10410|10581,GSN|LGALS9|LY6E|IFITM1|TRIM22|IFITM3|IFITM2,-1.6,MyList
WikiPathways,27,WP4963,p53 transcriptional gene network,,-3.8,6,5.5,28160,72,455,7,1.5,0.58,1026|2517|3663|6303|8793|9636|10379,CDKN1A|FUCA1|IRF5|SAT1|TNFRSF10D|ISG15|IRF9,-1.6,MyList
GO Biological Processes,19,GO:0002223,stimulatory C-type lectin receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,14,6.9,28160,18,455,4,0.88,0.44,3822|5336|6850|7305,KLRC2|PLCG2|SYK|TYROBP,-1.6,MyList
GO Biological Processes,19,GO:1990858,cellular response to lectin,19_GO:0050896 response to stimulus,-3.8,14,6.9,28160,18,455,4,0.88,0.44,3822|5336|6850|7305,KLRC2|PLCG2|SYK|TYROBP,-1.6,MyList
GO Biological Processes,19,GO:1990840,response to lectin,19_GO:0050896 response to stimulus,-3.8,14,6.9,28160,18,455,4,0.88,0.44,3822|5336|6850|7305,KLRC2|PLCG2|SYK|TYROBP,-1.6,MyList
WikiPathways,27,WP4880,Host-pathogen interaction of human coronaviruses - interferon induction,,-3.8,9.4,6.2,28160,33,455,5,1.1,0.49,4938|4940|5610|6773|10379,OAS1|OAS3|EIF2AK2|STAT2|IRF9,-1.6,MyList
GO Biological Processes,19,GO:0032640,tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-3.7,3.8,4.8,28160,180,455,11,2.4,0.72,1191|2841|3315|3965|4938|4940|5336|6850|7305|11277|729230,CLU|GPR18|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|TREX1|CCR2,-1.6,MyList
GO Biological Processes,19,GO:0032680,regulation of tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-3.7,3.8,4.8,28160,180,455,11,2.4,0.72,1191|2841|3315|3965|4938|4940|5336|6850|7305|11277|729230,CLU|GPR18|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|TREX1|CCR2,-1.6,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-3.7,2.7,4.4,28160,419,455,18,4,0.91,2|2841|3848|3965|4938|4940|6773|6850|9111|9636|10875|11274|11277|22914|56339|79132|114769|131450,A2M|GPR18|KRT1|LGALS9|OAS1|OAS3|STAT2|SYK|NMI|ISG15|FGL2|USP18|TREX1|KLRK1|METTL3|DHX58|CARD16|CD200R1,-1.5,MyList
GO Biological Processes,19,GO:0001909,leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3.7,4.5,5,28160,125,455,9,2,0.65,3684|3811|3822|3965|6375|7305|8807|11126|22914,ITGAM|KIR3DL1|KLRC2|LGALS9|XCL1|TYROBP|IL18RAP|CD160|KLRK1,-1.5,MyList
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-3.6,4,4.8,28160,155,455,10,2.2,0.69,2529|2841|3965|6097|6375|6850|11126|91543|257101|729230,FUT7|GPR18|LGALS9|RORC|XCL1|SYK|CD160|RSAD2|ZNF683|CCR2,-1.5,MyList
GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-3.6,6.9,5.5,28160,54,455,6,1.3,0.53,3812|3822|3823|7305|10578|729230,KIR3DL2|KLRC2|KLRC3|TYROBP|GNLY|CCR2,-1.5,MyList
GO Biological Processes,19,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-3.6,3.7,4.7,28160,186,455,11,2.4,0.72,1191|2841|3315|3965|4938|4940|5336|6850|7305|11277|729230,CLU|GPR18|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|TREX1|CCR2,-1.5,MyList
GO Biological Processes,19,GO:0071706,tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-3.6,3.7,4.7,28160,186,455,11,2.4,0.72,1191|2841|3315|3965|4938|4940|5336|6850|7305|11277|729230,CLU|GPR18|HSPB1|LGALS9|OAS1|OAS3|PLCG2|SYK|TYROBP|TREX1|CCR2,-1.5,MyList
GO Biological Processes,19,GO:0002444,myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-3.6,4.9,5,28160,102,455,8,1.8,0.62,3684|3965|5729|5730|6850|7305|7462|729230,ITGAM|LGALS9|PTGDR|PTGDS|SYK|TYROBP|LAT2|CCR2,-1.4,MyList
GO Biological Processes,19,GO:0002283,neutrophil activation involved in immune response,19_GO:0002376 immune system process,-3.6,12,6.5,28160,20,455,4,0.88,0.44,2207|3684|6850|7305,FCER1G|ITGAM|SYK|TYROBP,-1.4,MyList
GO Biological Processes,19,GO:0071637,regulation of monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-3.6,12,6.5,28160,20,455,4,0.88,0.44,3965|4938|4940|6850,LGALS9|OAS1|OAS3|SYK,-1.4,MyList
GO Biological Processes,19,GO:0071605,monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-3.6,12,6.5,28160,20,455,4,0.88,0.44,3965|4938|4940|6850,LGALS9|OAS1|OAS3|SYK,-1.4,MyList
WikiPathways,27,WP4877,Host-pathogen interaction of human coronaviruses - MAPK signaling,,-3.6,8.6,5.8,28160,36,455,5,1.1,0.49,684|5605|8519|10410|10581,BST2|MAP2K2|IFITM1|IFITM3|IFITM2,-1.4,MyList
Reactome Gene Sets,6,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",,-3.6,5.6,5.2,28160,78,455,7,1.5,0.58,6483|8818|10559|27090|79796|84920|91869,ST3GAL2|DPM2|SLC35A1|ST6GALNAC4|ALG9|ALG10|RFT1,-1.4,MyList
GO Biological Processes,19,GO:0046456,icosanoid biosynthetic process,19_GO:0008152 metabolic process,-3.5,6.6,5.4,28160,56,455,6,1.3,0.53,241|4258|5730|6850|8644|27306,ALOX5AP|MGST2|PTGDS|SYK|AKR1C3|HPGDS,-1.4,MyList
GO Biological Processes,19,GO:0042116,macrophage activation,19_GO:0002376 immune system process,-3.5,4.7,4.9,28160,105,455,8,1.8,0.62,1191|3430|3684|5336|6850|7305|9111|11277,CLU|IFI35|ITGAM|PLCG2|SYK|TYROBP|NMI|TREX1,-1.4,MyList
GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-3.5,3.5,4.5,28160,192,455,11,2.4,0.72,3684|3811|3822|3965|6375|6850|7305|8807|10578|11126|22914,ITGAM|KIR3DL1|KLRC2|LGALS9|XCL1|SYK|TYROBP|IL18RAP|GNLY|CD160|KLRK1,-1.4,MyList
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.5,2.2,4,28160,636,455,23,5.1,1,950|1191|2207|2934|2966|3092|3507|3684|4734|5336|6850|28388|28392|28394|28395|28412|28420|28444|28448|28452|28473|28526|51257,SCARB2|CLU|FCER1G|GSN|GTF2H2|HIP1|IGHM|ITGAM|NEDD4|PLCG2|SYK|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-66|IGHV3-53|IGHV3-21|IGHV3-15|IGHV3-7|IGHV1-3|TRDC|MARCHF2,-1.4,MyList
GO Biological Processes,19,GO:0046641,positive regulation of alpha-beta T cell proliferation,19_GO:0022610 biological adhesion,-3.5,12,6.3,28160,21,455,4,0.88,0.44,3965|6375|6850|729230,LGALS9|XCL1|SYK|CCR2,-1.3,MyList
WikiPathways,27,WP1424,Globo sphingolipid metabolism,,-3.5,12,6.3,28160,21,455,4,0.88,0.44,28|2650|6483|27090,ABO|GCNT1|ST3GAL2|ST6GALNAC4,-1.3,MyList
Reactome Gene Sets,6,R-HSA-8983711,OAS antiviral response,,-3.5,21,7.5,28160,9,455,3,0.66,0.38,4938|4940|8638,OAS1|OAS3|OASL,-1.3,MyList
GO Biological Processes,19,GO:0060700,regulation of ribonuclease activity,19_GO:0050789 regulation of biological process,-3.5,21,7.5,28160,9,455,3,0.66,0.38,4938|4940|8638,OAS1|OAS3|OASL,-1.3,MyList
KEGG Pathway,24,ko05162,Measles,,-3.5,4.2,4.7,28160,134,455,9,2,0.65,1460|3665|4599|4938|4940|5610|6773|8793|10379,CSNK2B|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT2|TNFRSF10D|IRF9,-1.3,MyList
GO Biological Processes,19,GO:0042119,neutrophil activation,19_GO:0002376 immune system process,-3.5,8.1,5.6,28160,38,455,5,1.1,0.49,2207|3684|6850|7305|8807,FCER1G|ITGAM|SYK|TYROBP|IL18RAP,-1.3,MyList
GO Biological Processes,19,GO:0002220,innate immune response activating cell surface receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.4,11,6.2,28160,22,455,4,0.88,0.44,3822|5336|6850|7305,KLRC2|PLCG2|SYK|TYROBP,-1.3,MyList
GO Biological Processes,19,GO:0032069,regulation of nuclease activity,19_GO:0050789 regulation of biological process,-3.4,11,6.2,28160,22,455,4,0.88,0.44,4938|4940|8638|79661,OAS1|OAS3|OASL|NEIL1,-1.3,MyList
Reactome Gene Sets,6,R-HSA-392170,ADP signalling through P2Y purinoceptor 12,,-3.4,11,6.2,28160,22,455,4,0.88,0.44,2770|2791|2793|94235,GNAI1|GNG11|GNGT2|GNG8,-1.3,MyList
WikiPathways,27,WP3937,Microglia pathogen phagocytosis pathway,,-3.4,7.7,5.5,28160,40,455,5,1.1,0.49,2207|3684|5336|6850|7305,FCER1G|ITGAM|PLCG2|SYK|TYROBP,-1.2,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.3,5.1,4.8,28160,85,455,7,1.5,0.58,2537|3665|3965|4938|4940|8638|79132,IFI6|IRF7|LGALS9|OAS1|OAS3|OASL|DHX58,-1.2,MyList
GO Biological Processes,19,GO:0051351,positive regulation of ligase activity,19_GO:0065007 biological regulation,-3.3,19,7.1,28160,10,455,3,0.66,0.38,7518|79840|134145,XRCC4|NHEJ1|ATPSCKMT,-1.2,MyList
GO Biological Processes,19,GO:0002758,innate immune response-activating signal transduction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.3,11,6,28160,23,455,4,0.88,0.44,3822|5336|6850|7305,KLRC2|PLCG2|SYK|TYROBP,-1.2,MyList
GO Biological Processes,19,GO:0032653,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.3,6,5,28160,62,455,6,1.3,0.53,3965|5336|6375|6850|7305|9636,LGALS9|PLCG2|XCL1|SYK|TYROBP|ISG15,-1.2,MyList
GO Biological Processes,19,GO:0032613,interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.3,6,5,28160,62,455,6,1.3,0.53,3965|5336|6375|6850|7305|9636,LGALS9|PLCG2|XCL1|SYK|TYROBP|ISG15,-1.2,MyList
GO Biological Processes,19,GO:0034341,response to interferon-gamma,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.3,4,4.5,28160,141,455,9,2,0.65,684|3965|6375|6846|8519|9111|10410|10581|252983,BST2|LGALS9|XCL1|XCL2|IFITM1|NMI|IFITM3|IFITM2|STXBP4,-1.2,MyList
GO Biological Processes,19,GO:0032733,positive regulation of interleukin-10 production,19_GO:0048518 positive regulation of biological process,-3.3,7.5,5.4,28160,41,455,5,1.1,0.49,3965|5336|6375|6850|9636,LGALS9|PLCG2|XCL1|SYK|ISG15,-1.2,MyList
GO Biological Processes,19,GO:0032735,positive regulation of interleukin-12 production,19_GO:0048518 positive regulation of biological process,-3.3,7.5,5.4,28160,41,455,5,1.1,0.49,3663|3965|4050|5336|6850,IRF5|LGALS9|LTB|PLCG2|SYK,-1.2,MyList
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.3,4.4,4.6,28160,113,455,8,1.8,0.62,3822|4049|6375|8807|11126|22914|91543|117157,KLRC2|LTA|XCL1|IL18RAP|CD160|KLRK1|RSAD2|SH2D1B,-1.2,MyList
KEGG Pathway,24,ko05164,Influenza A,,-3.3,3.6,4.4,28160,173,455,10,2.2,0.69,3665|4599|4938|4940|5605|5610|6773|8793|10379|91543,IRF7|MX1|OAS1|OAS3|MAP2K2|EIF2AK2|STAT2|TNFRSF10D|IRF9|RSAD2,-1.2,MyList
GO Biological Processes,19,GO:0071675,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.3,4.3,4.6,28160,114,455,8,1.8,0.62,326|3965|6375|6846|22914|131450|257144|729230,AIRE|LGALS9|XCL1|XCL2|KLRK1|CD200R1|GCSAM|CCR2,-1.2,MyList
GO Biological Processes,19,GO:0035458,cellular response to interferon-beta,19_GO:0050896 response to stimulus,-3.3,10,5.9,28160,24,455,4,0.88,0.44,4938|10581|11277|51079,OAS1|IFITM2|TREX1|NDUFA13,-1.2,MyList
GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-3.3,7.4,5.3,28160,42,455,5,1.1,0.49,326|6375|6846|131450|729230,AIRE|XCL1|XCL2|CD200R1|CCR2,-1.2,MyList
GO Biological Processes,19,GO:0039530,MDA-5 signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,17,6.8,28160,11,455,3,0.66,0.38,3665|4940|79132,IRF7|OAS3|DHX58,-1.1,MyList
GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-3.2,9.9,5.7,28160,25,455,4,0.88,0.44,6375|6846|22914|729230,XCL1|XCL2|KLRK1|CCR2,-1.1,MyList
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-3.2,2.5,3.9,28160,389,455,16,3.5,0.86,241|2529|3430|3848|4049|4258|5336|6375|6850|9111|11274|11277|81030|118788|131450|729230,ALOX5AP|FUT7|IFI35|KRT1|LTA|MGST2|PLCG2|XCL1|SYK|NMI|USP18|TREX1|ZBP1|PIK3AP1|CD200R1|CCR2,-1.1,MyList
GO Biological Processes,19,GO:0072678,T cell migration,19_GO:0040011 locomotion,-3.2,5.6,4.8,28160,66,455,6,1.3,0.53,326|2838|6375|6846|131450|729230,AIRE|GPR15|XCL1|XCL2|CD200R1|CCR2,-1.1,MyList
GO Biological Processes,19,GO:0045576,mast cell activation,19_GO:0002376 immune system process,-3.2,5.6,4.8,28160,66,455,6,1.3,0.53,3965|5359|5729|5730|6850|7462,LGALS9|PLSCR1|PTGDR|PTGDS|SYK|LAT2,-1.1,MyList
GO Biological Processes,19,GO:0042269,regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,7,5.1,28160,44,455,5,1.1,0.49,3822|3965|8807|11126|22914,KLRC2|LGALS9|IL18RAP|CD160|KLRK1,-1.1,MyList
GO Biological Processes,19,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,9.5,5.6,28160,26,455,4,0.88,0.44,3822|8807|11126|22914,KLRC2|IL18RAP|CD160|KLRK1,-1,MyList
Reactome Gene Sets,6,R-HSA-2172127,DAP12 interactions,,-3.1,6.9,5.1,28160,45,455,5,1.1,0.49,3822|5336|6850|7305|22914,KLRC2|PLCG2|SYK|TYROBP|KLRK1,-1,MyList
GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0002376 immune system process,-3.1,6.9,5.1,28160,45,455,5,1.1,0.49,3430|3965|4938|9111|118788,IFI35|LGALS9|OAS1|NMI|PIK3AP1,-1,MyList
KEGG Pathway,24,hsa05164,Influenza A,,-3.1,3.4,4.2,28160,182,455,10,2.2,0.69,3665|4599|4938|4940|5605|5610|6773|8793|10379|91543,IRF7|MX1|OAS1|OAS3|MAP2K2|EIF2AK2|STAT2|TNFRSF10D|IRF9|RSAD2,-1,MyList
