Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0043300,regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.5,11,5.1,28160,46,174,3,1.7,0.99,3822|6850|11314,KLRC2|SYK|CD300A,-0.46,MyList
GO Biological Processes,19,GO:0045581,negative regulation of T cell differentiation,19_GO:0022610 biological adhesion,-2.5,10,5,28160,47,174,3,1.7,0.99,2064|10875|282618,ERBB2|FGL2|IFNL1,-0.44,MyList
GO Biological Processes,19,GO:0002718,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.5,6.7,4.4,28160,97,174,4,2.3,1.1,684|6375|8013|91543,BST2|XCL1|NR4A3|RSAD2,-0.43,MyList
GO Biological Processes,19,GO:0002440,production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.5,3.7,3.7,28160,309,174,7,4,1.5,684|958|6375|8013|51744|91543|202309,BST2|CD40|XCL1|NR4A3|CD244|RSAD2|GAPT,-0.42,MyList
GO Biological Processes,19,GO:0002367,cytokine production involved in immune response,19_GO:0002376 immune system process,-2.5,6.6,4.4,28160,98,174,4,2.3,1.1,684|6375|8013|91543,BST2|XCL1|NR4A3|RSAD2,-0.42,MyList
GO Biological Processes,19,GO:0002715,regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,10,5,28160,48,174,3,1.7,0.99,3822|22914|117157,KLRC2|KLRK1|SH2D1B,-0.42,MyList
GO Biological Processes,19,GO:0042100,B cell proliferation,19_GO:0002376 immune system process,-2.5,6.5,4.4,28160,99,174,4,2.3,1.1,958|7305|11314|202309,CD40|TYROBP|CD300A|GAPT,-0.41,MyList
GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,9.9,4.9,28160,49,174,3,1.7,0.99,857|4061|53840,CAV1|LY6E|TRIM34,-0.4,MyList
KEGG Pathway,24,ko05144,Malaria,,-2.5,9.9,4.9,28160,49,174,3,1.7,0.99,958|3820|22914,CD40|KLRB1|KLRK1,-0.4,MyList
GO Biological Processes,19,GO:0038093,Fc receptor signaling pathway,19_GO:0002376 immune system process,-2.4,9.7,4.9,28160,50,174,3,1.7,0.99,2207|6850|8013,FCER1G|SYK|NR4A3,-0.38,MyList
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-2.4,6.3,4.3,28160,102,174,4,2.3,1.1,4938|4940|6850|7305,OAS1|OAS3|SYK|TYROBP,-0.37,MyList
GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,4.1,3.7,28160,239,174,6,3.4,1.4,857|3600|6375|6850|8013|22914,CAV1|IL15|XCL1|SYK|NR4A3|KLRK1,-0.37,MyList
GO Biological Processes,19,GO:1904063,negative regulation of cation transmembrane transport,19_GO:0048519 negative regulation of biological process,-2.4,6.3,4.2,28160,103,174,4,2.3,1.1,857|2281|2669|124935,CAV1|FKBP1B|GEM|SLC43A2,-0.36,MyList
GO Biological Processes,19,GO:0043112,receptor metabolic process,19_GO:0008152 metabolic process,-2.4,4.8,3.9,28160,167,174,5,2.9,1.3,857|2207|2868|6850|51510,CAV1|FCER1G|GRK4|SYK|CHMP5,-0.36,MyList
GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2.4,6.2,4.2,28160,104,174,4,2.3,1.1,6375|6850|11314|257101,XCL1|SYK|CD300A|ZNF683,-0.35,MyList
GO Biological Processes,19,GO:0007259,receptor signaling pathway via JAK-STAT,19_GO:0023052 signaling,-2.4,4.8,3.9,28160,169,174,5,2.9,1.3,857|958|3600|11314|282618,CAV1|CD40|IL15|CD300A|IFNL1,-0.35,MyList
KEGG Pathway,24,hsa05160,Hepatitis C,,-2.4,4.8,3.9,28160,169,174,5,2.9,1.3,3434|4599|4938|4940|91543,IFIT1|MX1|OAS1|OAS3|RSAD2,-0.35,MyList
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-2.4,6.1,4.2,28160,106,174,4,2.3,1.1,4938|4940|6850|7305,OAS1|OAS3|SYK|TYROBP,-0.33,MyList
GO Biological Processes,19,GO:0019882,antigen processing and presentation,19_GO:0002376 immune system process,-2.4,6.1,4.2,28160,106,174,4,2.3,1.1,968|2207|9363|10875,CD68|FCER1G|RAB33A|FGL2,-0.33,MyList
GO Biological Processes,19,GO:0042129,regulation of T cell proliferation,19_GO:0002376 immune system process,-2.4,4.7,3.8,28160,172,174,5,2.9,1.3,2064|3600|6375|6850|8379,ERBB2|IL15|XCL1|SYK|MAD1L1,-0.32,MyList
GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-2.3,9,4.6,28160,54,174,3,1.7,0.99,3822|3823|7305,KLRC2|KLRC3|TYROBP,-0.31,MyList
Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-2.3,6,4.1,28160,108,174,4,2.3,1.1,6512|8671|23382|124935,SLC1A7|SLC4A4|AHCYL2|SLC43A2,-0.31,MyList
GO Biological Processes,19,GO:0006898,receptor-mediated endocytosis,19_GO:0051179 localization,-2.3,3.9,3.6,28160,249,174,6,3.4,1.4,857|1601|2207|2868|6850|115548,CAV1|DAB2|FCER1G|GRK4|SYK|FCHO2,-0.3,MyList
KEGG Pathway,24,hsa05144,Malaria,,-2.3,8.8,4.6,28160,55,174,3,1.7,0.99,958|3820|22914,CD40|KLRB1|KLRK1,-0.29,MyList
GO Biological Processes,19,GO:0045620,negative regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.3,8.8,4.6,28160,55,174,3,1.7,0.99,2064|10875|282618,ERBB2|FGL2|IFNL1,-0.29,MyList
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-2.3,3.4,3.5,28160,334,174,7,4,1.5,684|958|6850|7305|7462|11314|202309,BST2|CD40|SYK|TYROBP|LAT2|CD300A|GAPT,-0.29,MyList
GO Biological Processes,19,GO:0034766,negative regulation of ion transmembrane transport,19_GO:0048519 negative regulation of biological process,-2.3,5.9,4,28160,110,174,4,2.3,1.1,857|2281|2669|124935,CAV1|FKBP1B|GEM|SLC43A2,-0.29,MyList
GO Biological Processes,19,GO:0046456,icosanoid biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.7,4.5,28160,56,174,3,1.7,0.99,241|6850|8644,ALOX5AP|SYK|AKR1C3,-0.28,MyList
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.3,3,3.3,28160,426,174,8,4.6,1.6,2064|2207|3600|6850|10875|91543|257101|282618,ERBB2|FCER1G|IL15|SYK|FGL2|RSAD2|ZNF683|IFNL1,-0.27,MyList
GO Biological Processes,19,GO:0032609,interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.3,5.8,4,28160,112,174,4,2.3,1.1,6375|9636|51744|282618,XCL1|ISG15|CD244|IFNL1,-0.27,MyList
GO Biological Processes,19,GO:0032649,regulation of interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.3,5.8,4,28160,112,174,4,2.3,1.1,6375|9636|51744|282618,XCL1|ISG15|CD244|IFNL1,-0.27,MyList
GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-2.3,3.3,3.4,28160,339,174,7,4,1.5,857|1601|3490|6285|8013|8644|10081,CAV1|DAB2|IGFBP7|S100B|NR4A3|AKR1C3|PDCD7,-0.27,MyList
GO Biological Processes,19,GO:0002886,regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.3,8.5,4.5,28160,57,174,3,1.7,0.99,6850|7305|11314,SYK|TYROBP|CD300A,-0.27,MyList
GO Biological Processes,19,GO:0097696,receptor signaling pathway via STAT,19_GO:0023052 signaling,-2.3,4.5,3.7,28160,180,174,5,2.9,1.3,857|958|3600|11314|282618,CAV1|CD40|IL15|CD300A|IFNL1,-0.27,MyList
GO Biological Processes,19,GO:0043405,regulation of MAP kinase activity,19_GO:0050789 regulation of biological process,-2.3,4.5,3.7,28160,181,174,5,2.9,1.3,857|958|2064|6850|11314,CAV1|CD40|ERBB2|SYK|CD300A,-0.26,MyList
GO Biological Processes,19,GO:0031623,receptor internalization,19_GO:0051179 localization,-2.3,5.7,3.9,28160,114,174,4,2.3,1.1,857|2207|2868|6850,CAV1|FCER1G|GRK4|SYK,-0.25,MyList
GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,19_GO:0050789 regulation of biological process,-2.3,8.4,4.4,28160,58,174,3,1.7,0.99,2281|11314|80316,FKBP1B|CD300A|PPP1R2C,-0.25,MyList
GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2.2,2.8,3.2,28160,529,174,9,5.2,1.7,2669|6850|7462|8013|8379|11314|51510|55686|150465,GEM|SYK|LAT2|NR4A3|MAD1L1|CD300A|CHMP5|MREG|TTL,-0.23,MyList
Reactome Gene Sets,6,R-HSA-2142753,Arachidonic acid metabolism,,-2.2,8.2,4.4,28160,59,174,3,1.7,0.99,241|8644|126410,ALOX5AP|AKR1C3|CYP4F22,-0.23,MyList
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-2.2,3.3,3.3,28160,347,174,7,4,1.5,2669|5359|8379|27175|51510|93426|150465,GEM|PLSCR1|MAD1L1|TUBG2|CHMP5|SYCE1|TTL,-0.23,MyList
GO Biological Processes,19,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0048518 positive regulation of biological process,-2.2,4.4,3.6,28160,186,174,5,2.9,1.3,684|958|6285|51523|53840,BST2|CD40|S100B|CXXC5|TRIM34,-0.22,MyList
GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0050789 regulation of biological process,-2.2,3.7,3.4,28160,264,174,6,3.4,1.4,857|958|3600|6850|11314|282618,CAV1|CD40|IL15|SYK|CD300A|IFNL1,-0.22,MyList
GO Biological Processes,19,GO:2001258,negative regulation of cation channel activity,19_GO:0048519 negative regulation of biological process,-2.2,8.1,4.3,28160,60,174,3,1.7,0.99,857|2281|2669,CAV1|FKBP1B|GEM,-0.22,MyList
Canonical Pathways,11,M7,PID FCER1 PATHWAY,,-2.2,8.1,4.3,28160,60,174,3,1.7,0.99,2207|6850|7462,FCER1G|SYK|LAT2,-0.22,MyList
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-2.2,2.7,3.1,28160,542,174,9,5.2,1.7,2064|2207|3600|6850|7305|10875|91543|257101|282618,ERBB2|FCER1G|IL15|SYK|TYROBP|FGL2|RSAD2|ZNF683|IFNL1,-0.18,MyList
KEGG Pathway,24,hsa04060,Cytokine-cytokine receptor interaction,,-2.2,3.6,3.4,28160,270,174,6,3.4,1.4,958|3600|6375|8742|84818|282618,CD40|IL15|XCL1|TNFSF12|IL17RC|IFNL1,-0.18,MyList
KEGG Pathway,24,ko04060,Cytokine-cytokine receptor interaction,,-2.2,3.6,3.4,28160,270,174,6,3.4,1.4,958|3600|6375|8742|84818|282618,CD40|IL15|XCL1|TNFSF12|IL17RC|IFNL1,-0.18,MyList
GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,2.4,3,28160,748,174,11,6.3,1.8,857|958|968|2207|3512|4938|4940|6850|9636|51510|79132,CAV1|CD40|CD68|FCER1G|JCHAIN|OAS1|OAS3|SYK|ISG15|CHMP5|DHX58,-0.17,MyList
GO Biological Processes,19,GO:0002704,negative regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.2,7.7,4.2,28160,63,174,3,1.7,0.99,684|6375|11314,BST2|XCL1|CD300A,-0.17,MyList
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.1,3.2,3.2,28160,359,174,7,4,1.5,684|4938|4940|6375|7305|79132|282618,BST2|OAS1|OAS3|XCL1|TYROBP|DHX58|IFNL1,-0.17,MyList
GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0008152 metabolic process,-2.1,5.3,3.7,28160,123,174,4,2.3,1.1,241|6850|8644|126410,ALOX5AP|SYK|AKR1C3|CYP4F22,-0.16,MyList
GO Biological Processes,19,GO:0030888,regulation of B cell proliferation,19_GO:0002376 immune system process,-2.1,7.6,4.2,28160,64,174,3,1.7,0.99,958|7305|11314,CD40|TYROBP|CD300A,-0.16,MyList
GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.1,2.6,3.1,28160,552,174,9,5.2,1.7,857|958|2064|2151|2207|2281|5359|6850|7305,CAV1|CD40|ERBB2|F2RL2|FCER1G|FKBP1B|PLSCR1|SYK|TYROBP,-0.15,MyList
Reactome Gene Sets,6,R-HSA-373755,Semaphorin interactions,,-2.1,7.5,4.1,28160,65,174,3,1.7,0.99,2064|7305|55558,ERBB2|TYROBP|PLXNA3,-0.14,MyList
GO Biological Processes,19,GO:0002720,positive regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.1,7.4,4.1,28160,66,174,3,1.7,0.99,6375|8013|91543,XCL1|NR4A3|RSAD2,-0.13,MyList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-2.1,2.3,2.9,28160,763,174,11,6.3,1.8,958|3384|3811|3820|6850|7305|11314|22914|27036|51348|117157,CD40|ICAM2|KIR3DL1|KLRB1|SYK|TYROBP|CD300A|KLRK1|SIGLEC7|KLRF1|SH2D1B,-0.13,MyList
GO Biological Processes,19,GO:0042130,negative regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.1,7.2,4,28160,67,174,3,1.7,0.99,2064|6375|8379,ERBB2|XCL1|MAD1L1,-0.11,MyList
GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.1,3.4,3.2,28160,283,174,6,3.4,1.4,2669|8379|27175|51510|93426|150465,GEM|MAD1L1|TUBG2|CHMP5|SYCE1|TTL,-0.11,MyList
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.1,3.4,3.2,28160,284,174,6,3.4,1.4,857|3600|6375|6850|8013|22914,CAV1|IL15|XCL1|SYK|NR4A3|KLRK1,-0.1,MyList
WikiPathways,27,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-2.1,7.1,4,28160,68,174,3,1.7,0.99,3433|4599|79132,IFIT2|MX1|DHX58,-0.1,MyList
KEGG Pathway,24,hsa04664,Fc epsilon RI signaling pathway,,-2.1,7.1,4,28160,68,174,3,1.7,0.99,241|2207|6850,ALOX5AP|FCER1G|SYK,-0.1,MyList
KEGG Pathway,24,ko04664,Fc epsilon RI signaling pathway,,-2.1,7.1,4,28160,68,174,3,1.7,0.99,241|2207|6850,ALOX5AP|FCER1G|SYK,-0.1,MyList
GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,4,3.4,28160,204,174,5,2.9,1.3,857|3434|4061|5359|53840,CAV1|IFIT1|LY6E|PLSCR1|TRIM34,-0.095,MyList
WikiPathways,27,WP4217,Ebola virus pathway in host,,-2,4.9,3.6,28160,131,174,4,2.3,1.1,684|857|3384|11314,BST2|CAV1|ICAM2|CD300A,-0.094,MyList
GO Biological Processes,19,GO:0042267,natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2,7,4,28160,69,174,3,1.7,0.99,3811|3822|22914,KIR3DL1|KLRC2|KLRK1,-0.094,MyList
GO Biological Processes,19,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,19_GO:0048518 positive regulation of biological process,-2,7,4,28160,69,174,3,1.7,0.99,958|3600|282618,CD40|IL15|IFNL1,-0.094,MyList
GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-2,3,3.1,28160,376,174,7,4,1.5,857|958|2064|3600|6850|11314|282618,CAV1|CD40|ERBB2|IL15|SYK|CD300A|IFNL1,-0.092,MyList
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2,2.3,2.9,28160,779,174,11,6.3,1.8,857|2064|3430|3437|3490|3600|6375|7305|8379|11314|282618,CAV1|ERBB2|IFI35|IFIT3|IGFBP7|IL15|XCL1|TYROBP|MAD1L1|CD300A|IFNL1,-0.084,MyList
GO Biological Processes,19,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,19_GO:0002376 immune system process,-2,6.9,3.9,28160,70,174,3,1.7,0.99,958|6375|202309,CD40|XCL1|GAPT,-0.084,MyList
GO Biological Processes,19,GO:0032722,positive regulation of chemokine production,19_GO:0048518 positive regulation of biological process,-2,6.9,3.9,28160,70,174,3,1.7,0.99,4938|4940|6850,OAS1|OAS3|SYK,-0.084,MyList
GO Biological Processes,19,GO:0051051,negative regulation of transport,19_GO:0048519 negative regulation of biological process,-2,2.7,3,28160,473,174,8,4.6,1.6,684|857|2281|2669|5359|11314|91543|124935,BST2|CAV1|FKBP1B|GEM|PLSCR1|CD300A|RSAD2|SLC43A2,-0.083,MyList
GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-2,2.5,2.9,28160,575,174,9,5.2,1.7,958|968|1601|3600|6850|8013|8644|23209|51510,CD40|CD68|DAB2|IL15|SYK|NR4A3|AKR1C3|MLC1|CHMP5,-0.07,MyList
