Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0060337,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,6.1,4.6,28160,50,464,5,1.1,0.48,4938|4940|9636|11274|81030,OAS1|OAS3|ISG15|USP18|ZBP1,-0.61,MyList
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.9,3,3.8,28160,226,464,11,2.4,0.71,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.6,MyList
Reactome Gene Sets,6,R-HSA-2424491,DAP12 signaling,,-2.8,8.1,5,28160,30,464,4,0.86,0.43,3822|6850|7305|100528032,KLRC2|SYK|TYROBP|KLRC4-KLRK1,-0.6,MyList
GO Biological Processes,19,GO:0071622,regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-2.8,5.9,4.6,28160,51,464,5,1.1,0.48,719|1240|3579|6352|6375,C3AR1|CMKLR1|CXCR2|CCL5|XCL1,-0.58,MyList
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.8,2.9,3.8,28160,228,464,11,2.4,0.71,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.58,MyList
GO Biological Processes,19,GO:0019079,viral genome replication,19_GO:0016032 viral process,-2.8,3.7,4,28160,131,464,8,1.7,0.6,684|3434|4599|4938|4940|6352|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|CCL5|ISG15|RSAD2,-0.58,MyList
GO Biological Processes,19,GO:0031341,regulation of cell killing,19_GO:0050789 regulation of biological process,-2.8,4.2,4.1,28160,102,464,7,1.5,0.57,3822|6375|6850|7305|11126|56253|100528032,KLRC2|XCL1|SYK|TYROBP|CD160|CRTAM|KLRC4-KLRK1,-0.58,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-2.8,3.4,3.9,28160,162,464,9,1.9,0.64,4938|4940|6352|6850|8767|9636|11274|23586|81030,OAS1|OAS3|CCL5|SYK|RIPK2|ISG15|USP18|DDX58|ZBP1,-0.58,MyList
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,5.8,4.5,28160,52,464,5,1.1,0.48,3822|6850|7305|81030|149628,KLRC2|SYK|TYROBP|ZBP1|PYHIN1,-0.56,MyList
GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2.8,4.1,4.1,28160,104,464,7,1.5,0.57,6375|6850|8767|11126|30009|56253|257101,XCL1|SYK|RIPK2|CD160|TBX21|CRTAM|ZNF683,-0.54,MyList
GO Biological Processes,19,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,19_GO:0048518 positive regulation of biological process,-2.8,12,5.6,28160,15,464,3,0.65,0.37,4938|4940|6850,OAS1|OAS3|SYK,-0.53,MyList
CORUM,33,CORUM:230,Mediator complex,,-2.7,7.6,4.8,28160,32,464,4,0.86,0.43,6837|9412|54797|219541,MED22|MED21|MED18|MED19,-0.52,MyList
GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-2.7,3.3,3.8,28160,168,464,9,1.9,0.64,3822|6375|11126|23529|30009|56253|91543|117157|100528032,KLRC2|XCL1|CD160|CLCF1|TBX21|CRTAM|RSAD2|SH2D1B|KLRC4-KLRK1,-0.49,MyList
GO Biological Processes,19,GO:0002431,Fc receptor mediated stimulatory signaling pathway,19_GO:0002376 immune system process,-2.7,7.4,4.7,28160,33,464,4,0.86,0.43,2207|2268|6850|8398,FCER1G|FGR|SYK|PLA2G6,-0.47,MyList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-2.7,1.9,3.3,28160,763,464,24,5.2,1,3384|3804|3811|3812|3820|6850|7305|8767|10219|11126|29990|51191|51348|54850|56253|64167|64718|81027|84078|93611|117157|142678|144699|100528032,ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|SYK|TYROBP|RIPK2|KLRG1|CD160|PILRB|HERC5|KLRF1|FBXL12|CRTAM|ERAP2|UNKL|TUBB1|KBTBD7|FBXO44|SH2D1B|MIB2|FBXL14|KLRC4-KLRK1,-0.47,MyList
GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-2.7,3.9,4,28160,108,464,7,1.5,0.57,2|4938|4940|9636|10875|11274|79132,A2M|OAS1|OAS3|ISG15|FGL2|USP18|DHX58,-0.47,MyList
Reactome Gene Sets,6,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,,-2.7,11,5.4,28160,16,464,3,0.65,0.37,2207|6850|7462,FCER1G|SYK|LAT2,-0.47,MyList
GO Biological Processes,19,GO:0042129,regulation of T cell proliferation,19_GO:0002376 immune system process,-2.6,3.2,3.7,28160,172,464,9,1.9,0.64,944|2064|3600|6352|6375|6850|8379|8767|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|CRTAM,-0.44,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-2.6,4.4,4,28160,82,464,6,1.3,0.52,3822|6375|7305|11126|56253|100528032,KLRC2|XCL1|TYROBP|CD160|CRTAM|KLRC4-KLRK1,-0.43,MyList
Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-2.6,4.4,4,28160,82,464,6,1.3,0.52,843|6285|9636|23586|51191|79132,CASP10|S100B|ISG15|DDX58|HERC5|DHX58,-0.43,MyList
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.6,3.8,3.9,28160,111,464,7,1.5,0.57,944|4063|6850|8767|30009|91543|257101,TNFSF8|LY9|SYK|RIPK2|TBX21|RSAD2|ZNF683,-0.41,MyList
GO Biological Processes,19,GO:0060263,regulation of respiratory burst,19_GO:0050789 regulation of biological process,-2.6,11,5.2,28160,17,464,3,0.65,0.37,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-0.41,MyList
GO Biological Processes,19,GO:0006390,mitochondrial transcription,19_GO:0008152 metabolic process,-2.6,11,5.2,28160,17,464,3,0.65,0.37,2309|7978|80298,FOXO3|MTERF1|MTERF2,-0.41,MyList
GO Biological Processes,19,GO:0007249,I-kappaB kinase/NF-kappaB signaling,19_GO:0023052 signaling,-2.6,2.6,3.5,28160,281,464,12,2.6,0.74,684|843|6285|7132|8767|10346|10475|55179|64343|142678|147699|339123,BST2|CASP10|S100B|TNFRSF1A|RIPK2|TRIM22|TRIM38|FAIM|AZI2|MIB2|PPM1N|JMJD8,-0.4,MyList
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-2.6,2.9,3.6,28160,210,464,10,2.2,0.67,2064|2268|6375|7305|8379|8530|10077|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|CST7|TSPAN32|FGL2|TBX21|CRTAM,-0.39,MyList
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.6,2.5,3.4,28160,320,464,13,2.8,0.77,684|944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,BST2|TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.39,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,4.3,3.9,28160,85,464,6,1.3,0.52,2537|4938|4940|6352|23586|79132,IFI6|OAS1|OAS3|CCL5|DDX58|DHX58,-0.37,MyList
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-2.5,3.3,3.6,28160,146,464,8,1.7,0.6,2064|3600|6850|8767|10875|30009|56253|257101,ERBB2|IL15|SYK|RIPK2|FGL2|TBX21|CRTAM|ZNF683,-0.36,MyList
GO Biological Processes,19,GO:1990840,response to lectin,19_GO:0050896 response to stimulus,-2.5,10,5,28160,18,464,3,0.65,0.37,3822|6850|7305,KLRC2|SYK|TYROBP,-0.36,MyList
GO Biological Processes,19,GO:0002223,stimulatory C-type lectin receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,10,5,28160,18,464,3,0.65,0.37,3822|6850|7305,KLRC2|SYK|TYROBP,-0.36,MyList
GO Biological Processes,19,GO:1990858,cellular response to lectin,19_GO:0050896 response to stimulus,-2.5,10,5,28160,18,464,3,0.65,0.37,3822|6850|7305,KLRC2|SYK|TYROBP,-0.36,MyList
GO Biological Processes,19,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",19_GO:0002376 immune system process,-2.5,10,5,28160,18,464,3,0.65,0.37,6375|30009|91543,XCL1|TBX21|RSAD2,-0.36,MyList
WikiPathways,27,WP619,Type II interferon signaling (IFNG),,-2.5,6.6,4.4,28160,37,464,4,0.86,0.43,2537|3433|4938|9636,IFI6|IFIT2|OAS1|ISG15,-0.34,MyList
WikiPathways,27,WP3865,Novel intracellular components of RIG-I-like receptor (RLR) pathway,,-2.5,5,4,28160,61,464,5,1.1,0.48,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.32,MyList
GO Biological Processes,19,GO:0019731,antibacterial humoral response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,5,4,28160,61,464,5,1.1,0.48,3493|3494|3512|8398|28912,IGHA1|IGHA2|JCHAIN|PLA2G6|IGKV3-20,-0.32,MyList
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.5,2.5,3.3,28160,290,464,12,2.6,0.74,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.32,MyList
GO Biological Processes,19,GO:0046633,alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.5,6.4,4.3,28160,38,464,4,0.86,0.43,3600|6375|6850|8767,IL15|XCL1|SYK|RIPK2,-0.31,MyList
GO Biological Processes,19,GO:0001959,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-2.5,3.2,3.6,28160,150,464,8,1.7,0.6,4938|4940|6352|6850|8767|9636|11274|81030,OAS1|OAS3|CCL5|SYK|RIPK2|ISG15|USP18|ZBP1,-0.31,MyList
GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-2.5,9.6,4.8,28160,19,464,3,0.65,0.37,3430|6850|7305,IFI35|SYK|TYROBP,-0.31,MyList
GO Biological Processes,19,GO:0010759,positive regulation of macrophage chemotaxis,19_GO:0040011 locomotion,-2.5,9.6,4.8,28160,19,464,3,0.65,0.37,719|1240|6352,C3AR1|CMKLR1|CCL5,-0.31,MyList
GO Biological Processes,19,GO:0030101,natural killer cell activation,19_GO:0002376 immune system process,-2.4,4.1,3.8,28160,89,464,6,1.3,0.52,2268|3600|3822|7305|257101|100528032,FGR|IL15|KLRC2|TYROBP|ZNF683|KLRC4-KLRK1,-0.31,MyList
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.4,2.5,3.3,28160,293,464,12,2.6,0.74,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.3,MyList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.4,1.8,3.1,28160,799,464,24,5.2,1,408|684|719|1240|1649|2207|2268|3600|4063|4938|4940|6375|6850|7305|7538|8767|9636|11126|23586|30009|56253|79132|91543|149628,ARRB1|BST2|C3AR1|CMKLR1|DDIT3|FCER1G|FGR|IL15|LY9|OAS1|OAS3|XCL1|SYK|TYROBP|ZFP36|RIPK2|ISG15|CD160|DDX58|TBX21|CRTAM|DHX58|RSAD2|PYHIN1,-0.29,MyList
GO Biological Processes,19,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0048518 positive regulation of biological process,-2.4,2.9,3.4,28160,186,464,9,1.9,0.64,684|843|6285|7132|8767|10346|10475|142678|339123,BST2|CASP10|S100B|TNFRSF1A|RIPK2|TRIM22|TRIM38|MIB2|JMJD8,-0.28,MyList
GO Biological Processes,19,GO:0071637,regulation of monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-2.4,9.1,4.7,28160,20,464,3,0.65,0.37,4938|4940|6850,OAS1|OAS3|SYK,-0.26,MyList
GO Biological Processes,19,GO:0002283,neutrophil activation involved in immune response,19_GO:0002376 immune system process,-2.4,9.1,4.7,28160,20,464,3,0.65,0.37,2207|6850|7305,FCER1G|SYK|TYROBP,-0.26,MyList
GO Biological Processes,19,GO:0071605,monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-2.4,9.1,4.7,28160,20,464,3,0.65,0.37,4938|4940|6850,OAS1|OAS3|SYK,-0.26,MyList
GO Biological Processes,19,GO:0010508,positive regulation of autophagy,19_GO:0048518 positive regulation of biological process,-2.3,3.4,3.5,28160,124,464,7,1.5,0.57,154|2309|8767|10346|10475|27244|79156,ADRB2|FOXO3|RIPK2|TRIM22|TRIM38|SESN1|PLEKHF1,-0.22,MyList
GO Biological Processes,19,GO:0051250,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.3,3.1,3.4,28160,157,464,8,1.7,0.6,2064|2268|6375|7305|8379|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|FGL2|TBX21|CRTAM,-0.22,MyList
GO Biological Processes,19,GO:0006353,"DNA-templated transcription, termination",19_GO:0008152 metabolic process,-2.3,8.7,4.6,28160,21,464,3,0.65,0.37,7978|54797|80298,MTERF1|MED18|MTERF2,-0.22,MyList
GO Biological Processes,19,GO:0046641,positive regulation of alpha-beta T cell proliferation,19_GO:0022610 biological adhesion,-2.3,8.7,4.6,28160,21,464,3,0.65,0.37,6375|6850|8767,XCL1|SYK|RIPK2,-0.22,MyList
GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-2.3,2.8,3.3,28160,192,464,9,1.9,0.64,3811|3822|6375|6850|7305|10578|11126|56253|100528032,KIR3DL1|KLRC2|XCL1|SYK|TYROBP|GNLY|CD160|CRTAM|KLRC4-KLRK1,-0.22,MyList
GO Biological Processes,19,GO:0001909,leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-2.3,3.4,3.5,28160,125,464,7,1.5,0.57,3811|3822|6375|7305|11126|56253|100528032,KIR3DL1|KLRC2|XCL1|TYROBP|CD160|CRTAM|KLRC4-KLRK1,-0.22,MyList
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.3,3.4,3.5,28160,125,464,7,1.5,0.57,719|1240|2207|3579|6352|6375|6850,C3AR1|CMKLR1|FCER1G|CXCR2|CCL5|XCL1|SYK,-0.22,MyList
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.3,2,3,28160,555,464,18,3.9,0.9,408|1649|2309|3433|3579|6285|6352|6850|7132|7305|8644|8742|8767|10962|11126|51147|79156|81030,ARRB1|DDIT3|FOXO3|IFIT2|CXCR2|S100B|CCL5|SYK|TNFRSF1A|TYROBP|AKR1C3|TNFSF12|RIPK2|MLLT11|CD160|ING4|PLEKHF1|ZBP1,-0.18,MyList
GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0040011 locomotion,-2.3,2.8,3.2,28160,196,464,9,1.9,0.64,719|1240|2059|3579|6352|6375|30009|56253|100528032,C3AR1|CMKLR1|EPS8|CXCR2|CCL5|XCL1|TBX21|CRTAM|KLRC4-KLRK1,-0.18,MyList
KEGG Pathway,24,hsa_M00049,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,-2.3,8.3,4.4,28160,22,464,3,0.65,0.37,4833|26289|221264,NME4|AK5|AK9,-0.18,MyList
GO Biological Processes,19,GO:0002220,innate immune response activating cell surface receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,8.3,4.4,28160,22,464,3,0.65,0.37,3822|6850|7305,KLRC2|SYK|TYROBP,-0.18,MyList
KEGG Pathway,24,M00049,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,-2.3,8.3,4.4,28160,22,464,3,0.65,0.37,4833|26289|221264,NME4|AK5|AK9,-0.18,MyList
GO Biological Processes,19,GO:0032816,positive regulation of natural killer cell activation,19_GO:0002376 immune system process,-2.3,8.3,4.4,28160,22,464,3,0.65,0.37,3600|3822|7305,IL15|KLRC2|TYROBP,-0.18,MyList
GO Biological Processes,19,GO:0002718,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.3,3.8,3.5,28160,97,464,6,1.3,0.52,684|6375|11126|23586|30009|91543,BST2|XCL1|CD160|DDX58|TBX21|RSAD2,-0.18,MyList
GO Biological Processes,19,GO:0042267,natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,4.4,3.7,28160,69,464,5,1.1,0.48,3811|3822|11126|56253|100528032,KIR3DL1|KLRC2|CD160|CRTAM|KLRC4-KLRK1,-0.16,MyList
GO Biological Processes,19,GO:0002367,cytokine production involved in immune response,19_GO:0002376 immune system process,-2.2,3.7,3.5,28160,98,464,6,1.3,0.52,684|6375|11126|23586|30009|91543,BST2|XCL1|CD160|DDX58|TBX21|RSAD2,-0.16,MyList
GO Biological Processes,19,GO:0042269,regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,5.5,3.9,28160,44,464,4,0.86,0.43,3822|11126|56253|100528032,KLRC2|CD160|CRTAM|KLRC4-KLRK1,-0.15,MyList
KEGG Pathway,24,ko04622,RIG-I-like receptor signaling pathway,,-2.2,4.3,3.6,28160,70,464,5,1.1,0.48,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.15,MyList
KEGG Pathway,24,hsa04622,RIG-I-like receptor signaling pathway ,,-2.2,4.3,3.6,28160,70,464,5,1.1,0.48,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.15,MyList
GO Biological Processes,19,GO:0006165,nucleoside diphosphate phosphorylation,19_GO:0008152 metabolic process,-2.2,3.7,3.5,28160,99,464,6,1.3,0.52,230|4833|8671|26289|221264|339123,ALDOC|NME4|SLC4A4|AK5|AK9|JMJD8,-0.15,MyList
GO Biological Processes,19,GO:0002758,innate immune response-activating signal transduction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,7.9,4.3,28160,23,464,3,0.65,0.37,3822|6850|7305,KLRC2|SYK|TYROBP,-0.14,MyList
GO Biological Processes,19,GO:0002029,desensitization of G protein-coupled receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,28160,23,464,3,0.65,0.37,154|408|2868,ADRB2|ARRB1|GRK4,-0.14,MyList
GO Biological Processes,19,GO:0022401,negative adaptation of signaling pathway,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,28160,23,464,3,0.65,0.37,154|408|2868,ADRB2|ARRB1|GRK4,-0.14,MyList
GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0002376 immune system process,-2.2,5.4,3.8,28160,45,464,4,0.86,0.43,3430|4814|4938|8767,IFI35|NINJ1|OAS1|RIPK2,-0.13,MyList
Reactome Gene Sets,6,R-HSA-2172127,DAP12 interactions,,-2.2,5.4,3.8,28160,45,464,4,0.86,0.43,3822|6850|7305|100528032,KLRC2|SYK|TYROBP|KLRC4-KLRK1,-0.13,MyList
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-2.2,2.7,3.2,28160,201,464,9,1.9,0.64,944|2064|3600|6352|6375|6850|8379|8767|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|CRTAM,-0.13,MyList
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.2,3.6,3.4,28160,101,464,6,1.3,0.52,4063|6375|8767|11126|30009|91543,LY9|XCL1|RIPK2|CD160|TBX21|RSAD2,-0.12,MyList
GO Biological Processes,19,GO:0046939,nucleotide phosphorylation,19_GO:0008152 metabolic process,-2.2,3.6,3.4,28160,101,464,6,1.3,0.52,230|4833|8671|26289|221264|339123,ALDOC|NME4|SLC4A4|AK5|AK9|JMJD8,-0.12,MyList
GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-2.2,2.3,3,28160,318,464,12,2.6,0.74,684|3434|4061|4599|4938|4940|6352|9636|10346|10475|51510|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ISG15|TRIM22|TRIM38|CHMP5|RSAD2,-0.11,MyList
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-2.2,3.6,3.4,28160,102,464,6,1.3,0.52,4938|4940|6850|7305|8767|23586,OAS1|OAS3|SYK|TYROBP|RIPK2|DDX58,-0.11,MyList
GO Biological Processes,19,GO:0002444,myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.2,3.6,3.4,28160,102,464,6,1.3,0.52,2268|5729|6850|7305|7462|23586,FGR|PTGDR|SYK|TYROBP|LAT2|DDX58,-0.11,MyList
GO Biological Processes,19,GO:0090023,positive regulation of neutrophil chemotaxis,19_GO:0040011 locomotion,-2.2,7.6,4.2,28160,24,464,3,0.65,0.37,719|3579|6375,C3AR1|CXCR2|XCL1,-0.11,MyList
GO Biological Processes,19,GO:2000353,positive regulation of endothelial cell apoptotic process,19_GO:0048518 positive regulation of biological process,-2.2,7.6,4.2,28160,24,464,3,0.65,0.37,2309|8644|11126,FOXO3|AKR1C3|CD160,-0.11,MyList
GO Biological Processes,19,GO:0043302,positive regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.2,7.6,4.2,28160,24,464,3,0.65,0.37,2268|3822|6850,FGR|KLRC2|SYK,-0.11,MyList
GO Biological Processes,19,GO:0023058,adaptation of signaling pathway,19_GO:0023052 signaling,-2.2,7.6,4.2,28160,24,464,3,0.65,0.37,154|408|2868,ADRB2|ARRB1|GRK4,-0.11,MyList
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.1,3.5,3.3,28160,103,464,6,1.3,0.52,719|2207|3579|6352|6375|6850,C3AR1|FCER1G|CXCR2|CCL5|XCL1|SYK,-0.099,MyList
GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.1,4.1,3.5,28160,74,464,5,1.1,0.48,2207|4063|8767|10875|30009,FCER1G|LY9|RIPK2|FGL2|TBX21,-0.083,MyList
GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.1,7.3,4.1,28160,25,464,3,0.65,0.37,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-0.07,MyList
GO Biological Processes,19,GO:0043299,leukocyte degranulation,19_GO:0002376 immune system process,-2.1,4,3.4,28160,75,464,5,1.1,0.48,2268|3822|5729|6850|7462,FGR|KLRC2|PTGDR|SYK|LAT2,-0.065,MyList
WikiPathways,27,WP4655,Cytosolic DNA-sensing pathway,,-2.1,4,3.4,28160,75,464,5,1.1,0.48,843|6352|9636|23586|81030,CASP10|CCL5|ISG15|DDX58|ZBP1,-0.065,MyList
GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-2.1,3.4,3.3,28160,106,464,6,1.3,0.52,3430|4814|56927|79132|80231|91543,IFI35|NINJ1|GPR108|DHX58|TASL|RSAD2,-0.052,MyList
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-2.1,3.4,3.3,28160,106,464,6,1.3,0.52,4938|4940|6850|7305|8767|23586,OAS1|OAS3|SYK|TYROBP|RIPK2|DDX58,-0.052,MyList
GO Biological Processes,19,GO:0034121,regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.1,4,3.4,28160,76,464,5,1.1,0.48,3430|4814|56927|80231|91543,IFI35|NINJ1|GPR108|TASL|RSAD2,-0.05,MyList
GO Biological Processes,19,GO:2000379,positive regulation of reactive oxygen species metabolic process,19_GO:0048518 positive regulation of biological process,-2.1,4,3.4,28160,76,464,5,1.1,0.48,2309|6850|7305|8644|10901,FOXO3|SYK|TYROBP|AKR1C3|DHRS4,-0.05,MyList
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.1,2.8,3.1,28160,174,464,8,1.7,0.6,2064|3600|6850|8767|10875|30009|56253|257101,ERBB2|IL15|SYK|RIPK2|FGL2|TBX21|CRTAM|ZNF683,-0.05,MyList
GO Biological Processes,19,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.1,5,3.6,28160,49,464,4,0.86,0.43,54850|93611|144699|554251,FBXL12|FBXO44|FBXL14|FBXO48,-0.045,MyList
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.1,1.9,2.8,28160,539,464,17,3.7,0.87,408|1649|2309|3433|3579|6285|6352|7132|7305|8644|8742|8767|10962|11126|51147|79156|81030,ARRB1|DDIT3|FOXO3|IFIT2|CXCR2|S100B|CCL5|TNFRSF1A|TYROBP|AKR1C3|TNFSF12|RIPK2|MLLT11|CD160|ING4|PLEKHF1|ZBP1,-0.044,MyList
GO Biological Processes,19,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0023052 signaling,-2.1,2.4,2.9,28160,249,464,10,2.2,0.67,684|843|6285|7132|8767|10346|10475|142678|147699|339123,BST2|CASP10|S100B|TNFRSF1A|RIPK2|TRIM22|TRIM38|MIB2|PPM1N|JMJD8,-0.044,MyList
GO Biological Processes,19,GO:1905523,positive regulation of macrophage migration,19_GO:0040011 locomotion,-2.1,7,4,28160,26,464,3,0.65,0.37,719|1240|6352,C3AR1|CMKLR1|CCL5,-0.044,MyList
KEGG Pathway,24,ko04612,Antigen processing and presentation,,-2.1,3.9,3.3,28160,77,464,5,1.1,0.48,3804|3811|3812|3822|3823,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-0.04,MyList
KEGG Pathway,24,hsa04612,Antigen processing and presentation ,,-2.1,3.9,3.3,28160,77,464,5,1.1,0.48,3804|3811|3812|3822|3823,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-0.04,MyList
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2,2.1,2.8,28160,370,464,13,2.8,0.77,2064|2309|3600|6850|7305|7538|8767|9636|10875|23186|30009|56253|257101,ERBB2|FOXO3|IL15|SYK|TYROBP|ZFP36|RIPK2|ISG15|FGL2|RCOR1|TBX21|CRTAM|ZNF683,-0.04,MyList
