_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.543611287042774,GO:0006968,M1,1,0,GO Biological Processes,19,cellular defense response,19_GO:0050896 response to stimulus,-4.543611287042774,7.867177522349936,6.537846388308499,28160,54,464,7,1.5086206896551724,0.5658875630451552,3579|3812|3822|3823|7305|10219|10578,CXCR2|KIR3DL2|KLRC2|KLRC3|TYROBP|KLRG1|GNLY,-2.0144112465106936,0,5,0,0,-6.517303161917893,7.867177522349936,
1,-2.677986023326767,R-HSA-1280218,M1,1,0,Reactome Gene Sets,6,Adaptive Immune System,,-2.677986023326767,1.9089799792109186,3.2947628523879584,28160,763,464,24,5.172413793103448,1.0281464688181488,3384|3804|3811|3812|3820|6850|7305|8767|10219|11126|29990|51191|51348|54850|56253|64167|64718|81027|84078|93611|117157|142678|144699|100528032,ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|SYK|TYROBP|RIPK2|KLRG1|CD160|PILRB|HERC5|KLRF1|FBXL12|CRTAM|ERAP2|UNKL|TUBB1|KBTBD7|FBXO44|SH2D1B|MIB2|FBXL14|KLRC4-KLRK1,-0.46705434867290296,0,5,0,0,-6.517303161917893,7.867177522349936,
1,-2.050815291648406,hsa04612,M1,1,0,KEGG Pathway,24,Antigen processing and presentation ,,-2.050815291648406,3.9408866995073897,3.3447293777738842,28160,77,464,5,1.0775862068965518,0.479307664889128,3804|3811|3812|3822|3823,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-0.0402744923819868,0,5,0,0,-6.517303161917893,7.867177522349936,
1,-2.050815291648406,ko04612,M1,1,0,KEGG Pathway,24,Antigen processing and presentation,,-2.050815291648406,3.9408866995073897,3.3447293777738842,28160,77,464,5,1.0775862068965518,0.479307664889128,3804|3811|3812|3822|3823,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-0.0402744923819868,0,5,0,0,-6.517303161917893,7.867177522349936,
1,-5.4299735183403,GO:0002683,M1,1,0,GO Biological Processes,19,negative regulation of immune system process,19_GO:0002376 immune system process,-5.4299735183403,3.083539061877837,5.655268548441635,28160,433,464,22,4.741379310344827,0.9866099800513318,2|684|968|2064|2268|4938|4940|6375|6850|7305|8379|8530|9636|10077|10875|11126|11274|30009|56253|79132|127943|100528032,A2M|BST2|CD68|ERBB2|FGR|OAS1|OAS3|XCL1|SYK|TYROBP|MAD1L1|CST7|ISG15|TSPAN32|FGL2|CD160|USP18|TBX21|CRTAM|DHX58|FCRLB|KLRC4-KLRK1,-2.784267908736783,0,6,1,1,-5.4299735183403,20.229885057471265,
1,-4.656870471539585,GO:0050777,M1,1,0,GO Biological Processes,19,negative regulation of immune response,19_GO:0002376 immune system process,-4.656870471539585,4.066832563099894,5.54797931381811,28160,194,464,13,2.8017241379310347,0.7660956145421873,2|2268|4938|4940|6375|6850|9636|10875|11126|11274|30009|79132|127943,A2M|FGR|OAS1|OAS3|XCL1|SYK|ISG15|FGL2|CD160|USP18|TBX21|DHX58|FCRLB,-2.114705453843137,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-4.399346418386633,GO:0032728,M1,1,0,GO Biological Processes,19,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-4.399346418386633,9.3368700265252,6.743401730378866,28160,39,464,6,1.293103448275862,0.5244829726281087,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.8949699615795854,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-4.338328927699047,GO:0032481,M1,1,0,GO Biological Processes,19,positive regulation of type I interferon production,19_GO:0048518 positive regulation of biological process,-4.338328927699047,7.324613555291319,6.240773999080905,28160,58,464,7,1.5086206896551724,0.5658875630451552,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-1.845851694191707,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-4.338328927699047,GO:0034340,M1,1,0,GO Biological Processes,19,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.338328927699047,7.324613555291319,6.240773999080905,28160,58,464,7,1.5086206896551724,0.5658875630451552,3434|4599|4938|4940|9636|11274|81030,IFIT1|MX1|OAS1|OAS3|ISG15|USP18|ZBP1,-1.845851694191707,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.6825738698305988,GO:0071357,M1,1,0,GO Biological Processes,19,cellular response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6825738698305988,7.002652519893899,5.6077543645036,28160,52,464,6,1.293103448275862,0.5244829726281087,3434|4938|4940|9636|11274|81030,IFIT1|OAS1|OAS3|ISG15|USP18|ZBP1,-1.260384169210901,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.5437552945483177,GO:0060339,M1,1,0,GO Biological Processes,19,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5437552945483177,12.137931034482758,6.449359033528952,28160,20,464,4,0.8620689655172413,0.4291725540422387,4938|4940|9636|11274,OAS1|OAS3|ISG15|USP18,-1.1362888507493263,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.531593250542613,GO:0060338,M1,1,0,GO Biological Processes,19,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.531593250542613,8.429118773946362,5.773100081328341,28160,36,464,5,1.0775862068965518,0.479307664889128,4938|4940|9636|11274|81030,OAS1|OAS3|ISG15|USP18|ZBP1,-1.12892568962539,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.5039212711482364,GO:0032608,M1,1,0,GO Biological Processes,19,interferon-beta production,19_GO:0032501 multicellular organismal process,-3.5039212711482364,6.502463054187191,5.334898477049519,28160,56,464,6,1.293103448275862,0.5244829726281087,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.1191908696425774,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.5039212711482364,GO:0032648,M1,1,0,GO Biological Processes,19,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-3.5039212711482364,6.502463054187191,5.334898477049519,28160,56,464,6,1.293103448275862,0.5244829726281087,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.1191908696425774,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.503176217592046,GO:0001819,M1,1,0,GO Biological Processes,19,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-3.503176217592046,2.469172266115337,4.143861559627009,28160,467,464,19,4.094827586206897,0.919983069629555,719|1649|2207|2268|3600|4063|4938|4940|6375|6850|7305|8767|9636|11126|23586|56253|79132|91543|149628,C3AR1|DDIT3|FCER1G|FGR|IL15|LY9|OAS1|OAS3|XCL1|SYK|TYROBP|RIPK2|ISG15|CD160|DDX58|CRTAM|DHX58|RSAD2|PYHIN1,-1.1191908696425774,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.459961592731829,R-HSA-8983711,M1,1,0,Reactome Gene Sets,6,OAS antiviral response,,-3.459961592731829,20.229885057471265,7.468099723910238,28160,9,464,3,0.646551724137931,0.3720781089258359,4938|4940|23586,OAS1|OAS3|DDX58,-1.0850243737597574,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-3.0251653252093087,GO:0019221,M1,1,0,GO Biological Processes,19,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.0251653252093087,2.3144360023378145,3.727552174516574,28160,472,464,18,3.8793103448275863,0.8964513200661994,1240|2057|2207|2309|3579|3600|4599|4938|4940|6352|6375|6850|7132|8767|9636|11274|23529|81030,CMKLR1|EPOR|FCER1G|FOXO3|CXCR2|IL15|MX1|OAS1|OAS3|CCL5|XCL1|SYK|TNFRSF1A|RIPK2|ISG15|USP18|CLCF1|ZBP1,-0.7079705986833522,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.99942630053394,GO:0032479,M1,1,0,GO Biological Processes,19,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-2.99942630053394,4.471869328493647,4.387344422673126,28160,95,464,7,1.5086206896551724,0.5658875630451552,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-0.6907957907790435,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.99942630053394,GO:0032606,M1,1,0,GO Biological Processes,19,type I interferon production,19_GO:0032501 multicellular organismal process,-2.99942630053394,4.471869328493647,4.387344422673126,28160,95,464,7,1.5086206896551724,0.5658875630451552,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-0.6907957907790435,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.949345727560323,GO:0045824,M1,1,0,GO Biological Processes,19,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.949345727560323,5.128703254006799,4.508517749516737,28160,71,464,6,1.293103448275862,0.5244829726281087,2|4938|4940|9636|11274|79132,A2M|OAS1|OAS3|ISG15|USP18|DHX58,-0.6657012423044626,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.893304827822936,GO:0031348,M1,1,0,GO Biological Processes,19,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-2.893304827822936,2.822774659182037,3.807012010582236,28160,258,464,12,2.586206896551724,0.7368564163568738,2|2268|4938|4940|6850|7132|7538|8530|9636|10875|11274|79132,A2M|FGR|OAS1|OAS3|SYK|TNFRSF1A|ZFP36|CST7|ISG15|FGL2|USP18|DHX58,-0.6319664197021827,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.8638030492808504,GO:0060337,M1,1,0,GO Biological Processes,19,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8638030492808504,6.06896551724138,4.64336683499495,28160,50,464,5,1.0775862068965518,0.479307664889128,4938|4940|9636|11274|81030,OAS1|OAS3|ISG15|USP18|ZBP1,-0.605897816998491,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.8172600712497338,GO:0060759,M1,1,0,GO Biological Processes,19,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-2.8172600712497338,3.3716475095785445,3.9183499752388466,28160,162,464,9,1.9396551724137931,0.6402505824323579,4938|4940|6352|6850|8767|9636|11274|23586|81030,OAS1|OAS3|CCL5|SYK|RIPK2|ISG15|USP18|DDX58|ZBP1,-0.582655916376225,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.758201715244086,GO:0071639,M1,1,0,GO Biological Processes,19,positive regulation of monocyte chemotactic protein-1 production,19_GO:0048518 positive regulation of biological process,-2.758201715244086,12.137931034482758,5.584812620032622,28160,15,464,3,0.646551724137931,0.3720781089258359,4938|4940|6850,OAS1|OAS3|SYK,-0.5332133291621763,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.676474957528163,GO:0002832,M1,1,0,GO Biological Processes,19,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-2.676474957528163,3.933588761174968,3.9535594589015854,28160,108,464,7,1.5086206896551724,0.5658875630451552,2|4938|4940|9636|10875|11274|79132,A2M|OAS1|OAS3|ISG15|FGL2|USP18|DHX58,-0.46705434867290296,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.548080952589934,GO:0098586,M1,1,0,GO Biological Processes,19,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.548080952589934,4.283975659229209,3.924719189587419,28160,85,464,6,1.293103448275862,0.5244829726281087,2537|4938|4940|6352|23586|79132,IFI6|OAS1|OAS3|CCL5|DDX58|DHX58,-0.3710634301692166,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.4534088058936234,GO:0001959,M1,1,0,GO Biological Processes,19,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-2.4534088058936234,3.2367816091954023,3.555263034607585,28160,150,464,8,1.7241379310344827,0.604297008033773,4938|4940|6352|6850|8767|9636|11274|81030,OAS1|OAS3|CCL5|SYK|RIPK2|ISG15|USP18|ZBP1,-0.30951418936615066,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.425189518077424,GO:0001817,M1,1,0,GO Biological Processes,19,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.425189518077424,1.8229683656294504,3.054566799631483,28160,799,464,24,5.172413793103448,1.0281464688181488,408|684|719|1240|1649|2207|2268|3600|4063|4938|4940|6375|6850|7305|7538|8767|9636|11126|23586|30009|56253|79132|91543|149628,ARRB1|BST2|C3AR1|CMKLR1|DDIT3|FCER1G|FGR|IL15|LY9|OAS1|OAS3|XCL1|SYK|TYROBP|ZFP36|RIPK2|ISG15|CD160|DDX58|TBX21|CRTAM|DHX58|RSAD2|PYHIN1,-0.29136726945278135,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.385829154177965,GO:0071605,M1,1,0,GO Biological Processes,19,monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-2.385829154177965,9.103448275862068,4.692258120369362,28160,20,464,3,0.646551724137931,0.3720781089258359,4938|4940|6850,OAS1|OAS3|SYK,-0.26216630406844393,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.385829154177965,GO:0071637,M1,1,0,GO Biological Processes,19,regulation of monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-2.385829154177965,9.103448275862068,4.692258120369362,28160,20,464,3,0.646551724137931,0.3720781089258359,4938|4940|6850,OAS1|OAS3|SYK,-0.26216630406844393,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.1606241997630935,GO:0032760,M1,1,0,GO Biological Processes,19,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-2.1606241997630935,3.5699797160243407,3.3655845469876904,28160,102,464,6,1.293103448275862,0.5244829726281087,4938|4940|6850|7305|8767|23586,OAS1|OAS3|SYK|TYROBP|RIPK2|DDX58,-0.11401316351560244,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-2.0815509494691438,GO:1903557,M1,1,0,GO Biological Processes,19,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-2.0815509494691438,3.4352635003253087,3.251326433056532,28160,106,464,6,1.293103448275862,0.5244829726281087,4938|4940|6850|7305|8767|23586,OAS1|OAS3|SYK|TYROBP|RIPK2|DDX58,-0.052280456146432806,0,6,0,0,-5.4299735183403,20.229885057471265,
1,-4.750900910787385,GO:0050688,M1,1,0,GO Biological Processes,19,regulation of defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.750900910787385,7.03648175912044,6.498062991632596,28160,69,464,8,1.7241379310344827,0.604297008033773,3434|3600|10077|10875|23586|51191|79132|255520,IFIT1|IL15|TSPAN32|FGL2|DDX58|HERC5|DHX58|ELMOD2,-2.18853250700265,0,7,1,1,-4.750900910787385,7.03648175912044,
1,-4.7110506473113745,GO:0035455,M1,1,0,GO Biological Processes,19,response to interferon-alpha,19_GO:0050896 response to stimulus,-4.7110506473113745,14.449917898193762,7.980572178792326,28160,21,464,5,1.0775862068965518,0.479307664889128,684|3433|3437|4600|149628,BST2|IFIT2|IFIT3|MX2|PYHIN1,-2.1622550507159137,0,8,1,1,-4.7110506473113745,16.551724137931032,
1,-3.177432028546464,GO:0035457,M1,1,0,GO Biological Processes,19,cellular response to interferon-alpha,19_GO:0050896 response to stimulus,-3.177432028546464,16.551724137931032,6.6773244640427745,28160,11,464,3,0.646551724137931,0.3720781089258359,3433|3437|149628,IFIT2|IFIT3|PYHIN1,-0.8243232470700652,0,8,0,0,-4.7110506473113745,16.551724137931032,
1,-4.465853142537811,GO:0042119,M1,1,0,GO Biological Processes,19,neutrophil activation,19_GO:0002376 immune system process,-4.465853142537811,9.582577132486387,6.85244392709905,28160,38,464,6,1.293103448275862,0.5244829726281087,2207|3579|3600|6352|6850|7305,FCER1G|CXCR2|IL15|CCL5|SYK|TYROBP,-1.9492422293137515,0,9,1,1,-4.465853142537811,11.379310344827585,
1,-4.215402649405405,GO:0002366,M1,1,0,GO Biological Processes,19,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-4.215402649405405,3.2983508245877062,4.966522460462873,28160,276,464,15,3.2327586206896552,0.8210920159402237,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|10875|23529|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|FGL2|CLCF1|TBX21|SH2D1B|ZNF683,-1.73450728844788,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-4.145105115546771,GO:0002263,M1,1,0,GO Biological Processes,19,cell activation involved in immune response,19_GO:0002376 immune system process,-4.145105115546771,3.2512315270935965,4.900178179133082,28160,280,464,15,3.2327586206896552,0.8210920159402237,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|10875|23529|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|FGL2|CLCF1|TBX21|SH2D1B|ZNF683,-1.669886887480937,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-4.094359750344021,GO:0036230,M1,1,0,GO Biological Processes,19,granulocyte activation,19_GO:0002376 immune system process,-4.094359750344021,8.275862068965516,6.251627706270841,28160,44,464,6,1.293103448275862,0.5244829726281087,2207|3579|3600|6352|6850|7305,FCER1G|CXCR2|IL15|CCL5|SYK|TYROBP,-1.6318109664840086,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-3.590661695574445,GO:0032814,M1,1,0,GO Biological Processes,19,regulation of natural killer cell activation,19_GO:0002376 immune system process,-3.590661695574445,8.669950738916258,5.87677969125013,28160,35,464,5,1.0775862068965518,0.479307664889128,2268|3600|3822|7305|257101,FGR|IL15|KLRC2|TYROBP|ZNF683,-1.1783427489810414,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-3.4133806670167344,GO:0002274,M1,1,0,GO Biological Processes,19,myeloid leukocyte activation,19_GO:0002376 immune system process,-3.4133806670167344,3.2367816091954023,4.360131457882686,28160,225,464,12,2.586206896551724,0.7368564163568738,2207|2268|3430|3579|3600|5729|6352|6850|7305|7462|8530|10077,FCER1G|FGR|IFI35|CXCR2|IL15|PTGDR|CCL5|SYK|TYROBP|LAT2|CST7|TSPAN32,-1.0428977894709128,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-3.054093722166629,GO:0002275,M1,1,0,GO Biological Processes,19,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-3.054093722166629,4.568038561364479,4.460998684910916,28160,93,464,7,1.5086206896551724,0.5658875630451552,2207|2268|3430|5729|6850|7305|7462,FCER1G|FGR|IFI35|PTGDR|SYK|TYROBP|LAT2,-0.7298112668689364,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.9630519469713876,GO:0038094,M1,1,0,GO Biological Processes,19,Fc-gamma receptor signaling pathway,19_GO:0002376 immune system process,-2.9630519469713876,8.669950738916256,5.255697549699372,28160,28,464,4,0.8620689655172413,0.4291725540422387,2207|2268|6850|8398,FCER1G|FGR|SYK|PLA2G6,-0.6658009829599898,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.8477206938460475,R-HSA-2424491,M1,1,0,Reactome Gene Sets,6,DAP12 signaling,,-2.8477206938460475,8.091954022988507,5.030379516611403,28160,30,464,4,0.8620689655172413,0.4291725540422387,3822|6850|7305|100528032,KLRC2|SYK|TYROBP|KLRC4-KLRK1,-0.5966014509069802,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.786754387470959,GO:0002218,M1,1,0,GO Biological Processes,19,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.786754387470959,5.83554376657825,4.517426516345587,28160,52,464,5,1.0775862068965518,0.479307664889128,3822|6850|7305|81030|149628,KLRC2|SYK|TYROBP|ZBP1|PYHIN1,-0.5553792027276488,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.6905024822562313,GO:0002431,M1,1,0,GO Biological Processes,19,Fc receptor mediated stimulatory signaling pathway,19_GO:0002376 immune system process,-2.6905024822562313,7.35632183908046,4.72890098730824,28160,33,464,4,0.8620689655172413,0.4291725540422387,2207|2268|6850|8398,FCER1G|FGR|SYK|PLA2G6,-0.47492156469615304,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.6733382426569827,R-HSA-2730905,M1,1,0,Reactome Gene Sets,6,Role of LAT2/NTAL/LAB on calcium mobilization,,-2.6733382426569827,11.379310344827585,5.375200356450225,28160,16,464,3,0.646551724137931,0.3720781089258359,2207|6850|7462,FCER1G|SYK|LAT2,-0.4669653268837282,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.5204489836339987,GO:0002223,M1,1,0,GO Biological Processes,19,stimulatory C-type lectin receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5204489836339987,10.114942528735632,5.0069330791407225,28160,18,464,3,0.646551724137931,0.3720781089258359,3822|6850|7305,KLRC2|SYK|TYROBP,-0.357397117350105,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.5204489836339987,GO:1990840,M1,1,0,GO Biological Processes,19,response to lectin,19_GO:0050896 response to stimulus,-2.5204489836339987,10.114942528735632,5.0069330791407225,28160,18,464,3,0.646551724137931,0.3720781089258359,3822|6850|7305,KLRC2|SYK|TYROBP,-0.357397117350105,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.5204489836339987,GO:1990858,M1,1,0,GO Biological Processes,19,cellular response to lectin,19_GO:0050896 response to stimulus,-2.5204489836339987,10.114942528735632,5.0069330791407225,28160,18,464,3,0.646551724137931,0.3720781089258359,3822|6850|7305,KLRC2|SYK|TYROBP,-0.357397117350105,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.451115054564412,GO:0002281,M1,1,0,GO Biological Processes,19,macrophage activation involved in immune response,19_GO:0002376 immune system process,-2.451115054564412,9.582577132486387,4.843773551236098,28160,19,464,3,0.646551724137931,0.3720781089258359,3430|6850|7305,IFI35|SYK|TYROBP,-0.30951418936615066,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.448460794097,GO:0030101,M1,1,0,GO Biological Processes,19,natural killer cell activation,19_GO:0002376 immune system process,-2.448460794097,4.091437427353738,3.7808165091913155,28160,89,464,6,1.293103448275862,0.5244829726281087,2268|3600|3822|7305|257101|100528032,FGR|IL15|KLRC2|TYROBP|ZNF683|KLRC4-KLRK1,-0.30946831200626695,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.385829154177965,GO:0002283,M1,1,0,GO Biological Processes,19,neutrophil activation involved in immune response,19_GO:0002376 immune system process,-2.385829154177965,9.103448275862068,4.692258120369362,28160,20,464,3,0.646551724137931,0.3720781089258359,2207|6850|7305,FCER1G|SYK|TYROBP,-0.26216630406844393,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.2657900349167415,GO:0002220,M1,1,0,GO Biological Processes,19,innate immune response activating cell surface receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2657900349167415,8.275862068965516,4.418839872020745,28160,22,464,3,0.646551724137931,0.3720781089258359,3822|6850|7305,KLRC2|SYK|TYROBP,-0.1755234158386224,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.2657900349167415,GO:0032816,M1,1,0,GO Biological Processes,19,positive regulation of natural killer cell activation,19_GO:0002376 immune system process,-2.2657900349167415,8.275862068965516,4.418839872020745,28160,22,464,3,0.646551724137931,0.3720781089258359,3600|3822|7305,IL15|KLRC2|TYROBP,-0.1755234158386224,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.210373745128751,GO:0002758,M1,1,0,GO Biological Processes,19,innate immune response-activating signal transduction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.210373745128751,7.916041979010494,4.294787914382961,28160,23,464,3,0.646551724137931,0.3720781089258359,3822|6850|7305,KLRC2|SYK|TYROBP,-0.1409208632469105,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.1965195198112566,R-HSA-2172127,M1,1,0,Reactome Gene Sets,6,DAP12 interactions,,-2.1965195198112566,5.394636015325671,3.8187321929618565,28160,45,464,4,0.8620689655172413,0.4291725540422387,3822|6850|7305|100528032,KLRC2|SYK|TYROBP|KLRC4-KLRK1,-0.13359160148797805,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.1606241997630935,GO:0002444,M1,1,0,GO Biological Processes,19,myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.1606241997630935,3.5699797160243407,3.3655845469876904,28160,102,464,6,1.293103448275862,0.5244829726281087,2268|5729|6850|7305|7462|23586,FGR|PTGDR|SYK|TYROBP|LAT2|DDX58,-0.11401316351560244,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.157658781791157,GO:0043302,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.157658781791157,7.586206896551723,4.178004385092715,28160,24,464,3,0.646551724137931,0.3720781089258359,2268|3822|6850,FGR|KLRC2|SYK,-0.11401316351560244,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.09798913180606,GO:0043299,M1,1,0,GO Biological Processes,19,leukocyte degranulation,19_GO:0002376 immune system process,-2.09798913180606,4.045977011494253,3.418842686893319,28160,75,464,5,1.0775862068965518,0.479307664889128,2268|3822|5729|6850|7462,FGR|KLRC2|PTGDR|SYK|LAT2,-0.06465978200648136,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.0352761847111696,GO:0038093,M1,1,0,GO Biological Processes,19,Fc receptor signaling pathway,19_GO:0002376 immune system process,-2.0352761847111696,4.855172413793103,3.5314857969553426,28160,50,464,4,0.8620689655172413,0.4291725540422387,2207|2268|6850|8398,FCER1G|FGR|SYK|PLA2G6,-0.031502078473307014,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.0135468400940506,GO:0002433,M1,1,0,GO Biological Processes,19,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,19_GO:0002376 immune system process,-2.0135468400940506,6.743295019157087,3.8645066894902818,28160,27,464,3,0.646551724137931,0.3720781089258359,2268|6850|8398,FGR|SYK|PLA2G6,-0.022905749127470627,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.0135468400940506,GO:0038096,M1,1,0,GO Biological Processes,19,Fc-gamma receptor signaling pathway involved in phagocytosis,19_GO:0002376 immune system process,-2.0135468400940506,6.743295019157087,3.8645066894902818,28160,27,464,3,0.646551724137931,0.3720781089258359,2268|6850|8398,FGR|SYK|PLA2G6,-0.022905749127470627,0,9,0,0,-4.465853142537811,11.379310344827585,
1,-2.0053693583584606,GO:0043303,M1,1,0,GO Biological Processes,19,mast cell degranulation,19_GO:0002376 immune system process,-2.0053693583584606,4.759972954699121,3.4786135979486534,28160,51,464,4,0.8620689655172413,0.4291725540422387,2268|5729|6850|7462,FGR|PTGDR|SYK|LAT2,-0.016572408090250946,0,9,0,0,-4.465853142537811,11.379310344827585,
